6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.07499263916e-06
1.0	0.00133200177512	315016653.886
2.0	0.00266134751302	444753362.67
3.0	0.00398804778503	478319631.671
4.0	0.00531211309945	501249078.649
5.0	0.00663355390211	520836347.548
6.0	0.00795238057685	538752659.171
7.0	0.00926860344599	555640221.912
8.0	0.0105822327709	571815368.678
9.0	0.0118932787522	587457328.917
10.0	0.0132017515308	602685370.094
