6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.46470980908e-07
1.0	0.00133200177512	315460739.011
2.0	0.00266134751302	445069580.258
3.0	0.00398804778503	478690415.717
4.0	0.00531211309945	501632182.663
5.0	0.00663355390211	521227969.041
6.0	0.00795238057685	539154338.449
7.0	0.00926860344599	556054238.696
8.0	0.0105822327709	572243246.823
9.0	0.0118932787522	587903120.014
10.0	0.0132017515308	603150647.175
