6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.98245669931e-06
1.0	0.00133200177512	331714972.029
2.0	0.00266134751302	451762813.034
3.0	0.00398804778503	479203559.732
4.0	0.00531211309945	497362943.652
5.0	0.00663355390211	512841649.369
6.0	0.00795238057685	527071781.764
7.0	0.00926860344599	540567640.14
8.0	0.0105822327709	553579813.608
9.0	0.0118932787522	566247216.892
10.0	0.0132017515308	578649662.202
