5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.28194303877e-06	1.2620535994e-07	-2.02781901164e-07	1.2620535994e-07	3.33223257332e-06	-8.5475769701e-07	-2.02781901164e-07	-8.5475769701e-07	2.25079374636e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.28194303877e-06	1.2620535994e-07	-2.02781901164e-07	1.2620535994e-07	3.33223257332e-06	-8.5475769701e-07	-2.02781901164e-07	-8.5475769701e-07	2.25079374636e-07	0.0	3.98374496141e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	9.50099651578e-21	-1.71021142609e-19	7.86958955268e-22	1.0	4.24399385533e-19	1.10325214199e-22	-1.97636195806e-20	1.0	462307921.93	7531039.79289	-2952787.75125	7516008.53483	174296671.995	-1574967.62576	-2946895.6238	-1574968.63336	175351979.966	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	462307921.93	7516007.777335329	-2946893.9633233533	7516008.53483	173948774.44610777	-1571823.9778043912	-2946895.6238	-1571824.9833932135	175001976.01397204	0.00133200177512	288186298.189
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-1.81152554149e-20	-1.21631801236e-18	6.59707557784e-21	1.0	1.18916953106e-18	2.69789092687e-20	-1.80746201673e-20	1.0	820956822.898	8702428.40598	-1699517.37147	8667758.20122	398885155.604	-1817341.35508	-1692746.40147	-1817341.13755	404893371.15	0.003992021269537457	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	820956822.898	8667757.376474103	-1692746.3859262948	8667758.20122	397295971.71713144	-1810100.9512749002	-1692746.4014700004	-1810100.7346115534	403280250.1494024	0.00266134751302	420990308.153
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-4.64643893683e-20	1.56467003129e-19	2.89297113459e-20	1.0	4.36895541009e-18	4.77546877263e-20	2.05761177373e-22	1.0	1109493143.04	7312372.59523	1917005.94146	7268761.03264	658353783.867	-1750262.01571	1905572.32273	-1750264.05963	668466315.128	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1109493143.04	7268760.035019881	1905572.506421471	7268761.03264	654427220.5437375	-1739823.077246521	1905572.3227300001	-1739825.1089761402	664479438.497018	0.00398804778503	450322216.073
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-7.29573300272e-21	2.80894819591e-19	-6.59889537519e-20	1.0	1.18768122634e-18	6.55710207474e-20	-3.39857494425e-20	1.0	1389422342.02	6695795.88738	4205158.12174	6642652.21823	922882846.883	-1618344.41727	4171784.1513	-1618341.22096	935726399.364	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1389422342.02	6642654.650178572	4171783.85093254	6642652.21823	915558379.844246	-1605500.4139583334	4171784.1513	-1605497.243015872	928299999.3690476	0.00531211309945	467828951.609
5	nan	nan	1	1	32.0	32.0	32.0	1.01	1.08403673636e-19	-7.42748633069e-19	-3.96722025635e-20	1.0	6.36671404905e-18	5.78832041343e-20	-1.34110792713e-20	1.0	1666618130.29	6408961.93966	5509009.94926	6345494.81894	1189459029.69	-1561065.27469	5454463.89602	-1561063.95799	1204123076.44	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1666618130.29	6345506.870950495	5454465.29629703	6345494.81894	1177682207.6138613	-1545609.1828613863	5454463.896019999	-1545607.8791980122	1192201065.7821782	0.00663355390211	482065927.88
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-9.11809461023e-20	-7.32346836866e-19	-2.87817494138e-21	1.0	-3.85249733642e-18	5.22052296146e-20	2.10185352879e-19	1.0	1942299281.08	6291333.96621	6299403.76626	6216708.78775	1457286212.69	-1626402.95292	6224696.26475	-1626384.7926	1473262992.59	0.011928570865273812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1942299281.08	6216733.168191699	6224707.278913043	6216708.78775	1440006139.021739	-1607117.542411067	6224696.264749999	-1607099.5974308355	1455793470.938735	0.00795238057685	494830985.129
7	nan	nan	1	1	32.0	32.0	32.0	1.014	1.36059630236e-19	5.83327767972e-21	4.30395514396e-20	1.0	6.17517376077e-18	2.64484797009e-20	-6.51822458595e-20	1.0	2216920789.47	6297655.69657	6812467.94062	6210658.95761	1726052332.13	-1775250.61393	6718400.66038	-1775222.2951	1743011833.08	0.013902905168991434	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	2216920789.47	6210705.815157791	6718410.197850099	6210658.95761	1702221234.8422093	-1750740.250424063	6718400.66038	-1750712.322583816	1718946580.9467456	0.00926860344599	506800911.912
8	nan	nan	1	1	32.0	32.0	32.0	1.016	5.48420746123e-20	-1.33427541527e-18	7.96173747291e-20	1.0	-4.9018590751e-18	7.49703774454e-20	6.69770209936e-20	1.0	2490693810.56	6384949.75033	7170971.4067	6284328.7189	1995597596.63	-1965119.12249	7058038.84952	-1965105.13254	2013325711.18	0.015873349156290163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2490693810.56	6284399.360561024	7058042.723129922	6284328.7189	1964170862.8248034	-1934172.3646555117	7058038.849519998	-1934158.5950196947	1981619794.468504	0.0105822327709	518288305.179
9	nan	nan	1	1	32.0	32.0	32.0	1.018	3.84672072062e-20	-1.90303322394e-18	5.2839056759e-20	1.0	-2.54998276154e-19	1.22079967692e-19	2.00587162641e-19	1.0	2763724620.35	6532429.15729	7433112.06192	6416854.78852	2265841680.78	-2166308.5177	7301652.49038	-2166292.36328	2284184423.99	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2763724620.35	6416924.516001964	7301681.789705304	6416854.78852	2225777682.4950886	-2128004.437819253	7301652.490379996	-2127988.5690373285	2243796094.292731	0.0118932787522	529448467.006
10	nan	nan	1	1	32.0	32.0	32.0	1.02	5.62764057944e-20	-5.5933605605e-18	4.51748147934e-20	1.0	-6.96275806458e-18	1.00507717702e-19	-3.29231118686e-19	1.0	3036082202.69	6723770.86764	7638980.91454	6591863.19005	2536730025.59	-2363706.95861	7489135.01831	-2363666.4678	2555578012.43	0.01980262729617973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3036082202.69	6591932.22317647	7489196.975039216	6591863.19005	2486990221.1666665	-2317359.763343138	7489135.018309986	-2317320.066470606	2505468639.6372547	0.0132017515308	540381196.074
