6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	9.72699619764e-07
1.0	0.00133200177512	320043599.607
2.0	0.00266134751302	443352288.469
3.0	0.00398804778503	472145767.118
4.0	0.00531211309945	490989220.06
5.0	0.00663355390211	506901575.773
6.0	0.00795238057685	521447135.456
7.0	0.00926860344599	535202935.23
8.0	0.0105822327709	548440092.386
9.0	0.0118932787522	561308885.449
10.0	0.0132017515308	573894864.139
