6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.76787697463e-06
1.0	0.00133200177512	337915311.307
2.0	0.00266134751302	452130007.888
3.0	0.00398804778503	478784482.455
4.0	0.00531211309945	496478561.099
5.0	0.00663355390211	511227485.817
6.0	0.00795238057685	524603124.317
7.0	0.00926860344599	537174190.845
8.0	0.0105822327709	549232218.101
9.0	0.0118932787522	560926580.897
10.0	0.0132017515308	572357985.04
