6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.73656054112e-06
1.0	0.00133200177512	344059297.617
2.0	0.00266134751302	466021737.72
3.0	0.00398804778503	493205246.992
4.0	0.00531211309945	511166395.709
5.0	0.00663355390211	526576366.352
6.0	0.00795238057685	540810504.564
7.0	0.00926860344599	554369922.378
8.0	0.0105822327709	567495909.264
9.0	0.0118932787522	580321324.104
10.0	0.0132017515308	592915191.445
