6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.33838769524e-06
1.0	0.00133200177512	356107649.366
2.0	0.00266134751302	469711348.264
3.0	0.00398804778503	495311811.049
4.0	0.00531211309945	512880643.93
5.0	0.00663355390211	527935036.834
6.0	0.00795238057685	541767199.75
7.0	0.00926860344599	554879933.296
8.0	0.0105822327709	567526368.33
9.0	0.0118932787522	579838847.367
10.0	0.0132017515308	591901367.108
