6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.46659995328e-06
1.0	0.00133200177512	314189278.672
2.0	0.00266134751302	441438492.945
3.0	0.00398804778503	471895284.081
4.0	0.00531211309945	491651530.712
5.0	0.00663355390211	508284002.935
6.0	0.00795238057685	523466926.399
7.0	0.00926860344599	537809067.626
8.0	0.0105822327709	551598320.721
9.0	0.0118932787522	564992265.927
10.0	0.0132017515308	578084880.463
11.0	0.0132017515308	578084949.52
12.0	0.0132017515308	578084949.52
