6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.20667420043e-07
1.0	0.00133200177512	319165014.492
2.0	0.00266134751302	445669374.666
3.0	0.00398804778503	474905253.815
4.0	0.00531211309945	493895054.698
5.0	0.00663355390211	509930902.217
6.0	0.00795238057685	524604261.316
7.0	0.00926860344599	538499905.776
8.0	0.0105822327709	551897394.168
9.0	0.0118932787522	564928401.6
10.0	0.0132017515308	577689108.789
