6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.92473632775e-06
1.0	0.00133200177512	313441111.185
2.0	0.00266134751302	442549592.318
3.0	0.00398804778503	473945922.598
4.0	0.00531211309945	494554373.626
5.0	0.00663355390211	511985796.784
6.0	0.00795238057685	527915524.94
7.0	0.00926860344599	542956083.386
8.0	0.0105822327709	557401411.841
9.0	0.0118932787522	571411533.562
10.0	0.0132017515308	585086696.289
