6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.91673568258e-06
1.0	0.00133200177512	283005657.631
2.0	0.00266134751302	420206934.2
3.0	0.00398804778503	449951265.767
4.0	0.00531211309945	468013851.365
5.0	0.00663355390211	482718948.491
6.0	0.00795238057685	495894518.164
7.0	0.00926860344599	508245736.039
8.0	0.0105822327709	520085479.568
9.0	0.0118932787522	531564555.562
10.0	0.0132017515308	542786539.506
