6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.98313818949e-07
1.0	0.00133200177512	313726158.256
2.0	0.00266134751303	443192861.77
3.0	0.00398804778503	475543304.267
4.0	0.00531211309945	497151166.115
5.0	0.00663355390211	515516966.597
6.0	0.00795238057685	532324262.002
7.0	0.00926860344599	548193936.298
8.0	0.0105822327709	563426994.465
9.0	0.0118932787522	578184265.134
10.0	0.0132017515308	592581811.728
