6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	8.92966067471e-07
1.0	0.00133200177512	326655069.098
2.0	0.00266134751302	450051237.066
3.0	0.00398804778503	479400548.797
4.0	0.00531211309945	498988362.361
5.0	0.00663355390211	515687080.959
6.0	0.00795238057685	531020625.813
7.0	0.00926860344599	545554148.481
8.0	0.0105822327709	559554411.774
9.0	0.0118932787522	573166529.266
10.0	0.0132017515308	586479428.981
