6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	8.87960926628e-06
1.0	0.00133200177512	284085928.654
2.0	0.00266134751302	421426698.484
3.0	0.00398804778503	451040644.548
4.0	0.00531211309945	468216208.685
5.0	0.00663355390211	482333111.332
6.0	0.00795238057685	495175355.117
7.0	0.00926860344599	507361277.943
8.0	0.0105822327709	519141840.114
9.0	0.0118932787522	530646758.91
10.0	0.0132017515308	541947426.171
