6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.50846483326e-06
1.0	0.00133200177512	272741100.556
2.0	0.00266134751302	409791159.426
3.0	0.00398804778503	438544296.302
4.0	0.00531211309945	455369630.737
5.0	0.00663355390211	468477158.639
6.0	0.00795238057685	479939705.086
7.0	0.00926860344599	490593325.727
8.0	0.0105822327709	500796231.428
9.0	0.0118932787522	510716006.821
10.0	0.0132017515308	520436178.752
