6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.46463768277e-06
1.0	0.00133200177512	318480020.493
2.0	0.00266134751302	444566966.245
3.0	0.00398804778503	473177964.668
4.0	0.00531211309945	491894312.841
5.0	0.00663355390211	507778215.878
6.0	0.00795238057685	522342091.119
7.0	0.00926860344599	536148504.906
8.0	0.0105822327709	549459359.383
9.0	0.0118932787522	562420091.355
10.0	0.0132017515308	575113289.369
