6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.68279760524e-06
1.0	0.00133200177512	310017952.531
2.0	0.00266134751303	437638104.512
3.0	0.00398804778503	467909166.78
4.0	0.00531211309945	487020727.827
5.0	0.00663355390211	502913846.411
6.0	0.00795238057685	517355502.05
7.0	0.00926860344599	530982683.43
8.0	0.0105822327709	544086030.518
9.0	0.0118932787522	556820868.811
10.0	0.0132017515308	569280885.914
