5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.00948885094e-05	4.06426974924e-07	1.44831476232e-07	4.06426974924e-07	1.11869924836e-05	1.29921456435e-08	1.44831476232e-07	1.29921456435e-08	8.0954927249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00948885094e-05	4.06426974924e-07	1.44831476232e-07	4.06426974924e-07	1.11869924836e-05	1.29921456435e-08	1.44831476232e-07	1.29921456435e-08	8.0954927249e-06	0.0	2.81652377776e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-3.13438379636e-20	5.49241722881e-20	6.86559908419e-23	1.0	-1.59662815425e-19	-2.95303478681e-22	-1.32649267968e-20	1.0	468761893.688	1829078.99705	246016.83339	1825428.34922	170073158.572	-8047523.98089	245525.783574	-8047524.29473	173150051.995	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	468761893.68799996	1825428.1407684628	245525.78182634732	1825428.3492199997	169733691.18962073	-8031461.058772455	245525.783574	-8031461.371986028	172804443.10878244	0.00133200177512	297846847.392
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-5.99871380223e-21	-2.78022434914e-18	3.65158881412e-21	1.0	2.06737147098e-19	-9.75659532506e-22	-7.27730755457e-20	1.0	826919827.737	2675422.13234	-738234.454223	2664763.25101	395024660.862	-12551894.1883	-735292.626615	-12551894.2801	402769994.17	0.003992021269537457	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	826919827.737	2664763.08001992	-735293.2810986056	2664763.25101	393450857.4322709	-12501886.641733069	-735292.6266150011	-12501886.73316733	401165332.83864546	0.00266134751302	430235623.821
3	nan	nan	1	1	32.0	32.0	32.0	1.006	2.90716762185e-20	-1.92022865451e-18	4.42582986746e-21	1.0	-9.79048388078e-19	-9.23009486517e-21	2.22983904907e-19	1.0	1115410005.2	2338912.3422	-1374106.7878	2324963.53257	655399869.565	-13845628.1407	-1365911.60902	-13845627.4686	665458973.227	0.005982071677547469	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1115410005.2	2324962.566799205	-1365911.3198807158	2324963.53257	651490924.0208749	-13763049.841650099	-1365911.6090200013	-13763049.173558649	661490033.0288271	0.00398804778503	459643553.96
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-5.86938411346e-20	2.75275119946e-18	1.33680658795e-20	1.0	-1.66690728025e-18	-5.55162268115e-21	-1.17154417336e-19	1.0	1395525889.98	1812564.13749	-1898852.3844	1798177.25646	920641950.114	-14641064.2119	-1883778.91045	-14641065.0463	931790728.448	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1395525889.98	1798178.707827381	-1883782.1273809525	1798177.2564600003	913335267.9702381	-14524865.289583333	-1883778.9104499975	-14524866.117361113	924395563.9365079	0.00531211309945	477441322.573
5	nan	nan	1	1	32.0	32.0	32.0	1.01	3.80180481335e-20	-6.08867465693e-18	1.82476043129e-20	1.0	2.12468536806e-18	-5.69327736105e-21	1.93537929461e-19	1.0	1673003306.14	1392587.27185	-2207762.05531	1378790.79912	1187689674.82	-15215904.7922	-2185899.55169	-15215911.4673	1199400055.01	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1673003306.14	1378799.279059406	-2185903.025059406	1378790.79912	1175930371.1089108	-15065252.26950495	-2185899.5516900076	-15065258.878514849	1187524806.940594	0.00663355390211	492091025.046
6	nan	nan	1	1	32.0	32.0	32.0	1.012	8.876061563e-21	6.24572647676e-19	2.58270602657e-20	1.0	-3.65565812914e-18	-6.6983018053e-21	-4.66561298343e-19	1.0	1949025563.77	1098891.73036	-2386022.7319	1085843.17717	1455815554.95	-15698961.9105	-2357720.75654	-15698967.0424	1467867449.7	0.011928570865273812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1949025563.7699997	1085861.3936363636	-2357729.9722332014	1085843.17717	1438552919.9110672	-15512808.21195652	-2357720.756539999	-15512813.283003958	1450461906.8181818	0.00795238057685	505358375.6
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-7.81156283271e-20	-2.59921986032e-18	3.73099815292e-20	1.0	-4.46056152702e-18	-1.45073003781e-20	1.96165055086e-19	1.0	2224019725.4	915517.204197	-2507560.1384	902861.833398	1724737476.36	-16138904.6549	-2472922.29123	-16138904.145	1737056448.85	0.013902905168991434	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-4.440892098500627e-16	2224019725.4	902876.9272159765	-2472938.992504931	902861.8333979999	1700924532.8994083	-15916079.5413215	-2472922.2912300047	-15916079.038461545	1713073420.9566076	0.00926860344599	517882136.57
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-4.91014411611e-20	-2.05889224931e-18	2.77122048818e-20	1.0	-2.27430000699e-18	-2.66683029487e-20	-2.40626840192e-20	1.0	2498177204.01	802402.893645	-2600625.55978	789736.608843	1994343128.78	-16560855.7885	-2559663.79567	-16560845.4821	2006895847.31	0.015873349156290163	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2498177204.01	789766.6276033465	-2559670.826555118	789736.6088429999	1962936150.3740158	-16300054.909940945	-2559663.795670004	-16300044.765846461	1975291188.297244	0.0105822327709	529944629.778
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-2.38244560028e-20	1.49581386274e-18	8.91452546148e-21	1.0	-3.71101346932e-19	-3.62412641778e-20	4.1117824761e-19	1.0	2771601936.83	733420.841221	-2683274.85155	720420.01837	2264567906.7	-16978402.5345	-2635808.08696	-16978394.4702	2277352215.82	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2771601936.83	720452.6927514734	-2635829.913113949	720420.01837	2224526430.943025	-16678195.024066797	-2635808.0869599967	-16678187.102357563	2237084691.3752456	0.0118932787522	541697229.317
