6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.05368458776e-06
1.0	0.00133200177512	311226928.593
2.0	0.00266134751302	434320030.307
3.0	0.00398804778503	458771100.671
4.0	0.00531211309945	474283398.714
5.0	0.00663355390211	487453151.411
6.0	0.00795238057685	499601750.545
7.0	0.00926860344599	511168290.375
8.0	0.0105822327709	522357219.938
9.0	0.0118932787522	533271351.615
10.0	0.0132017515308	543986528.264
