6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.75696450984e-06
1.0	0.00133200177512	319217441.421
2.0	0.00266134751303	450780085.339
3.0	0.00398804778503	483503865.334
4.0	0.00531211309945	502954593.624
5.0	0.00663355390211	518741348.982
6.0	0.00795238057685	533140206.285
7.0	0.00926860344599	546817399.345
8.0	0.0105822327709	560042405.447
9.0	0.0118932787522	572958830.79
10.0	0.0132017515308	585643606.345
