6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.16654798072e-06
1.0	0.00133200177512	307292316.166
2.0	0.00266134751302	446658534.864
3.0	0.00398804778503	475056474.893
4.0	0.00531211309945	492270694.397
5.0	0.00663355390211	506591642.544
6.0	0.00795238057685	519697433.675
7.0	0.00926860344599	532148147.838
8.0	0.0105822327709	544199929.784
9.0	0.0118932787522	555982025.68
10.0	0.0132017515308	567564801.615
