6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.24970582734e-06
1.0	0.00133200177512	321255137.243
2.0	0.00266134751302	446004386.108
3.0	0.00398804778503	474791691.954
4.0	0.00531211309945	493683755.456
5.0	0.00663355390211	509631131.119
6.0	0.00795238057685	524198054.519
7.0	0.00926860344599	537984945.922
8.0	0.0105822327709	551263139.809
9.0	0.0118932787522	564177199.356
10.0	0.0132017515308	576816483.017
