3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	9.09359601314e-06
1.0	1.0002	32653278.8651
2.0	1.0004	65326493.5858
3.0	1.0006	98019482.4675
4.0	1.0008	130732291.56
5.0	1.001	163464950.484
6.0	1.0012	196217443.525
7.0	1.0014	228989803.861
8.0	1.0016	261782000.843
9.0	1.0018	294594046.926
10.0	1.002	327425944.493
11.0	1.0022	360277693.275
12.0	1.0024	393149222.341
13.0	1.0026	426040244.599
14.0	1.0028	458949524.05
15.0	1.003	491872500.83
16.0	1.0032	524794327.993
17.0	1.0034	557673275.216
18.0	1.0036	590414371.002
19.0	1.0038	622852406.842
20.0	1.004	654778574.761
21.0	1.0042	686011506.988
22.0	1.0044	716470271.928
23.0	1.0046	746202524.078
24.0	1.0048	775284488.686
25.0	1.005	803921154.765
26.0	1.0052	832174558.168
27.0	1.0054	860160677.537
28.0	1.0056	887914474.567
29.0	1.0058	915476192.134
30.0	1.006	942878030.104
31.0	1.0062	970134708.337
32.0	1.0064	997268971.536
33.0	1.0066	1024281958.27
34.0	1.0068	1051181818.99
35.0	1.007	1077959355.11
36.0	1.0072	1104611833.3
37.0	1.0074	1131123847.9
38.0	1.0076	1157487877.35
39.0	1.0078	1183687742.99
40.0	1.008	1209716637.92
41.0	1.0082	1235562000.82
42.0	1.0084	1261220769.3
43.0	1.0086	1286685640.09
44.0	1.0088	1311958111.67
45.0	1.009	1337036017.13
46.0	1.0092	1361924998.04
47.0	1.0094	1386627027.46
48.0	1.0096	1411150789.49
49.0	1.0098	1435501080.53
50.0	1.01	1459688297.52
51.0	1.0102	1483718822.25
52.0	1.0104	1507603634.74
53.0	1.0106	1531349812.0
54.0	1.0108	1554968174.05
55.0	1.011	1578465881.58
56.0	1.0112	1601853060.08
57.0	1.0114	1625136442.34
58.0	1.0116	1648325044.21
59.0	1.0118	1671424790.62
60.0	1.012	1694443367.57
61.0	1.0122	1717385717.17
62.0	1.0124	1740258185.65
63.0	1.0126	1763064737.53
64.0	1.0128	1785810516.4
65.0	1.013	1808498630.71
66.0	1.0132	1831133244.51
67.0	1.0134	1853716799.33
68.0	1.0136	1876252717.85
69.0	1.0138	1898742950.19
70.0	1.014	1921190354.31
71.0	1.0142	1943596504.66
72.0	1.0144	1965963810.93
73.0	1.0146	1988293551.86
74.0	1.0148	2010587779.72
75.0	1.015	2032847546.06
76.0	1.0152	2055074619.99
77.0	1.0154	2077269875.97
78.0	1.0156	2099434851.08
79.0	1.0158	2121570280.72
80.0	1.016	2143677510.39
81.0	1.0162	2165757161.75
82.0	1.0164	2187810413.28
83.0	1.0166	2209837790.24
84.0	1.0168	2231840326.65
85.0	1.017	2253818468.62
86.0	1.0172	2275773128.19
87.0	1.0174	2297704686.99
88.0	1.0176	2319613953.37
89.0	1.0178	2341501254.68
90.0	1.018	2363367313.7
91.0	1.0182	2385212412.47
92.0	1.0184	2407037205.25
93.0	1.0186	2428841935.44
94.0	1.0188	2450627201.12
95.0	1.019	2472393212.29
96.0	1.0192	2494140519.6
97.0	1.0194	2515869306.52
98.0	1.0196	2537580085.31
99.0	1.0198	2559273021.62
100.0	1.02	2580948593.86
101.0	1.0198	2542677208.03
102.0	1.0196	2507005447.53
103.0	1.0194	2472448735.9
104.0	1.0192	2438462999.29
105.0	1.019	2404789213.29
106.0	1.0188	2371297391.85
107.0	1.0186	2337920479.09
108.0	1.0184	2304617757.27
109.0	1.0182	2271368768.22
110.0	1.018	2238159656.57
111.0	1.0178	2204983456.32
112.0	1.0176	2171834999.1
113.0	1.0174	2138711692.42
114.0	1.0172	2105611440.99
115.0	1.017	2072533326.52
116.0	1.0168	2039476425.26
117.0	1.0166	2006440441.84
118.0	1.0164	1973424915.83
119.0	1.0162	1940429804.54
120.0	1.016	1907454865.89
121.0	1.0158	1874500205.34
122.0	1.0156	1841565753.41
123.0	1.0154	1808651807.43
124.0	1.0152	1775758500.46
125.0	1.015	1742886429.71
126.0	1.0148	1710035928.04
127.0	1.0146	1677207920.63
128.0	1.0144	1644402920.81
129.0	1.0142	1611622204.54
130.0	1.014	1578866650.32
131.0	1.0138	1546138223.29
132.0	1.0136	1513438791.35
133.0	1.0134	1480772038.73
134.0	1.0132	1448143130.05
135.0	1.013	1415563185.82
136.0	1.0128	1383053330.14
137.0	1.0126	1350654394.35
138.0	1.0124	1318430653.55
139.0	1.0122	1286468972.97
140.0	1.012	1254863442.7
141.0	1.0118	1223700101.19
142.0	1.0116	1193109348.7
143.0	1.0114	1163001391.88
144.0	1.0112	1133412862.92
145.0	1.011	1104258040.43
146.0	1.0108	1075513416.8
147.0	1.0106	1047106811.1
148.0	1.0104	1018972669.25
149.0	1.0102	991054375.293
150.0	1.01	963303610.26
151.0	1.0098	935690902.852
152.0	1.0096	908197276.926
153.0	1.0094	880814500.098
154.0	1.0092	853536967.414
155.0	1.009	826360789.914
156.0	1.0088	799279862.16
157.0	1.0086	772287763.835
158.0	1.0084	745376624.54
159.0	1.0082	718539411.236
160.0	1.008	691769190.032
161.0	1.0078	665060628.453
162.0	1.0076	638409083.931
163.0	1.0074	611811347.154
164.0	1.0072	585264693.795
165.0	1.007	558767468.509
166.0	1.0068	532318405.744
167.0	1.0066	505917195.598
168.0	1.0064	479563973.638
169.0	1.0062	453259776.718
170.0	1.006	427006103.649
171.0	1.0058	400805246.154
172.0	1.0056	374659917.962
173.0	1.0054	348573483.731
174.0	1.0052	322549537.897
175.0	1.005	296591961.891
176.0	1.0048	270704449.427
177.0	1.0046	244890536.36
178.0	1.0044	219166919.252
179.0	1.0042	193514272.222
180.0	1.004	167941068.681
181.0	1.0038	142448751.573
182.0	1.0036	117038699.663
183.0	1.0034	91723391.4335
184.0	1.0032	66491523.2375
185.0	1.003	41349598.5667
186.0	1.0028	16296396.9569
187.0	1.0026	-8666605.95518
188.0	1.0024	-33532504.143
189.0	1.0022	-58310027.2707
190.0	1.002	-82996116.1743
191.0	1.0018	-107593787.466
192.0	1.0016	-132099424.046
193.0	1.0014	-156519184.606
194.0	1.0012	-180852272.476
195.0	1.001	-205101008.52
196.0	1.0008	-229267854.113
197.0	1.0006	-253354747.545
198.0	1.0004	-277363779.872
199.0	1.0002	-301297388.966
200.0	1.0	-325158763.58
201.0	0.9998	-348947237.514
202.0	0.9996	-372666626.207
203.0	0.9994	-396319059.111
204.0	0.9992	-419907471.486
205.0	0.999	-443433500.748
206.0	0.9988	-466899029.713
207.0	0.9986	-490306738.782
208.0	0.9984	-513657581.684
209.0	0.9982	-536954995.227
210.0	0.998	-560199588.905
211.0	0.9978	-583395135.258
212.0	0.9976	-606542269.399
213.0	0.9974	-629644595.489
214.0	0.9972	-652702927.572
215.0	0.997	-675720480.779
216.0	0.9968	-698698197.017
217.0	0.9966	-721638876.078
218.0	0.9964	-744543490.019
219.0	0.9962	-767414452.34
220.0	0.996	-790252692.309
221.0	0.9958	-813060275.686
222.0	0.9956	-835838045.126
223.0	0.9954	-858587764.978
224.0	0.9952	-881310179.122
225.0	0.995	-904006803.512
226.0	0.9948	-926678291.085
227.0	0.9946	-949325954.446
228.0	0.9944	-971950360.936
229.0	0.9942	-994552652.805
230.0	0.994	-1017133322.69
231.0	0.9938	-1039693380.97
232.0	0.9936	-1062233264.63
233.0	0.9934	-1084753885.18
234.0	0.9932	-1107255635.18
235.0	0.993	-1129739344.6
236.0	0.9928	-1152205368.44
237.0	0.9926	-1174654469.4
238.0	0.9924	-1197086971.27
239.0	0.9922	-1219503580.64
240.0	0.992	-1241904595.0
241.0	0.9918	-1264290672.87
242.0	0.9916	-1286662086.67
243.0	0.9914	-1309019448.16
244.0	0.9912	-1331363003.24
245.0	0.991	-1353693321.6
246.0	0.9908	-1376010629.12
247.0	0.9906	-1398315459.79
248.0	0.9904	-1420608020.89
249.0	0.9902	-1442888813.06
250.0	0.99	-1465158024.36
251.0	0.9898	-1487416123.33
252.0	0.9896	-1509663276.0
253.0	0.9894	-1531899917.24
254.0	0.9892	-1554126191.36
255.0	0.989	-1576342501.88
256.0	0.9888	-1598548975.0
257.0	0.9886	-1620745982.97
258.0	0.9884	-1642933635.72
259.0	0.9882	-1665112276.61
260.0	0.988	-1687282002.05
261.0	0.9878	-1709443127.14
262.0	0.9876	-1731595734.46
263.0	0.9874	-1753740111.35
264.0	0.9872	-1775876326.69
265.0	0.987	-1798004643.0
266.0	0.9868	-1820125118.44
267.0	0.9866	-1842237995.45
268.0	0.9864	-1864343321.47
269.0	0.9862	-1886441320.12
270.0	0.986	-1908532030.22
271.0	0.9858	-1930615659.64
272.0	0.9856	-1952692239.21
273.0	0.9854	-1974761959.69
274.0	0.9852	-1996824842.83
275.0	0.985	-2018881063.44
276.0	0.9848	-2040930636.83
277.0	0.9846	-2062973727.74
278.0	0.9844	-2085010349.05
279.0	0.9842	-2107040656.98
280.0	0.984	-2129064659.33
281.0	0.9838	-2151082504.0
282.0	0.9836	-2173094195.25
283.0	0.9834	-2195099875.28
284.0	0.9832	-2217099549.41
285.0	0.983	-2239093358.95
286.0	0.9828	-2261081311.68
287.0	0.9826	-2283063547.0
288.0	0.9824	-2305040074.1
289.0	0.9822	-2327011030.0
290.0	0.982	-2348976424.91
291.0	0.9818	-2370936392.69
292.0	0.9816	-2392890944.14
293.0	0.9814	-2414840210.21
294.0	0.9812	-2436784203.95
295.0	0.981	-2458723055.17
296.0	0.9808	-2480656781.23
297.0	0.9806	-2502585512.38
298.0	0.9804	-2524509270.28
299.0	0.9802	-2546428184.5
300.0	0.98	-2568342280.81
301.0	0.9802	-2532207043.91
302.0	0.9804	-2498245578.92
303.0	0.9806	-2465203497.15
304.0	0.9808	-2432618436.4
305.0	0.981	-2400270029.69
306.0	0.9812	-2368046231.42
307.0	0.9814	-2335887438.11
308.0	0.9816	-2303757692.05
309.0	0.9818	-2271639015.04
310.0	0.982	-2239518878.96
311.0	0.9822	-2207391188.52
312.0	0.9824	-2175251220.44
313.0	0.9826	-2143096728.7
314.0	0.9828	-2110925700.11
315.0	0.983	-2078737394.2
316.0	0.9832	-2046530894.21
317.0	0.9834	-2014306046.34
318.0	0.9836	-1982062384.79
319.0	0.9838	-1949800013.25
320.0	0.984	-1917518702.56
321.0	0.9842	-1885218765.68
322.0	0.9844	-1852900239.69
323.0	0.9846	-1820563811.43
324.0	0.9848	-1788209940.34
325.0	0.985	-1755839869.15
326.0	0.9852	-1723454399.14
327.0	0.9854	-1691055176.32
328.0	0.9856	-1658643055.17
329.0	0.9858	-1626219859.74
330.0	0.986	-1593786672.9
331.0	0.9862	-1561346028.9
332.0	0.9864	-1528900311.61
333.0	0.9866	-1496454436.25
334.0	0.9868	-1464015490.75
335.0	0.987	-1431598261.32
336.0	0.9872	-1399229091.73
337.0	0.9874	-1366954830.85
338.0	0.9876	-1334842545.61
339.0	0.9878	-1302976556.67
340.0	0.988	-1271440611.72
341.0	0.9882	-1240307198.04
342.0	0.9884	-1209693329.28
343.0	0.9886	-1179502645.91
344.0	0.9888	-1149773106.44
345.0	0.989	-1120425826.14
346.0	0.9892	-1091436999.86
347.0	0.9894	-1062741313.04
348.0	0.9896	-1034279424.9
349.0	0.9898	-1006001926.53
350.0	0.99	-977866675.066
351.0	0.9902	-949849199.521
352.0	0.9904	-921933316.616
353.0	0.9906	-894113080.48
354.0	0.9908	-866383675.296
355.0	0.991	-838742581.254
356.0	0.9912	-811184224.156
357.0	0.9914	-783703257.446
358.0	0.9916	-756292161.306
359.0	0.9918	-728944647.701
360.0	0.992	-701654113.097
361.0	0.9922	-674415862.913
362.0	0.9924	-647225668.494
363.0	0.9926	-620080979.857
364.0	0.9928	-592979706.75
365.0	0.993	-565921007.729
366.0	0.9932	-538904459.351
367.0	0.9934	-511930669.576
368.0	0.9936	-485000755.183
369.0	0.9938	-458116757.707
370.0	0.994	-431281136.09
371.0	0.9942	-404497049.275
372.0	0.9944	-377767940.429
373.0	0.9946	-351097829.643
374.0	0.9948	-324490876.516
375.0	0.995	-297951509.786
376.0	0.9952	-271483914.108
377.0	0.9954	-245106171.787
378.0	0.9956	-218799378.624
379.0	0.9958	-192571847.52
380.0	0.996	-166425738.353
381.0	0.9962	-140362795.502
382.0	0.9964	-114396969.346
383.0	0.9966	-88516818.888
384.0	0.9968	-62729157.782
385.0	0.997	-37033922.4135
386.0	0.9972	-11433178.1691
387.0	0.9974	14064443.3205
388.0	0.9976	39467218.7104
389.0	0.9978	64771568.1742
390.0	0.998	89976574.853
391.0	0.9982	115084828.045
392.0	0.9984	140095413.586
393.0	0.9986	165009082.143
394.0	0.9988	189827986.272
395.0	0.999	214553554.804
396.0	0.9992	239187545.918
397.0	0.9994	263732556.53
398.0	0.9996	288190203.523
399.0	0.9998	312563504.279
400.0	1.0	336854297.719
401.0	1.0002	361065815.147
402.0	1.0004	385201230.069
403.0	1.0006	409260182.162
404.0	1.0008	433246046.421
405.0	1.001	457161824.966
406.0	1.0012	481010705.009
407.0	1.0014	504794509.735
408.0	1.0016	528515254.08
409.0	1.0018	552175831.809
410.0	1.002	575777270.154
411.0	1.0022	599322769.179
412.0	1.0024	622813343.86
413.0	1.0026	646252184.707
414.0	1.0028	669640439.096
415.0	1.003	692980999.545
416.0	1.0032	716275110.531
417.0	1.0034	739525249.267
418.0	1.0036	762732670.216
419.0	1.0038	785899453.821
420.0	1.004	809026797.243
421.0	1.0042	832116425.793
422.0	1.0044	855169431.537
423.0	1.0046	878187233.5
424.0	1.0048	901170803.645
425.0	1.005	924121320.441
426.0	1.0052	947039656.711
427.0	1.0054	969926815.056
428.0	1.0056	992783590.885
429.0	1.0058	1015610846.24
430.0	1.006	1038409308.57
431.0	1.0062	1061179722.46
432.0	1.0064	1083922758.07
433.0	1.0066	1106639061.91
434.0	1.0068	1129329250.87
435.0	1.007	1151993895.63
436.0	1.0072	1174633567.53
437.0	1.0074	1197248786.43
438.0	1.0076	1219840081.33
439.0	1.0078	1242407930.15
440.0	1.008	1264952821.48
441.0	1.0082	1287475190.25
442.0	1.0084	1309975490.22
443.0	1.0086	1332454116.12
444.0	1.0088	1354911489.88
445.0	1.009	1377347969.99
446.0	1.0092	1399763940.45
447.0	1.0094	1422159729.71
448.0	1.0096	1444535688.78
449.0	1.0098	1466892128.41
450.0	1.01	1489229373.73
451.0	1.0102	1511547718.34
452.0	1.0104	1533847464.8
453.0	1.0106	1556128887.92
454.0	1.0108	1578392268.12
455.0	1.011	1600637859.68
456.0	1.0112	1622865920.56
457.0	1.0114	1645076682.86
458.0	1.0116	1667270374.57
459.0	1.0118	1689447201.98
460.0	1.012	1711607367.23
461.0	1.0122	1733751060.16
462.0	1.0124	1755878465.45
463.0	1.0126	1777989763.78
464.0	1.0128	1800085125.34
465.0	1.013	1822164722.14
466.0	1.0132	1844228707.89
467.0	1.0134	1866277245.86
468.0	1.0136	1888310475.19
469.0	1.0138	1910328549.72
470.0	1.014	1932331594.89
471.0	1.0142	1954319756.14
472.0	1.0144	1976293147.45
473.0	1.0146	1998251905.64
474.0	1.0148	2020196133.24
475.0	1.015	2042125957.92
476.0	1.0152	2064041470.36
477.0	1.0154	2085942788.62
478.0	1.0156	2107829991.49
479.0	1.0158	2129703187.56
480.0	1.016	2151562444.66
481.0	1.0162	2173407863.24
482.0	1.0164	2195239501.11
483.0	1.0166	2217057449.66
484.0	1.0168	2238861754.98
485.0	1.017	2260652498.38
486.0	1.0172	2282429715.34
487.0	1.0174	2304193479.58
488.0	1.0176	2325943821.4
489.0	1.0178	2347680811.73
490.0	1.018	2369404479.51
491.0	1.0182	2391114895.58
492.0	1.0184	2412812090.18
