3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-6.26909868332e-06
1.0	1.0002	32617714.0642
2.0	1.0004	65255274.0105
3.0	1.0006	97912607.9656
4.0	1.0008	130589776.533
5.0	1.001	163286758.711
6.0	1.0012	196003558.623
7.0	1.0014	228740197.287
8.0	1.0016	261496658.465
9.0	1.0018	294272951.531
10.0	1.002	327069080.524
11.0	1.0022	359885043.87
12.0	1.0024	392720783.502
13.0	1.0026	425576062.613
14.0	1.0028	458449865.278
15.0	1.003	491338417.022
16.0	1.0032	524229227.853
17.0	1.0034	557085890.169
18.0	1.0036	589820150.745
19.0	1.0038	622266564.06
20.0	1.004	654206998.762
21.0	1.0042	685464655.96
22.0	1.0044	715985192.85
23.0	1.0046	745825126.157
24.0	1.0048	775090641.436
25.0	1.005	803893472.187
26.0	1.0052	832331671.095
27.0	1.0054	860479701.146
28.0	1.0056	888385375.167
29.0	1.0058	916078981.056
30.0	1.006	943594237.682
31.0	1.0062	970950109.087
32.0	1.0064	998171552.208
33.0	1.0066	1025266023.0
34.0	1.0068	1052243080.64
35.0	1.007	1079096029.47
36.0	1.0072	1105819290.57
37.0	1.0074	1132395284.15
38.0	1.0076	1158810378.41
39.0	1.0078	1185044181.65
40.0	1.008	1211084517.3
41.0	1.0082	1236916232.0
42.0	1.0084	1262534830.3
43.0	1.0086	1287934014.27
44.0	1.0088	1313118180.13
45.0	1.009	1338089346.07
46.0	1.0092	1362858602.14
47.0	1.0094	1387433505.62
48.0	1.0096	1411828360.32
49.0	1.0098	1436053010.01
50.0	1.01	1460121877.91
51.0	1.0102	1484044643.45
52.0	1.0104	1507834009.89
53.0	1.0106	1531498207.86
54.0	1.0108	1555047569.66
55.0	1.011	1578488508.64
56.0	1.0112	1601829082.17
57.0	1.0114	1625074063.83
58.0	1.0116	1648229688.76
59.0	1.0118	1671299511.66
60.0	1.012	1694288490.21
61.0	1.0122	1717199414.95
62.0	1.0124	1740036421.45
63.0	1.0126	1762801861.53
64.0	1.0128	1785499324.45
65.0	1.013	1808130895.98
66.0	1.0132	1830699758.04
67.0	1.0134	1853207815.8
68.0	1.0136	1875657943.39
69.0	1.0138	1898051937.29
70.0	1.014	1920392442.95
71.0	1.0142	1942681185.12
72.0	1.0144	1964920611.18
73.0	1.0146	1987112367.69
74.0	1.0148	2009258700.05
75.0	1.015	2031361153.78
76.0	1.0152	2053421767.0
77.0	1.0154	2075441970.05
78.0	1.0156	2097423602.31
79.0	1.0158	2119367977.08
80.0	1.016	2141276751.0
