3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-6.15138540499e-06
1.0	1.0002	32475408.4254
2.0	1.0004	64970480.232
3.0	nan	nan
4.0	nan	nan
5.0	1.001	162573668.092
6.0	1.0012	195147401.86
7.0	1.0014	227740822.533
8.0	1.0016	260353917.298
9.0	1.0018	292986696.66
10.0	1.002	325639162.634
11.0	1.0022	358311319.042
12.0	1.0024	391003148.379
13.0	1.0026	423714559.753
14.0	1.0028	456445184.772
15.0	1.003	489193594.706
16.0	1.0032	521955056.0
17.0	1.0034	554715277.646
18.0	1.0036	587437246.522
19.0	1.0038	620042535.95
20.0	1.004	652402669.159
21.0	1.0042	684363933.794
22.0	1.0044	715802768.977
23.0	1.0046	746667668.125
24.0	1.0048	776978273.988
25.0	1.005	806796319.845
26.0	1.0052	836198946.342
27.0	1.0054	865258599.904
28.0	1.0056	894031694.892
29.0	1.0058	922547387.998
30.0	1.006	950835987.509
31.0	1.0062	978911540.06
32.0	1.0064	1006791838.73
33.0	1.0066	1034476130.61
34.0	1.0068	1061963982.75
35.0	1.007	1089236488.26
36.0	1.0072	1116274412.63
37.0	1.0074	1143046024.86
38.0	1.0076	1169525649.84
39.0	1.0078	1195685636.49
40.0	1.008	1221513715.98
41.0	1.0082	1247001554.66
42.0	1.0084	1272158659.02
43.0	1.0086	1296995952.52
44.0	1.0088	1321538010.79
45.0	1.009	1345805417.21
46.0	1.0092	1369827120.22
47.0	1.0094	1393624569.44
48.0	1.0096	1417224224.77
49.0	1.0098	1440644230.98
50.0	1.01	1463906245.11
51.0	1.0102	1487024299.47
52.0	1.0104	1510015312.61
53.0	1.0106	1532889732.89
54.0	1.0108	1555660558.16
55.0	1.011	1578335462.93
56.0	1.0112	1600924421.73
57.0	1.0114	1623433076.23
58.0	1.0116	1645869145.38
59.0	1.0118	1668236817.82
