3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	9.3327439232e-06
1.0	1.0002	32964753.5956
2.0	1.0004	65949566.3916
3.0	1.0006	98954373.7487
4.0	1.0008	131979229.552
5.0	1.001	165024112.982
6.0	1.0012	198089026.822
7.0	1.0014	231173997.441
8.0	1.0016	264279002.865
9.0	1.0018	297404055.719
10.0	1.002	330549158.056
11.0	1.0022	363714310.342
12.0	1.0024	396899466.888
13.0	1.0026	430104434.575
14.0	1.0028	463328398.708
15.0	1.003	496568267.684
16.0	1.0032	529813945.785
17.0	1.0034	563036141.611
18.0	1.0036	596165041.353
19.0	1.0038	629072544.868
20.0	1.004	661590892.766
21.0	1.0042	693573195.62
22.0	1.0044	724951118.927
23.0	1.0046	755745555.367
24.0	1.0048	786044770.843
25.0	1.005	815964390.76
26.0	1.0052	845602369.336
27.0	1.0054	875018008.773
28.0	1.0056	904266668.859
29.0	1.0058	933377340.901
30.0	1.006	962373405.549
31.0	1.0062	991254100.473
32.0	1.0064	1020012006.03
33.0	1.0066	1048619162.73
34.0	1.0068	1077043891.64
35.0	1.007	1105241412.12
36.0	1.0072	1133170541.14
37.0	1.0074	1160788066.24
38.0	1.0076	1188064094.44
39.0	1.0078	1214974843.17
40.0	1.008	1241513128.64
41.0	1.0082	1267677706.15
42.0	1.0084	1293481015.54
43.0	1.0086	1318937657.78
44.0	1.0088	1344071652.77
45.0	1.009	1368905503.69
46.0	1.0092	1393467461.75
47.0	1.0094	1417781675.31
48.0	1.0096	1441875239.28
49.0	1.0098	1465769756.03
50.0	1.01	1489488032.16
51.0	1.0102	1513047163.48
52.0	1.0104	1536464753.96
53.0	1.0106	1559753333.89
54.0	1.0108	1582925906.93
55.0	1.011	1605991351.5
56.0	1.0112	1628959197.58
57.0	1.0114	1651835740.07
58.0	1.0116	1674628102.88
59.0	1.0118	1697340885.11
60.0	1.012	1719979624.19
61.0	1.0122	1742547851.53
62.0	1.0124	1765050070.87
63.0	1.0126	1787489148.28
64.0	1.0128	1809868902.4
65.0	1.013	1832191776.36
66.0	1.0132	1854461106.31
67.0	1.0134	1876679034.8
68.0	1.0136	1898848507.9
69.0	1.0138	1920971408.45
70.0	1.014	1943050332.36
71.0	1.0142	1965086924.55
72.0	1.0144	1987083469.21
73.0	1.0146	2009041401.03
74.0	1.0148	2030962730.19
75.0	1.015	2052848706.2
76.0	1.0152	2074701097.9
77.0	1.0154	2096520992.34
78.0	1.0156	2118309949.33
79.0	1.0158	2140068918.4
80.0	1.016	2161799282.32
81.0	1.0162	2183501876.75
82.0	1.0164	2205177935.34
83.0	1.0166	2226828198.55
84.0	1.0168	2248453771.96
85.0	1.017	2270055313.09
86.0	1.0172	2291633815.69
87.0	1.0174	2313189865.15
88.0	1.0176	2334724359.08
89.0	1.0178	2356237822.04
90.0	1.018	2377731069.75
91.0	1.0182	2399204576.2
92.0	1.0184	2420659086.76
93.0	1.0186	2442095031.14
94.0	1.0188	2463513090.73
95.0	1.019	2484913653.38
96.0	1.0192	2506297341.37
97.0	1.0194	2527664504.27
98.0	1.0196	2549015711.53
99.0	1.0198	2570351278.4
100.0	1.02	2591671726.38
101.0	1.0198	2552609136.11
102.0	1.0196	2516256003.8
103.0	1.0194	2481152698.07
104.0	1.0192	2446749611.57
105.0	1.019	2412693263.07
106.0	1.0188	2378852751.19
107.0	1.0186	2345136731.37
108.0	1.0184	2311506604.47
109.0	1.0182	2277934343.04
110.0	1.018	2244405937.66
111.0	1.0178	2210911402.14
112.0	1.0176	2177445975.93
113.0	1.0174	2144005807.01
114.0	1.0172	2110589280.39
115.0	1.017	2077194806.67
116.0	1.0168	2043821856.34
117.0	1.0166	2010469688.36
118.0	1.0164	1977138183.3
119.0	1.0162	1943826949.14
120.0	1.016	1910536026.34
121.0	1.0158	1877265178.4
122.0	1.0156	1844014527.09
123.0	1.0154	1810783923.79
124.0	1.0152	1777573583.62
125.0	1.015	1744383460.94
126.0	1.0148	1711213978.95
127.0	1.0146	1678065338.59
128.0	1.0144	1644938388.99
129.0	1.0142	1611833707.13
130.0	1.014	1578752765.08
131.0	1.0138	1545696573.04
132.0	1.0136	1512667446.85
133.0	1.0134	1479667145.5
134.0	1.0132	1446699809.81
135.0	1.013	1413770813.12
136.0	1.0128	1380893719.2
137.0	1.0126	1348093945.48
138.0	1.0124	1315421740.7
139.0	1.0122	1282950692.26
140.0	1.012	1250772314.86
141.0	1.0118	1218964358.08
142.0	1.0116	1187578671.53
143.0	1.0114	1156622809.22
144.0	1.0112	1126078153.36
145.0	1.011	1095900006.84
146.0	1.0108	1066040133.04
147.0	1.0106	1036444685.92
148.0	1.0104	1007070470.7
149.0	1.0102	977876800.271
150.0	1.01	948833883.887
151.0	1.0098	919913792.534
152.0	1.0096	891096916.073
153.0	1.0094	862365578.311
154.0	1.0092	833708858.36
155.0	1.009	805117332.889
156.0	1.0088	776586281.292
157.0	1.0086	748111319.346
158.0	1.0084	719691025.665
159.0	1.0082	691323637.879
160.0	1.008	663009477.049
161.0	1.0078	634748492.706
162.0	1.0076	606542473.865
163.0	1.0074	578393066.349
164.0	1.0072	550303857.48
165.0	1.007	522278669.627
166.0	1.0068	494323604.919
167.0	1.0066	466445460.506
168.0	1.0064	438653506.394
169.0	1.0062	410957919.832
170.0	1.006	383370994.306
171.0	1.0058	355905544.233
172.0	1.0056	328575646.209
173.0	1.0054	301414452.474
174.0	1.0052	274403740.15
175.0	1.005	247563060.347
176.0	1.0048	220900238.251
177.0	1.0046	194422000.968
178.0	1.0044	168149659.507
179.0	1.0042	142065690.233
180.0	1.004	116175879.357
181.0	1.0038	90475418.1306
182.0	1.0036	64967383.388
183.0	1.0034	39639399.5799
184.0	1.0032	14486661.5519
185.0	1.003	-10497543.3797
186.0	1.0028	-35324366.7604
187.0	1.0026	-59992313.9001
188.0	1.0024	-84514997.3725
189.0	1.0022	-108899358.867
190.0	1.002	-133154525.013
191.0	1.0018	-157286770.852
192.0	1.0016	-181303865.837
193.0	1.0014	-205209319.519
194.0	1.0012	-229014236.108
195.0	1.001	-252724966.091
196.0	1.0008	-276342952.263
197.0	1.0006	-299878992.882
198.0	1.0004	-323335011.434
199.0	1.0002	-346721624.533
200.0	1.0	-370035891.374
201.0	0.9998	-393287656.845
202.0	0.9996	-416476429.15
203.0	0.9994	-439608340.6
204.0	0.9992	-462685410.974
205.0	0.999	-485714568.118
206.0	0.9988	-508692184.077
207.0	0.9986	-531627711.05
208.0	0.9984	-554515893.482
209.0	0.9982	-577365837.896
210.0	0.998	-600172552.535
211.0	0.9978	-622943943.449
212.0	0.9976	-645675801.691
213.0	0.9974	-668374614.327
214.0	0.9972	-691037184.377
215.0	0.997	-713668598.53
216.0	0.9968	-736266660.415
