3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-4.31259896547e+86
1.0	1.0002	-4.31259896547e+86
2.0	1.0004	-4.62342598823e+86
3.0	1.0006	-4.77883949961e+86
4.0	1.0008	-4.46801247685e+86
5.0	1.001	-4.93425301098e+86
6.0	1.0012	-4.77883949961e+86
7.0	1.0014	-4.77883949961e+86
8.0	1.0016	-4.77883949961e+86
9.0	1.0018	-4.77883949961e+86
10.0	1.002	-4.77883949961e+86
11.0	1.0022	-4.93425301098e+86
12.0	1.0024	-5.20610068063e+86
13.0	1.0026	-4.77883949961e+86
14.0	1.0028	-2.31171299411e+86
15.0	1.003	-1.87334648099e+82
16.0	1.0032	-7.89202186317e+36
17.0	1.0034	4.42577847131e+237
18.0	1.0036	-4.90963773821e+294
19.0	1.0038	-6.13734205492e+151
20.0	1.004	656575266.355
21.0	1.0042	-3.88846934262e+136
22.0	1.0044	-4.34180700688e+220
23.0	1.0046	-6252499203260.0
24.0	1.0048	1.30137872236e+101
25.0	1.005	810143622.606
26.0	1.0052	839462628.476
27.0	1.0054	868530871.58
28.0	1.0056	-1.89850494307e+270
29.0	1.0058	5.71756902924e+259
30.0	1.006	4.21150043078e+263
31.0	1.0062	982960636.913
32.0	1.0064	1011191049.88
33.0	1.0066	3.97010453139e+121
34.0	1.0068	1067136181.59
35.0	1.007	1094802969.19
36.0	1.0072	1122234949.46
37.0	1.0074	-6.16794314222e+19
38.0	1.0076	-1.55754687773e+178
39.0	1.0078	1.7245375077e+229
40.0	1.008	1.00176304358e+43
41.0	1.0082	2.02344359572e+138
42.0	1.0084	-9.510905836e+133
43.0	1.0086	1305814760.95
44.0	1.0088	5.00751293771e+213
45.0	1.009	-2.8909631461e+37
46.0	1.0092	-2.48024516305e+70
47.0	1.0094	-3.64724001028e+56
48.0	1.0096	1427665482.2
49.0	1.0098	-2.18514468795e+66
50.0	1.01	1474776700.69
51.0	1.0102	1498069585.71
52.0	1.0104	1521212733.82
53.0	1.0106	-8.85987072277e+250
54.0	1.0108	1567105897.02
55.0	1.011	1589881634.61
56.0	1.0112	1612558716.64
57.0	1.0114	-5.5796798652e+94
58.0	1.0116	1657649448.29
59.0	1.0118	-2.48565087759e+60
60.0	1.012	-6.87552061588e+24
61.0	1.0122	-5.2000987391e+247
62.0	1.0124	1746971154.82
63.0	1.0126	5.84859624647e+134
64.0	1.0128	-2.12787056533e+51
65.0	1.013	1813370192.45
66.0	1.0132	1835410932.78
67.0	1.0134	1857410229.89
68.0	1.0136	1879371029.48
69.0	1.0138	1901295293.45
70.0	1.014	1923185448.24
71.0	1.0142	1945043104.47
72.0	1.0144	1966870266.39
73.0	1.0146	1988668253.99
74.0	1.0148	1.72503958618e+87
75.0	1.015	1.49599670514e+25
76.0	1.0152	1.64246187783e+225
77.0	1.0154	-2.48840839896e+275
78.0	1.0156	2097266838.89
79.0	1.0158	2118917994.53
80.0	1.016	-2.60034196038e+232
81.0	1.0162	2162153894.52
82.0	1.0164	2183741670.08
83.0	1.0166	2205310127.91
84.0	1.0168	2226859990.27
85.0	1.017	-7.16549667432e+301
86.0	1.0172	5.0795420939e+73
87.0	1.0174	2.8130375862e+227
88.0	1.0176	2312883550.87
89.0	1.0178	2334347884.58
90.0	1.018	2355796509.09
91.0	1.0182	2377238872.38
92.0	1.0184	2398657214.48
93.0	1.0186	2420060869.16
94.0	1.0188	2441450240.56
95.0	1.019	2462825575.93
96.0	1.0192	2484187245.77
97.0	1.0194	2505535477.65
98.0	1.0196	2526870614.67
99.0	1.0198	2548192869.15
100.0	1.02	8.92493602362e+57
101.0	1.0198	2530883035.9
102.0	1.0196	-3.03296307969e+98
103.0	1.0194	2460173269.77
104.0	1.0192	2426105420.7
105.0	1.019	2392371869.54
106.0	1.0188	2358850463.87
107.0	1.0186	2325435517.73
108.0	1.0184	2292098973.46
109.0	1.0182	2258815641.41
110.0	1.018	2225572603.29
111.0	1.0178	2192360751.71
112.0	1.0176	2159175888.07
113.0	1.0174	2126014771.69
114.0	1.0172	2092876046.18
115.0	1.017	2059758538.49
116.0	1.0168	2026661822.21
117.0	1.0166	1993585393.8
118.0	1.0164	1960529138.44
119.0	1.0162	1927492809.09
120.0	1.016	1894476432.76
121.0	1.0158	1861479914.8
122.0	1.0156	1828503426.28
123.0	1.0154	1795547022.76
124.0	1.0152	1762611119.59
125.0	1.015	1729695934.94
126.0	1.0148	1696802224.66
127.0	1.0146	1663930309.11
128.0	1.0144	1631081263.24
129.0	1.0142	1598255468.5
130.0	1.014	1565454297.83
131.0	1.0138	1532678351.73
132.0	1.0136	1499929518.15
133.0	1.0134	1467209142.83
134.0	1.0132	1434520706.86
135.0	1.013	1401869111.15
136.0	1.0128	1369266214.85
137.0	1.0126	1336734906.31
138.0	1.0124	1304319300.47
139.0	1.0122	1272088430.92
140.0	1.012	1240128335.71
141.0	1.0118	1208521141.93
142.0	1.0116	1.80237647632e+30
143.0	1.0114	1146617583.58
144.0	1.0112	1116283919.55
145.0	1.011	1086329295.63
146.0	1.0108	1056676976.3
147.0	1.0106	1027302242.43
148.0	1.0104	998160620.401
149.0	1.0102	969216942.971
150.0	1.01	940445128.344
151.0	1.0098	911821267.337
152.0	1.0096	883329665.688
153.0	1.0094	854952684.108
154.0	1.0092	826678129.333
155.0	1.009	798492333.666
156.0	1.0088	770386358.853
157.0	1.0086	742350890.352
158.0	1.0084	714381021.785
159.0	1.0082	686472289.427
160.0	1.008	658624048.177
161.0	1.0078	630835856.97
162.0	1.0076	603110103.504
163.0	1.0074	575449044.942
164.0	1.0072	547857317.444
165.0	1.007	520339447.11
166.0	1.0068	492902095.791
167.0	1.0066	465551571.707
168.0	1.0064	438295623.273
169.0	1.0062	-9.0661160515e+167
170.0	1.006	384122529.303
171.0	1.0058	357200751.504
172.0	1.0056	330394056.973
173.0	1.0054	303701635.819
174.0	1.0052	277129111.135
175.0	1.005	250711622.115
176.0	1.0048	224414475.536
177.0	1.0046	198253974.323
178.0	1.0044	172228011.238
179.0	1.0042	146360688.36
180.0	1.004	120635442.589
181.0	1.0038	95066204.4048
182.0	1.0036	69652454.3129
183.0	1.0034	44410721.4267
184.0	1.0032	19330086.9468
185.0	1.003	-5583565.04097
186.0	1.0028	-30334986.4093
187.0	1.0026	-54921285.9341
188.0	1.0024	-79352654.2969
189.0	1.0022	-103633032.245
190.0	1.002	-127771435.412
191.0	1.0018	-151773681.748
192.0	1.0016	-175646603.858
193.0	1.0014	-199398493.534
194.0	1.0012	-223039037.558
195.0	1.001	-246570160.098
196.0	1.0008	-270003957.231
197.0	1.0006	-293340634.353
198.0	1.0004	-316590202.68
199.0	1.0002	-339758871.409
200.0	1.0	-362847403.102
201.0	0.9998	-385863501.339
202.0	0.9996	-408811064.571
203.0	0.9994	-431695602.052
204.0	0.9992	-454519101.851
205.0	0.999	-477287623.341
206.0	0.9988	-500001997.116
207.0	0.9986	-522667833.039
208.0	0.9984	-545285677.56
209.0	0.9982	-567860339.812
210.0	0.998	-590392425.726
211.0	0.9978	-612885864.814
212.0	0.9976	-635341424.914
213.0	0.9974	-657762226.89
