3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	1.32999982124e-05
1.0	1.0002	32184310.9163
2.0	1.0004	64388220.8717
3.0	1.0006	96611648.3294
4.0	1.0008	128854617.017
5.0	1.001	161117139.023
6.0	1.0012	193399206.688
7.0	1.0014	225700852.191
8.0	1.0016	258022047.886
9.0	1.0018	290362807.493
10.0	1.002	322723131.547
11.0	1.0022	355103023.208
12.0	1.0024	387502411.245
13.0	1.0026	419921025.872
14.0	1.0028	452357709.578
15.0	1.003	484808155.11
16.0	1.0032	517258076.598
17.0	1.0034	549665589.813
18.0	1.0036	581927647.074
19.0	1.0038	613846975.486
20.0	1.004	645157234.809
21.0	1.0042	675632621.028
22.0	1.0044	705190314.936
23.0	1.0046	733894926.394
24.0	1.0048	761899169.842
25.0	1.005	789374071.912
26.0	1.0052	816361334.531
27.0	1.0054	843056313.356
28.0	1.0056	869487872.805
29.0	1.0058	895719567.456
30.0	1.006	921762347.301
31.0	1.0062	947635791.009
32.0	1.0064	973355435.051
33.0	1.0066	998927916.323
34.0	1.0068	1024361652.18
35.0	1.007	1049655264.38
36.0	1.0072	1074809941.14
37.0	1.0074	1099820396.91
38.0	1.0076	1124685214.22
39.0	1.0078	1149398959.51
40.0	1.008	1173960991.56
41.0	1.0082	1198367957.76
42.0	1.0084	1222621425.07
43.0	1.0086	1246720884.67
44.0	1.0088	1270670509.27
45.0	1.009	1294472624.66
46.0	1.0092	1318133784.23
47.0	1.0094	1341658680.52
48.0	1.0096	1365055506.27
49.0	1.0098	1388330383.66
50.0	1.01	1411492061.18
51.0	1.0102	1434546997.16
52.0	1.0104	1457503527.7
53.0	1.0106	1480367641.72
54.0	1.0108	1503146717.35
55.0	1.011	1525845908.5
56.0	1.0112	1548471487.67
57.0	1.0114	1571027727.34
58.0	1.0116	1593519875.97
59.0	1.0118	1615951435.53
60.0	1.012	1638326800.33
61.0	1.0122	1660648861.4
62.0	1.0124	1682921336.46
63.0	1.0126	1705146648.75
64.0	1.0128	1727327975.31
65.0	1.013	1749467364.42
66.0	1.0132	1771567538.27
67.0	1.0134	1793630225.9
68.0	1.0136	1815657757.21
69.0	1.0138	1837651588.91
70.0	1.014	1859613716.83
71.0	1.0142	1881545368.55
72.0	1.0144	1903448254.0
73.0	1.0146	1925323404.22
74.0	1.0148	1947172281.48
75.0	1.015	1968995746.62
76.0	1.0152	1990795048.98
77.0	1.0154	2012570905.02
78.0	1.0156	2034324385.61
79.0	1.0158	2056056090.54
80.0	1.016	2077766946.13
81.0	1.0162	2099457462.36
82.0	1.0164	2121128451.54
83.0	1.0166	2142780357.02
84.0	1.0168	2164413901.38
85.0	1.017	2186029478.2
86.0	1.0172	2207627737.14
87.0	1.0174	2229209032.59
88.0	1.0176	2250773952.2
89.0	1.0178	2272322817.23
90.0	1.018	2293856160.0
91.0	1.0182	2315374271.59
92.0	1.0184	2336877633.05
93.0	1.0186	2358366505.86
94.0	1.0188	2379841321.85
95.0	1.019	2401302312.25
96.0	1.0192	2422749861.28
97.0	1.0194	2444184170.08
98.0	1.0196	2465605578.51
99.0	1.0198	2487014260.09
100.0	1.02	2508410515.9
101.0	1.0198	2471125151.03
102.0	1.0196	2436264446.82
103.0	1.0194	2402445984.93
104.0	1.0192	2369170280.1
105.0	1.019	2336149309.68
106.0	1.0188	2303278173.8
107.0	1.0186	2270493446.75
108.0	1.0184	2237768692.61
109.0	1.0182	2205086856.31
110.0	1.018	2172438864.18
111.0	1.0178	2139818593.59
112.0	1.0176	2107222996.8
113.0	1.0174	2074649850.44
114.0	1.0172	2042098103.01
115.0	1.017	2009566933.81
116.0	1.0168	1977055951.73
117.0	1.0166	1944564799.04
118.0	1.0164	1912093335.07
119.0	1.0162	1879641399.51
120.0	1.016	1847208965.96
121.0	1.0158	1814795977.7
122.0	1.0156	1782402496.82
123.0	1.0154	1750028593.0
124.0	1.0152	1717674524.52
125.0	1.015	1685340637.84
126.0	1.0148	1653027601.83
127.0	1.0146	1620736191.95
128.0	1.0144	1588467600.15
129.0	1.0142	1556223063.9
130.0	1.014	1524004362.29
131.0	1.0138	1491813286.38
132.0	1.0136	1459652344.05
133.0	1.0134	1427524443.97
134.0	1.0132	1395434784.41
135.0	1.013	1363393109.27
136.0	1.0128	1331421259.33
137.0	1.0126	1299564273.53
138.0	1.0124	1267905213.62
139.0	1.0122	1236564938.5
140.0	1.012	1205676482.11
141.0	1.0118	1175343456.03
142.0	1.0116	1145619863.06
143.0	1.0114	1116588544.99
144.0	1.0112	1088065025.82
145.0	1.011	1060031082.42
146.0	1.0108	1032377635.57
147.0	1.0106	1005071948.83
148.0	1.0104	978053209.757
149.0	1.0102	951275248.013
150.0	1.01	924696659.327
151.0	1.0098	898282463.126
152.0	1.0096	872007798.761
153.0	1.0094	845854235.533
154.0	1.0092	819810097.047
155.0	1.009	793867398.164
156.0	1.0088	768021096.787
157.0	1.0086	742266955.827
158.0	1.0084	716601387.424
159.0	1.0082	691020365.317
160.0	1.008	665519953.78
161.0	1.0078	640095927.303
162.0	1.0076	614744363.303
163.0	1.0074	589461476.315
164.0	1.0072	564244090.836
165.0	1.007	539089523.977
166.0	1.0068	513995944.372
167.0	1.0066	488962218.409
168.0	1.0064	463988128.751
169.0	1.0062	439074014.044
170.0	1.006	414220691.86
171.0	1.0058	389429048.031
172.0	1.0056	364700012.459
173.0	1.0054	340034340.767
174.0	1.0052	315432729.71
175.0	1.005	290895686.824
176.0	1.0048	266423696.652
177.0	1.0046	242035475.029
178.0	1.0044	217702655.397
179.0	1.0042	193431628.124
180.0	1.004	169223343.943
181.0	1.0038	145078564.459
182.0	1.0036	121011331.073
183.0	1.0034	97007606.2379
184.0	1.0032	73073056.0904
185.0	1.003	49206311.5253
186.0	1.0028	25408980.3977
187.0	1.0026	1688286.97557
188.0	1.0024	-21963792.9977
189.0	1.0022	-45544986.425
190.0	1.002	-69057719.7675
191.0	1.0018	-92499214.0407
192.0	1.0016	-115873439.161
193.0	1.0014	-139180982.66
194.0	1.0012	-162425564.336
195.0	1.001	-185606664.238
196.0	1.0008	-208728180.209
197.0	1.0006	-231794240.028
198.0	1.0004	-254803506.065
199.0	1.0002	-277760746.362
200.0	1.0	-300668382.402
201.0	0.9998	-323529276.54
202.0	0.9996	-346346282.909
203.0	0.9994	-369118247.29
204.0	0.9992	-391848750.998
205.0	0.999	-414540864.622
206.0	0.9988	-437195279.427
207.0	0.9986	-459814499.095
208.0	0.9984	-482399463.156
209.0	0.9982	-504952420.515
210.0	0.998	-527473917.767
211.0	0.9978	-549965942.718
212.0	0.9976	-572429059.601
213.0	0.9974	-594864941.608
214.0	0.9972	-617274258.565
215.0	0.997	-639658427.079
216.0	0.9968	-662018170.156
217.0	0.9966	-684354693.768
218.0	0.9964	-706668718.119
219.0	0.9962	-728961271.218
220.0	0.996	-751233040.758
221.0	0.9958	-773484912.961
222.0	0.9956	-795717537.497
