3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-3.61935008309e-06
1.0	1.0002	32795383.3147
2.0	1.0004	65610794.1225
3.0	1.0006	98446092.446
4.0	1.0008	131301350.727
5.0	1.001	164176553.495
6.0	1.0012	197071716.749
7.0	1.0014	229986849.881
8.0	1.0016	262921935.565
9.0	1.0018	295876983.592
10.0	1.002	328851997.748
11.0	1.0022	361846970.591
12.0	1.0024	394861836.945
13.0	1.0026	427896288.745
14.0	1.0028	460949051.048
15.0	1.003	494015386.246
16.0	1.0032	527080241.209
17.0	1.0034	560103260.108
18.0	1.0036	592999809.164
19.0	1.0038	625639757.688
20.0	1.004	657880016.728
21.0	1.0042	689606942.689
22.0	1.0044	720754777.466
23.0	1.0046	751313794.425
24.0	1.0048	781321406.663
25.0	1.005	810795632.732
26.0	1.0052	839901418.911
27.0	1.0054	868683199.703
28.0	1.0056	897240831.36
29.0	1.0058	925601765.272
30.0	1.006	953793809.118
31.0	1.0062	981832133.943
32.0	1.0064	1009715082.01
33.0	1.0066	1037442123.09
34.0	1.0068	1064997352.46
35.0	1.007	1092364793.7
36.0	1.0072	1119522118.76
37.0	1.0074	1146446671.53
38.0	1.0076	1173118474.41
39.0	1.0078	1199517989.55
40.0	1.008	1225634507.86
41.0	1.0082	1251457756.48
42.0	1.0084	1276989046.27
43.0	1.0086	1302229007.98
44.0	1.0088	1327189765.42
45.0	1.009	1351880977.52
46.0	1.0092	1376321837.36
47.0	1.0094	1400527024.37
48.0	1.0096	1424518125.03
49.0	1.0098	1448310722.8
50.0	1.01	1471925174.82
51.0	1.0102	1495375413.41
52.0	1.0104	1518678883.82
53.0	1.0106	1541847014.68
54.0	1.0108	1564894114.17
55.0	1.011	1587829223.22
56.0	1.0112	1610663896.03
57.0	1.0114	1633405190.64
58.0	1.0116	1656062397.11
59.0	1.0118	1678640991.37
60.0	1.012	1701148441.33
61.0	1.0122	1723588977.47
62.0	1.0124	1745968609.09
63.0	1.0126	1768290587.37
64.0	1.0128	1790559756.64
65.0	1.013	1812778604.75
66.0	1.0132	1834951063.09
67.0	1.0134	1857079046.84
68.0	1.0136	1879165790.08
69.0	1.0138	1901212786.9
70.0	1.014	1923222728.67
71.0	1.0142	1945196788.8
72.0	1.0144	1967137229.42
73.0	1.0146	1989044979.02
74.0	1.0148	2010921961.71
75.0	1.015	2032768920.61
76.0	1.0152	2054587513.78
77.0	1.0154	2076378347.53
78.0	1.0156	2098142870.59
79.0	1.0158	2119881588.49
80.0	1.016	2141595779.85
81.0	1.0162	2163285873.25
82.0	1.0164	2184953007.66
83.0	1.0166	2206597552.59
84.0	1.0168	2228220531.17
85.0	1.017	2249822266.27
86.0	1.0172	2271403682.32
87.0	1.0174	2292965064.13
88.0	1.0176	2314507250.94
89.0	1.0178	2336030496.99
90.0	1.018	2357535568.23
91.0	1.0182	2379022695.4
92.0	1.0184	2400492582.48
93.0	1.0186	2421945443.53
94.0	1.0188	2443381929.72
95.0	1.019	2464802242.04
96.0	1.0192	2486206984.56
97.0	1.0194	2507596346.04
98.0	1.0196	2528970886.64
99.0	1.0198	2550330781.01
100.0	1.02	2571676545.39
101.0	1.0198	2533005946.94
102.0	1.0196	2497030352.7
103.0	1.0194	2462253644.4
104.0	1.0192	2428092978.29
105.0	1.019	2394267523.04
106.0	1.0188	2360636198.96
107.0	1.0186	2327126172.1
108.0	1.0184	2293693143.89
109.0	1.0182	2260315128.53
110.0	1.018	2226976965.57
111.0	1.0178	2193671562.03
112.0	1.0176	2160393441.62
113.0	1.0174	2127140205.92
114.0	1.0172	2093909728.1
115.0	1.017	2060701270.84
116.0	1.0168	2027513896.06
117.0	1.0166	1994347487.97
118.0	1.0164	1961201543.29
119.0	1.0162	1928076184.77
120.0	1.016	1894971084.02
121.0	1.0158	1861886481.21
122.0	1.0156	1828822134.31
123.0	1.0154	1795778381.85
124.0	1.0152	1762755075.77
125.0	1.015	1729752710.32
126.0	1.0148	1696771295.49
127.0	1.0146	1663811578.69
128.0	1.0144	1630873758.6
129.0	1.0142	1597958906.41
130.0	1.014	1565067451.38
131.0	1.0138	1532200889.49
132.0	1.0136	1499360147.43
133.0	1.0134	1466548069.95
134.0	1.0132	1433769032.48
135.0	1.013	1401034355.16
136.0	1.0128	1368367455.4
137.0	1.0126	1335810072.95
138.0	1.0124	1303424040.77
139.0	1.0122	1271275432.46
140.0	1.012	1239421838.1
141.0	1.0118	1207900193.54
142.0	1.0116	1176729074.7
143.0	1.0114	1145915872.89
144.0	1.0112	1115460492.34
145.0	1.011	1085359564.73
146.0	1.0108	1055603769.11
147.0	1.0106	1026176902.66
148.0	1.0104	997054641.492
149.0	1.0102	968208352.88
150.0	1.01	939603921.395
151.0	1.0098	911207254.931
152.0	1.0096	882984087.57
153.0	1.0094	854906395.158
154.0	1.0092	826949636.646
155.0	1.009	799096436.784
156.0	1.0088	771332520.419
157.0	1.0086	743649157.977
158.0	1.0084	716039542.145
159.0	1.0082	688500851.148
160.0	1.008	661031099.781
161.0	1.0078	633630718.735
162.0	1.0076	606299614.656
163.0	1.0074	579038652.875
164.0	1.0072	551847370.303
165.0	1.007	524725924.236
166.0	1.0068	497673487.644
167.0	1.0066	470690422.197
168.0	1.0064	443777015.318
169.0	1.0062	416935590.954
170.0	1.006	390169228.657
171.0	1.0058	363483412.723
172.0	1.0056	336884269.543
