3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	1.17476115347e-05
1.0	1.0002	32576016.2473
2.0	1.0004	65171861.9549
3.0	1.0006	97787460.4363
4.0	1.0008	130422869.074
5.0	1.001	163078077.99
6.0	1.0012	195753074.838
7.0	1.0014	228447893.392
8.0	1.0016	261162510.415
9.0	1.0018	293896939.988
10.0	1.002	326651183.141
11.0	1.0022	359425241.073
12.0	1.0024	392219061.972
13.0	1.0026	425032436.81
14.0	1.0028	457864474.653
15.0	1.003	490711832.281
16.0	1.0032	523563509.329
17.0	1.0034	556387500.692
18.0	1.0036	589106396.948
19.0	1.0038	621574708.546
20.0	1.004	653597949.23
21.0	1.0042	685008522.677
22.0	1.0044	715733547.71
23.0	1.0046	745794695.438
24.0	1.0048	775267874.681
25.0	1.005	804246225.189
26.0	1.0052	832826987.157
27.0	1.0054	861092944.631
28.0	1.0056	889100845.728
29.0	1.0058	916888280.324
30.0	1.006	944492983.973
31.0	1.0062	971931917.019
32.0	1.0064	999224162.859
33.0	1.0066	1026369208.02
34.0	1.0068	1053369113.02
35.0	1.007	1080211762.23
36.0	1.0072	1106889448.0
37.0	1.0074	1133384988.36
38.0	1.0076	1159687070.87
39.0	1.0078	1185777795.47
40.0	1.008	1211647345.63
41.0	1.0082	1237282492.33
42.0	1.0084	1262680391.25
43.0	1.0086	1287836587.91
44.0	1.0088	1312757047.39
45.0	1.009	1337445923.45
46.0	1.0092	1361915861.13
47.0	1.0094	1386176620.16
48.0	1.0096	1410244007.04
49.0	1.0098	1434129997.97
50.0	1.01	1457850629.52
51.0	1.0102	1481417635.84
52.0	1.0104	1504845556.95
53.0	1.0106	1528144665.19
54.0	1.0108	1551327352.41
55.0	1.011	1574402082.73
56.0	1.0112	1597379031.3
57.0	1.0114	1620264899.97
58.0	1.0116	1643067849.63
59.0	1.0118	1665793055.42
60.0	1.012	1688447007.15
61.0	1.0122	1711033675.84
62.0	1.0124	1733558260.68
63.0	1.0126	1756023851.24
64.0	1.0128	1778434691.83
65.0	1.013	1800793248.79
66.0	1.0132	1823103057.97
67.0	1.0134	1845366136.03
68.0	1.0136	1867585470.27
69.0	1.0138	1889762732.82
70.0	1.014	1911900465.06
71.0	1.0142	1934000061.25
72.0	1.0144	1956063692.42
73.0	1.0146	1978092526.41
74.0	1.0148	2000088428.62
75.0	1.015	2022052386.06
76.0	1.0152	2043986015.51
77.0	1.0154	2065890161.54
78.0	1.0156	2087766237.35
79.0	1.0158	2109614973.92
80.0	1.016	2131437614.63
81.0	1.0162	2153234797.91
82.0	1.0164	2175007626.39
83.0	1.0166	2196756662.02
84.0	1.0168	2218482889.24
85.0	1.017	2240186802.09
86.0	1.0172	2261869278.72
87.0	1.0174	2283530748.6
88.0	1.0176	2305171991.87
89.0	1.0178	2326793380.75
90.0	1.018	2348395608.74
91.0	1.0182	2369979002.76
92.0	1.0184	2391544183.85
93.0	1.0186	2413091445.52
94.0	1.0188	2434621350.32
95.0	1.019	2456134167.34
96.0	1.0192	2477630411.07
97.0	1.0194	2499110331.69
98.0	1.0196	2520574401.41
99.0	1.0198	2542022854.77
100.0	1.02	2563456125.62
101.0	1.0198	2525208302.08
102.0	1.0196	2489532598.79
103.0	1.0194	2455003903.32
104.0	1.0192	2421113069.97
105.0	1.019	2387529446.21
106.0	1.0188	2354136282.3
107.0	1.0186	2320852441.41
108.0	1.0184	2287645105.05
109.0	1.0182	2254489917.94
110.0	1.018	2221374970.26
111.0	1.0178	2188291612.53
112.0	1.0176	2155235791.34
113.0	1.0174	2122204205.18
114.0	1.0172	2089195487.51
115.0	1.017	2056208280.91
116.0	1.0168	2023242134.92
117.0	1.0166	1990296430.25
118.0	1.0164	1957371057.15
119.0	1.0162	1924465695.08
120.0	1.016	1891580369.89
121.0	1.0158	1858714894.34
122.0	1.0156	1825869366.61
123.0	1.0154	1793043696.37
124.0	1.0152	1760238077.55
125.0	1.015	1727452563.09
126.0	1.0148	1694687533.31
127.0	1.0146	1661943233.37
128.0	1.0144	1629220298.27
129.0	1.0142	1596519196.62
130.0	1.014	1563840891.67
131.0	1.0138	1531186235.04
132.0	1.0136	1498556823.05
133.0	1.0134	1465954706.06
134.0	1.0132	1433384222.7
135.0	1.013	1400853901.26
136.0	1.0128	1368382307.38
137.0	1.0126	1336005381.82
138.0	1.0124	1303786827.97
139.0	1.0122	1271820411.67
140.0	1.012	1240214835.36
141.0	1.0118	1209056648.51
142.0	1.0116	1178383560.77
143.0	1.0114	1148182787.11
144.0	1.0112	1118411795.07
145.0	1.011	1089017064.87
146.0	1.0108	1059948809.18
147.0	1.0106	1031166034.24
148.0	1.0104	1002637694.49
149.0	1.0102	974338094.543
150.0	1.01	946243705.42
151.0	1.0098	918331216.746
152.0	1.0096	890578460.486
153.0	1.0094	862964888.339
154.0	1.0092	835472519.317
155.0	1.009	808086115.059
156.0	1.0088	780793482.16
157.0	1.0086	753585170.957
158.0	1.0084	726454241.573
159.0	1.0082	699395813.679
160.0	1.008	672406736.4
161.0	1.0078	645485185.976
162.0	1.0076	618630318.998
163.0	1.0074	591841951.061
164.0	1.0072	565120395.646
165.0	1.007	538466435.288
166.0	1.0068	511881313.323
167.0	1.0066	485366756.969
168.0	1.0064	458924871.022
169.0	1.0062	432558026.822
170.0	1.006	406268592.966
171.0	1.0058	380058787.95
172.0	1.0056	353930457.521
173.0	1.0054	327885205.821
174.0	1.0052	301924425.431
175.0	1.005	276049743.209
176.0	1.0048	250280111.187
177.0	1.0046	224590393.703
178.0	1.0044	198992379.601
179.0	1.0042	173488744.026
180.0	1.004	148084951.141
181.0	1.0038	122800396.696
182.0	1.0036	97622086.4082
183.0	1.0034	72559261.8546
184.0	1.0032	47610622.0296
185.0	1.003	22786262.8503
186.0	1.0028	-1923149.73501
187.0	1.0026	-26514848.3143
188.0	1.0024	-50993060.0074
189.0	1.0022	-75356208.2531
190.0	1.002	-99610542.5697
191.0	1.0018	-123758860.097
192.0	1.0016	-147805483.383
193.0	1.0014	-171755192.69
194.0	1.0012	-195609091.748
195.0	1.001	-219372923.199
196.0	1.0008	-243053953.208
197.0	1.0006	-266649470.866
198.0	1.0004	-290167945.695
199.0	1.0002	-313611711.879
200.0	1.0	-336987358.012
201.0	0.9998	-360293688.078
202.0	0.9996	-383538855.055
203.0	0.9994	-406720939.082
204.0	0.9992	-429847757.545
205.0	0.999	-452917377.054
206.0	0.9988	-475936770.769
207.0	0.9986	-498904547.705
208.0	0.9984	-521826568.221
209.0	0.9982	-544702180.653
210.0	0.998	-567536115.678
211.0	0.9978	-590328346.832
212.0	0.9976	-613082627.795
213.0	0.9974	-635799341.797
214.0	0.9972	-658481458.38
215.0	0.997	-681129586.339
216.0	0.9968	-703746089.888
217.0	0.9966	-726331676.859
218.0	0.9964	-748888245.673
219.0	0.9962	-771416518.926
220.0	0.996	-793918031.594
221.0	0.9958	-816393475.663
222.0	0.9956	-838844108.652
223.0	0.9954	-861270580.149
224.0	0.9952	-883673942.534
225.0	0.995	-906054804.733
226.0	0.9948	-928414068.356
227.0	0.9946	-950752309.591
228.0	0.9944	-973070323.279
229.0	0.9942	-995368666.187
230.0	0.994	-1017648057.91
231.0	0.9938	-1039909040.35
232.0	0.9936	-1062152267.44
233.0	0.9934	-1084378254.49
234.0	0.9932	-1106587587.13
235.0	0.993	-1128780743.17
236.0	0.9928	-1150958245.09
237.0	0.9926	-1173120535.21
238.0	0.9924	-1195268086.46
239.0	0.9922	-1217401313.64
240.0	0.992	-1239520654.21
241.0	0.9918	-1261626503.1
242.0	0.9916	-1283719270.51
243.0	0.9914	-1305799332.71
244.0	0.9912	-1327867073.53
245.0	0.991	-1349922847.89
246.0	0.9908	-1371967013.11
247.0	0.9906	-1393999901.48
248.0	0.9904	-1416021845.55
249.0	0.9902	-1438033156.42
250.0	0.99	-1460034144.88
251.0	0.9898	-1482025104.25
252.0	0.9896	-1504006327.07
253.0	0.9894	-1525978092.49
254.0	0.9892	-1547940676.77
255.0	0.989	-1569894345.24
256.0	0.9888	-1591839356.78
257.0	0.9886	-1613775961.24
258.0	0.9884	-1635704399.45
259.0	0.9882	-1657624905.37
260.0	0.988	-1679537702.43
261.0	0.9878	-1701443008.35
262.0	0.9876	-1723341029.94
263.0	0.9874	-1745231969.0
264.0	0.9872	-1767116017.12
265.0	0.987	-1788993362.06
266.0	0.9868	-1810864182.07
267.0	0.9866	-1832728652.67
268.0	0.9864	-1854586940.12
269.0	0.9862	-1876439208.53
270.0	0.986	-1898285613.81
271.0	0.9858	-1920126309.36
272.0	0.9856	-1941961443.3
273.0	0.9854	-1963791160.52
274.0	0.9852	-1985615604.28
275.0	0.985	-2007434912.42
276.0	0.9848	-2029249224.38
277.0	0.9846	-2051058671.93
278.0	0.9844	-2072863390.91
279.0	0.9842	-2094663508.5
280.0	0.984	-2116459155.95
281.0	0.9838	-2138250456.7
282.0	0.9836	-2160037535.48
283.0	0.9834	-2181820511.9
284.0	0.9832	-2203599503.27
285.0	0.983	-2225374625.46
286.0	0.9828	-2247145988.52
287.0	0.9826	-2268913703.54
288.0	0.9824	-2290677873.87
289.0	0.9822	-2312438605.48
290.0	0.982	-2334195996.51
291.0	0.9818	-2355950148.39
292.0	0.9816	-2377701155.79
293.0	0.9814	-2399449116.65
294.0	0.9812	-2421194123.1
