3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	5.12071782671e-06
1.0	1.0002	32794816.0315
2.0	1.0004	65609592.4272
3.0	1.0006	98444253.7425
4.0	1.0008	131298861.066
5.0	1.001	164173393.608
6.0	1.0012	197067855.315
7.0	1.0014	229982267.617
8.0	1.0016	262916612.931
9.0	1.0018	295870901.436
10.0	1.002	328845135.714
11.0	1.0022	361839311.299
12.0	1.0024	394853382.277
13.0	1.0026	427887132.761
14.0	1.0028	460939594.993
15.0	1.003	494007330.486
16.0	1.0032	527079709.219
17.0	1.0034	560130301.048
18.0	1.0036	593110709.125
19.0	1.0038	625956824.586
20.0	1.004	658600086.894
21.0	1.0042	690965028.232
22.0	1.0044	722966612.012
23.0	1.0046	754527903.351
24.0	1.0048	785608713.482
25.0	1.005	816159897.455
26.0	1.0052	846282744.475
27.0	1.0054	875995019.123
28.0	1.0056	905377827.87
29.0	1.0058	934451193.782
30.0	1.006	963251803.931
31.0	1.0062	991799701.616
32.0	1.0064	1020110400.74
33.0	1.0066	1048189643.28
34.0	1.0068	1076037511.45
35.0	1.007	1103643993.25
36.0	1.0072	1131000718.79
37.0	1.0074	1158092725.81
38.0	1.0076	1184912149.58
39.0	1.0078	1211448167.3
40.0	1.008	1237699284.47
41.0	1.0082	1263662577.84
42.0	1.0084	1289344330.53
43.0	1.0086	1314748916.9
44.0	1.0088	1339888635.31
45.0	1.009	1364772656.48
46.0	1.0092	1389416486.39
47.0	1.0094	1413831460.04
48.0	1.0096	1438033831.13
49.0	1.0098	1462035251.44
50.0	1.01	1485851280.54
51.0	1.0102	1509493015.79
52.0	1.0104	1532974740.3
53.0	1.0106	1556306651.31
54.0	1.0108	1579501531.32
55.0	1.011	1602568487.26
56.0	1.0112	1625518692.52
57.0	1.0114	1648360050.45
58.0	1.0116	1671102117.45
59.0	1.0118	1693751585.12
60.0	1.012	1716316503.55
61.0	1.0122	1738802455.57
62.0	1.0124	1761216185.31
63.0	1.0126	1783562329.96
64.0	1.0128	1805846529.42
65.0	1.013	1828072616.42
66.0	1.0132	1850245283.48
67.0	1.0134	1872367668.22
68.0	1.0136	1894443646.73
69.0	1.0138	1916475759.17
70.0	1.014	1938467187.99
71.0	1.0142	1960419970.45
72.0	1.0144	1982336713.59
73.0	1.0146	2004219043.39
74.0	1.0148	2026069101.85
75.0	1.015	2047888189.55
76.0	1.0152	2069678083.6
77.0	1.0154	2091439836.94
78.0	1.0156	2113174947.76
79.0	1.0158	2134884285.99
80.0	1.016	2156569136.58
81.0	1.0162	2178230231.75
82.0	1.0164	2199868686.9
83.0	1.0166	2221485124.29
84.0	1.0168	2243080518.59
85.0	1.017	2264655400.91
86.0	1.0172	2286210626.95
87.0	1.0174	2307746651.99
88.0	1.0176	2329264231.33
89.0	1.0178	2350763757.55
90.0	1.018	2372245901.41
91.0	1.0182	2393711003.58
92.0	1.0184	2415159663.1
93.0	1.0186	2436592178.02
94.0	1.0188	2458009087.88
95.0	1.019	2479410657.73
96.0	1.0192	2500797377.85
97.0	1.0194	2522169486.13
98.0	1.0196	2543527428.94
99.0	1.0198	2564871418.78
100.0	1.02	2586201860.81
101.0	1.0198	2547351816.78
102.0	1.0196	2511182537.88
103.0	1.0194	2476263887.39
104.0	1.0192	2442037615.33
105.0	1.019	2408157845.93
106.0	1.0188	2374489931.57
107.0	1.0186	2340944137.3
108.0	1.0184	2307481751.28
109.0	1.0182	2274075688.1
110.0	1.018	2240712127.07
111.0	1.0178	2207381587.41
112.0	1.0176	2174079354.83
113.0	1.0174	2140801872.38
114.0	1.0172	2107547540.57
115.0	1.017	2074314947.81
116.0	1.0168	2041103535.85
117.0	1.0166	2007912680.93
118.0	1.0164	1974742214.59
119.0	1.0162	1941591833.18
120.0	1.016	1908461522.43
121.0	1.0158	1875351117.64
122.0	1.0156	1842260692.72
123.0	1.0154	1809190177.74
124.0	1.0152	1776139752.86
125.0	1.015	1743109417.31
126.0	1.0148	1710099503.08
127.0	1.0146	1677110086.57
128.0	1.0144	1644141747.48
129.0	1.0142	1611194770.45
130.0	1.014	1578270172.93
131.0	1.0138	1545368720.65
132.0	1.0136	1512492373.48
133.0	1.0134	1479643503.69
134.0	1.0132	1446827953.33
135.0	1.013	1414056426.94
136.0	1.0128	1381350290.1
137.0	1.0126	1348737390.45
138.0	1.0124	1316246657.94
139.0	1.0122	1283895433.94
140.0	1.012	1251696776.76
141.0	1.0118	1219660649.76
142.0	1.0116	1187807516.51
143.0	1.0114	1156162736.39
144.0	1.0112	1124758883.07
145.0	1.011	1093623469.12
146.0	1.0108	1062778008.05
147.0	1.0106	1032231116.09
148.0	1.0104	1001981796.39
149.0	1.0102	972017781.027
150.0	1.01	942321659.97
151.0	1.0098	912871647.466
152.0	1.0096	883647126.477
153.0	1.0094	854626576.319
154.0	1.0092	825791333.404
155.0	1.009	797123586.131
156.0	1.0088	768609437.162
157.0	1.0086	740237272.325
158.0	1.0084	711998574.425
159.0	1.0082	683886024.574
160.0	1.008	655893586.04
161.0	1.0078	628014926.785
162.0	1.0076	600244782.266
163.0	1.0074	572577089.707
164.0	1.0072	545008005.431
165.0	1.007	517533497.674
166.0	1.0068	490152821.09
167.0	1.0066	462865913.274
168.0	1.0064	435675900.999
169.0	1.0062	408586524.312
170.0	1.006	381603593.341
171.0	1.0058	354732654.015
172.0	1.0056	327980288.22
173.0	1.0054	301373072.929
174.0	1.0052	274881972.082
175.0	1.005	248522360.143
176.0	1.0048	222295101.476
177.0	1.0046	196203870.103
178.0	1.0044	170267639.563
179.0	1.0042	144465896.123
180.0	1.004	118805459.351
181.0	1.0038	93282505.8918
182.0	1.0036	67896169.149
183.0	1.0034	42654432.5891
184.0	1.0032	17543362.0951
185.0	1.003	-7436843.26516
186.0	1.0028	-32290209.1734
187.0	1.0026	-57016448.8781
188.0	1.0024	-81620734.8721
189.0	1.0022	-106106854.746
190.0	1.002	-130477993.934
191.0	1.0018	-154740048.429
192.0	1.0016	-178891749.37
193.0	1.0014	-202939357.565
194.0	1.0012	-226887121.741
195.0	1.001	-250740361.906
196.0	1.0008	-274499334.733
197.0	1.0006	-298170139.494
198.0	1.0004	-321754919.364
199.0	1.0002	-345258024.161
200.0	1.0	-368680060.801
201.0	0.9998	-392026520.886
202.0	0.9996	-415299249.027
203.0	0.9994	-438503873.278
204.0	0.9992	-461639361.854
205.0	0.999	-484712724.678
206.0	0.9988	-507722413.939
207.0	0.9986	-530674989.052
208.0	0.9984	-553569484.588
209.0	0.9982	-576411411.691
210.0	0.998	-599200570.416
211.0	0.9978	-621941385.247
212.0	0.9976	-644634327.661
213.0	0.9974	-667282927.617
214.0	0.9972	-689888131.968
215.0	0.997	-712452817.366
216.0	0.9968	-734978205.54
217.0	0.9966	-757466689.485
218.0	0.9964	-779919600.737
219.0	0.9962	-802338955.762
220.0	0.996	-824726094.232
221.0	0.9958	-847082739.44
222.0	0.9956	-869410188.197
223.0	0.9954	-891709929.234
224.0	0.9952	-913983185.503
225.0	0.995	-936231250.723
226.0	0.9948	-958455256.354
227.0	0.9946	-980656330.198
228.0	0.9944	-1002835505.79
229.0	0.9942	-1024993771.3
230.0	0.994	-1047132065.18
231.0	0.9938	-1069251256.68
232.0	0.9936	-1091352192.38
233.0	0.9934	-1113435636.38
234.0	0.9932	-1135502348.31
235.0	0.993	-1157553002.08
236.0	0.9928	-1179588283.47
237.0	0.9926	-1201608795.45
238.0	0.9924	-1223615164.47
239.0	0.9922	-1245607935.91
240.0	0.992	-1267587682.75
241.0	0.9918	-1289554896.06
242.0	0.9916	-1311510094.82
243.0	0.9914	-1333453716.58
244.0	0.9912	-1355386227.78
245.0	0.991	-1377308016.55
246.0	0.9908	-1399219501.68
247.0	0.9906	-1421121028.19
248.0	0.9904	-1443012972.5
249.0	0.9902	-1464895642.05
250.0	0.99	-1486769375.27
251.0	0.9898	-1508634446.81
252.0	0.9896	-1530491162.45
253.0	0.9894	-1552339770.16
254.0	0.9892	-1574180550.29
255.0	0.989	-1596013731.35
256.0	0.9888	-1617839575.23
257.0	0.9886	-1639658296.62
258.0	0.9884	-1661470142.96
259.0	0.9882	-1683275317.45
260.0	0.988	-1705074053.94
261.0	0.9878	-1726866543.46
262.0	0.9876	-1748653005.7
263.0	0.9874	-1770433618.45
264.0	0.9872	-1792208588.01
265.0	0.987	-1813978080.04
266.0	0.9868	-1835742289.45
267.0	0.9866	-1857501371.25
268.0	0.9864	-1879255509.82
269.0	0.9862	-1901004851.08
270.0	0.986	-1922749569.27
271.0	0.9858	-1944489802.02
272.0	0.9856	-1966225713.57
273.0	0.9854	-1987957434.08
