3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	8.84894799576e-06
1.0	1.0002	32355617.355
2.0	1.0004	64730917.4762
3.0	1.0006	97125821.9128
4.0	1.0008	129540372.072
5.0	1.001	161974581.745
6.0	1.0012	194428431.033
7.0	1.0014	226901955.074
8.0	1.0016	259395129.07
9.0	1.0018	291907962.208
10.0	1.002	324440459.158
11.0	1.0022	356992621.616
12.0	1.0024	389564400.557
13.0	1.0026	422155595.875
14.0	1.0028	454765351.369
15.0	1.003	487390474.216
16.0	1.0032	520020356.473
17.0	1.0034	552623696.386
18.0	1.0036	585122977.684
19.0	1.0038	617367346.976
20.0	1.004	649140447.29
21.0	1.0042	680231823.323
22.0	1.0044	710530335.095
23.0	1.0046	740049730.927
24.0	1.0048	768882499.771
25.0	1.005	797153924.923
26.0	1.0052	824980558.204
27.0	1.0054	852393525.349
28.0	1.0056	879557750.052
29.0	1.0058	906500700.413
30.0	1.006	933285082.93
31.0	1.0062	959921624.837
32.0	1.0064	986431074.489
33.0	1.0066	1012819704.79
34.0	1.0068	1039091221.98
35.0	1.007	1065241124.48
36.0	1.0072	1091262758.29
37.0	1.0074	1117144266.76
38.0	1.0076	1142875656.79
39.0	1.0078	1168445002.58
40.0	1.008	1193845381.44
41.0	1.0082	1219070238.01
42.0	1.0084	1244118958.76
43.0	1.0086	1268991545.6
44.0	1.0088	1293693026.28
45.0	1.009	1318228178.25
46.0	1.0092	1342605341.54
47.0	1.0094	1366831586.77
48.0	1.0096	1390916238.04
49.0	1.0098	1414866643.46
50.0	1.01	1438691546.8
51.0	1.0102	1462397478.57
52.0	1.0104	1485991948.48
53.0	1.0106	1509480370.77
54.0	1.0108	1532868984.68
55.0	1.011	1556162204.52
56.0	1.0112	1579365219.49
57.0	1.0114	1602481691.18
58.0	1.0116	1625516041.44
59.0	1.0118	1648471432.27
60.0	1.012	1671351762.88
61.0	1.0122	1694159875.83
62.0	1.0124	1716899296.74
63.0	1.0126	1739572633.17
64.0	1.0128	1762183100.54
65.0	1.013	1784733096.59
66.0	1.0132	1807225550.83
67.0	1.0134	1829662658.88
68.0	1.0136	1852047080.44
69.0	1.0138	1874380814.78
70.0	1.014	1896666267.84
71.0	1.0142	1918905252.39
72.0	1.0144	1941099941.24
73.0	1.0146	1963251976.72
74.0	1.0148	1985363319.89
75.0	1.015	2007435455.81
76.0	1.0152	2029470151.53
77.0	1.0154	2051468745.45
78.0	1.0156	2073432825.14
79.0	1.0158	2095363593.01
80.0	1.016	2117262470.62
81.0	1.0162	2139130535.88
82.0	1.0164	2160969056.63
83.0	1.0166	2182778994.2
84.0	1.0168	2204561473.2
85.0	1.017	2226317344.46
86.0	1.0172	2248047600.26
87.0	1.0174	2269752987.02
88.0	1.0176	2291434375.27
89.0	1.0178	2313092414.45
90.0	1.018	2334727865.98
91.0	1.0182	2356341295.08
92.0	1.0184	2377933370.96
93.0	1.0186	2399504589.57
94.0	1.0188	2421055542.93
95.0	1.019	2442586669.11
96.0	1.0192	2464098495.02
97.0	1.0194	2485591411.96
98.0	1.0196	2507065893.49
99.0	1.0198	2528522294.21
100.0	1.02	2549961044.04
101.0	1.0198	2512146465.92
102.0	1.0196	2476812969.84
103.0	1.0194	2442592159.69
104.0	1.0192	2408966719.82
105.0	1.019	2375634188.49
106.0	1.0188	2342480950.28
107.0	1.0186	2309432744.06
108.0	1.0184	2276457531.72
109.0	1.0182	2243533811.01
110.0	1.018	2210650075.12
111.0	1.0178	2177798277.1
112.0	1.0176	2144974181.8
113.0	1.0174	2112174706.41
114.0	1.0172	2079398232.75
115.0	1.017	2046643528.2
116.0	1.0168	2013909943.22
117.0	1.0166	1981196923.67
118.0	1.0164	1948504190.75
119.0	1.0162	1915831479.36
120.0	1.016	1883178680.99
121.0	1.0158	1850545674.69
122.0	1.0156	1817932442.33
123.0	1.0154	1785338967.0
124.0	1.0152	1752765351.71
125.0	1.015	1720211739.09
126.0	1.0148	1687678438.89
127.0	1.0146	1655165813.65
128.0	1.0144	1622674406.05
129.0	1.0142	1590204761.84
130.0	1.014	1557757645.93
131.0	1.0138	1525333907.25
132.0	1.0136	1492934877.57
133.0	1.0134	1460562501.48
134.0	1.0132	1428220573.43
135.0	1.013	1395917075.33
136.0	1.0128	1363670264.86
137.0	1.0126	1331517773.54
138.0	1.0124	1299524588.48
139.0	1.0122	1267781313.86
140.0	1.012	1236395538.39
141.0	1.0118	1205473668.98
142.0	1.0116	1175143905.69
143.0	1.0114	1145327821.55
144.0	1.0112	1116020326.47
145.0	1.011	1087125235.5
146.0	1.0108	1058617989.69
147.0	1.0106	1030500583.97
148.0	1.0104	1002654921.06
149.0	1.0102	975075691.509
150.0	1.01	947713046.411
151.0	1.0098	920555620.544
152.0	1.0096	893572956.748
153.0	1.0094	866742259.198
154.0	1.0092	840041963.786
155.0	1.009	813454609.018
