3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-1.46950014731e-06
1.0	1.0002	32671857.3717
2.0	1.0004	65363623.9362
3.0	1.0006	98075225.5319
4.0	1.0008	130806719.408
5.0	1.001	163558092.496
6.0	1.0012	196329330.414
7.0	1.0014	229120472.174
8.0	1.0016	261931490.489
9.0	1.0018	294762400.847
10.0	1.002	327613202.962
11.0	1.0022	360483902.571
12.0	1.0024	393374466.301
13.0	1.0026	426284764.193
14.0	1.0028	459214234.111
15.0	1.003	492160734.815
16.0	1.0032	525117205.259
17.0	1.0034	558062663.929
18.0	1.0036	590944379.295
19.0	1.0038	623656680.898
20.0	1.004	656042667.308
21.0	1.0042	687938661.818
22.0	1.0044	719229438.078
23.0	1.0046	749870121.257
24.0	1.0048	779879145.964
25.0	1.005	809322197.213
26.0	1.0052	838292177.246
27.0	1.0054	866869572.513
28.0	1.0056	895125474.372
29.0	1.0058	923115364.904
30.0	1.006	950886013.476
31.0	1.0062	978463731.933
32.0	1.0064	1005868621.51
33.0	1.0066	1033103967.88
34.0	1.0068	1060171619.79
35.0	1.007	1087064299.2
36.0	1.0072	1113778067.08
37.0	1.0074	1140304993.63
38.0	1.0076	1166642176.09
39.0	1.0078	1192784249.67
40.0	1.008	1218730173.42
41.0	1.0082	1244476587.27
42.0	1.0084	1270023922.75
43.0	1.0086	1295370923.28
44.0	1.0088	1320520342.36
45.0	1.009	1345473982.29
46.0	1.0092	1370237723.43
47.0	1.0094	1394816650.55
48.0	1.0096	1419219260.33
49.0	1.0098	1443452789.77
50.0	1.01	1467526816.66
51.0	1.0102	1491449183.08
52.0	1.0104	1515229184.56
53.0	1.0106	1538874235.52
54.0	1.0108	1562392712.38
55.0	1.011	1585791270.82
56.0	1.0112	1609077310.51
57.0	1.0114	1632256769.28
58.0	1.0116	1655336214.39
59.0	1.0118	1678320975.9
60.0	1.012	1701216920.8
61.0	1.0122	1724028822.3
62.0	1.0124	1746761909.04
63.0	1.0126	1769420417.27
64.0	1.0128	1792008992.61
65.0	1.013	1814531375.14
66.0	1.0132	1836991688.83
67.0	1.0134	1859393223.22
68.0	1.0136	1881739629.49
69.0	1.0138	1904033783.37
70.0	1.014	1926278891.46
71.0	1.0142	1948477435.7
72.0	1.0144	1970632196.03
73.0	1.0146	1992745284.9
74.0	1.0148	2014819089.39
75.0	1.015	2036855392.81
76.0	1.0152	2058856234.24
77.0	1.0154	2080823110.17
78.0	1.0156	2102757756.63
79.0	1.0158	2124661425.67
80.0	1.016	2146535597.55
81.0	1.0162	2168381325.12
82.0	1.0164	2190199881.25
83.0	1.0166	2211992160.9
84.0	1.0168	2233759267.81
85.0	1.017	2255501967.16
86.0	1.0172	2277221218.5
87.0	1.0174	2298917675.08
88.0	1.0176	2320592171.63
89.0	1.0178	2342245266.19
90.0	1.018	2363877688.66
91.0	1.0182	2385489919.26
92.0	1.0184	2407082602.09
93.0	1.0186	2428656155.24
94.0	1.0188	2450211153.74
95.0	1.019	2471747967.33
96.0	1.0192	2493267116.3
97.0	1.0194	2514768933.41
98.0	1.0196	2536253894.89
99.0	1.0198	2557722304.39
100.0	1.02	2579174601.31
101.0	1.0198	2540695234.46
102.0	1.0196	2504852366.88
103.0	1.0194	2470180750.33
104.0	1.0192	2436119408.79
105.0	1.019	2402388094.26
106.0	1.0188	2368851380.34
107.0	1.0186	2335436399.92
108.0	1.0184	2302101388.53
109.0	1.0182	2268823298.61
110.0	1.018	2235587618.2
111.0	1.0178	2202386287.63
112.0	1.0176	2169213726.61
113.0	1.0174	2136066910.91
114.0	1.0172	2102943567.54
115.0	1.017	2069842531.69
116.0	1.0168	2036762830.12
117.0	1.0166	2003704026.57
118.0	1.0164	1970665682.93
119.0	1.0162	1937647681.22
120.0	1.016	1904649852.17
121.0	1.0158	1871672306.5
122.0	1.0156	1838715103.31
123.0	1.0154	1805778670.17
124.0	1.0152	1772863379.03
125.0	1.015	1739970118.85
126.0	1.0148	1707099642.07
127.0	1.0146	1674253419.73
128.0	1.0144	1641432726.91
129.0	1.0142	1608639659.4
130.0	1.014	1575875891.46
131.0	1.0138	1543143869.41
132.0	1.0136	1510445568.19
133.0	1.0134	1477784001.71
134.0	1.0132	1445162269.85
135.0	1.013	1412585779.06
136.0	1.0128	1380062873.42
137.0	1.0126	1347610111.19
138.0	1.0124	1315256804.54
139.0	1.0122	1283052404.58
140.0	1.012	1251063403.46
141.0	1.0118	1219362759.23
142.0	1.0116	1188009797.17
143.0	1.0114	1157043046.46
144.0	1.0112	1126476350.74
145.0	1.011	1096307228.95
146.0	1.0108	1066519557.25
