3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	1.39294288463e-06
1.0	1.0002	32481553.5439
2.0	1.0004	64982863.6032
3.0	1.0006	97503867.9825
4.0	1.0008	130044626.792
5.0	1.001	162605121.851
6.0	1.0012	195185346.562
7.0	1.0014	227785330.047
8.0	1.0016	260405052.146
9.0	1.0018	293044524.698
10.0	1.002	325703749.662
11.0	1.0022	358382728.797
12.0	1.0024	391081414.089
13.0	1.0026	423799619.435
14.0	1.0028	456536536.355
15.0	1.003	489289130.264
16.0	1.0032	522047370.009
17.0	1.0034	554781685.911
18.0	1.0036	587418957.738
19.0	1.0038	619818809.516
20.0	1.004	651792843.511
21.0	1.0042	683184623.295
22.0	1.0044	713935477.048
23.0	1.0046	744072595.127
24.0	1.0048	773663794.79
25.0	1.005	802790297.73
26.0	1.0052	831523811.773
27.0	1.0054	859909848.575
28.0	1.0056	887991376.932
29.0	1.0058	915806571.902
30.0	1.006	943396157.688
31.0	1.0062	970792143.321
32.0	1.0064	998024182.292
33.0	1.0066	1025109186.26
34.0	1.0068	1052059182.47
35.0	1.007	1078874213.8
36.0	1.0072	1105550271.76
37.0	1.0074	1132074834.5
38.0	1.0076	1158434472.59
39.0	1.0078	1184611216.46
40.0	1.008	1210589274.96
41.0	1.0082	1236351477.78
42.0	1.0084	1261885409.83
43.0	1.0086	1287179850.47
44.0	1.0088	1312230017.1
45.0	1.009	1337033730.67
46.0	1.0092	1361595321.51
47.0	1.0094	1385921424.92
48.0	1.0096	1410023692.92
49.0	1.0098	1433914548.03
50.0	1.01	1457609355.38
51.0	1.0102	1481122602.97
52.0	1.0104	1504470023.23
53.0	1.0106	1527665450.21
54.0	1.0108	1550722992.99
55.0	1.011	1573654544.96
56.0	1.0112	1596471887.26
57.0	1.0114	1619184703.82
58.0	1.0116	1641802493.83
59.0	1.0118	1664332954.47
60.0	1.012	1686783651.86
61.0	1.0122	1709160671.78
62.0	1.0124	1731470047.93
63.0	1.0126	1753716612.31
64.0	1.0128	1775905207.07
65.0	1.013	1798039695.91
66.0	1.0132	1820123994.42
67.0	1.0134	1842161218.06
68.0	1.0136	1864154559.04
69.0	1.0138	1886106548.81
70.0	1.014	1908019806.4
71.0	1.0142	1929896400.13
72.0	1.0144	1951738489.95
73.0	1.0146	1973547774.27
74.0	1.0148	1995326044.36
75.0	1.015	2017074703.57
76.0	1.0152	2038795248.63
77.0	1.0154	2060488850.34
78.0	1.0156	2082156772.66
79.0	1.0158	2103800003.78
80.0	1.016	2125419621.96
81.0	1.0162	2147016469.67
82.0	1.0164	2168591474.5
83.0	1.0166	2190145360.52
84.0	1.0168	2211678932.37
85.0	1.017	2233192818.24
86.0	1.0172	2254687722.71
87.0	1.0174	2276164195.79
88.0	1.0176	2297622858.81
89.0	1.0178	2319064196.16
90.0	1.018	2340488758.49
91.0	1.0182	2361896974.68
92.0	1.0184	2383289335.44
93.0	1.0186	2404666222.41
94.0	1.0188	2426028074.96
95.0	1.019	2447375233.95
96.0	1.0192	2468708094.16
97.0	1.0194	2490026960.85
98.0	1.0196	2511332189.89
99.0	1.0198	2532624056.25
100.0	1.02	2553902882.81
101.0	1.0198	2515710533.52
102.0	1.0196	2480091946.84
103.0	1.0194	2445647051.99
104.0	1.0192	2411835802.36
105.0	1.019	2378343542.59
106.0	1.0188	2345045158.37
107.0	1.0186	2311860968.31
108.0	1.0184	2278754556.14
109.0	1.0182	2245701726.14
110.0	1.018	2212689689.0
111.0	1.0178	2179709811.24
112.0	1.0176	2146757490.78
113.0	1.0174	2113829539.59
114.0	1.0172	2080924288.72
115.0	1.017	2048040515.42
116.0	1.0168	2015177595.08
117.0	1.0166	1982335025.95
118.0	1.0164	1949512574.67
119.0	1.0162	1916710027.25
120.0	1.016	1883927310.01
121.0	1.0158	1851164338.65
122.0	1.0156	1818421127.06
123.0	1.0154	1785697683.13
124.0	1.0152	1752994132.64
125.0	1.015	1720310641.59
126.0	1.0148	1687647567.02
127.0	1.0146	1655005377.26
128.0	1.0144	1622384836.73
129.0	1.0142	1589786867.18
130.0	1.014	1557212768.13
131.0	1.0138	1524664036.14
132.0	1.0136	1492142693.09
133.0	1.0134	1459651229.92
134.0	1.0132	1427193563.23
135.0	1.013	1394776619.85
136.0	1.0128	1362414977.15
137.0	1.0126	1330138216.76
138.0	1.0124	1298000102.88
139.0	1.0122	1266079906.6
140.0	1.012	1234470178.78
141.0	1.0118	1203251440.65
142.0	1.0116	1172466985.55
143.0	1.0114	1142113589.5
144.0	1.0112	1112158169.44
145.0	1.011	1082560316.73
146.0	1.0108	1053285739.93
147.0	1.0106	1024305191.91
148.0	1.0104	995589705.8
149.0	1.0102	967109512.485
150.0	1.01	938837591.455
151.0	1.0098	910752668.576
152.0	1.0096	882840044.058
153.0	1.0094	855089626.636
154.0	1.0092	827493341.996
