3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	2.59471989947e-06
1.0	1.0002	32993875.2172
2.0	1.0004	66007961.0229
3.0	1.0006	99042042.9223
4.0	1.0008	132096190.81
5.0	1.001	165170460.427
6.0	1.0012	198264807.521
7.0	1.0014	231379281.818
8.0	1.0016	264513846.284
9.0	1.0018	297668508.571
10.0	1.002	330843274.277
11.0	1.0022	364038124.66
12.0	1.0024	397252923.224
13.0	1.0026	430487064.18
14.0	1.0028	463737966.309
15.0	1.003	496996393.657
16.0	1.0032	530233612.193
17.0	1.0034	563377388.018
18.0	1.0036	596291637.147
19.0	1.0038	628796905.614
20.0	1.004	660736197.905
21.0	1.0042	692025994.604
22.0	1.0044	722667288.715
23.0	1.0046	752739703.067
24.0	1.0048	782294499.078
25.0	1.005	811517688.131
26.0	1.0052	840447096.479
27.0	1.0054	869177487.816
28.0	1.0056	897728700.068
29.0	1.0058	926128953.004
30.0	1.006	954397525.365
31.0	1.0062	982539501.557
32.0	1.0064	1010563502.17
33.0	1.0066	1038461436.44
34.0	1.0068	1066228749.52
35.0	1.007	1093848187.3
36.0	1.0072	1121306253.91
37.0	1.0074	1148580680.6
38.0	1.0076	1175654903.4
39.0	1.0078	1202507572.04
40.0	1.008	1229125427.62
41.0	1.0082	1255493708.15
42.0	1.0084	1281607191.53
43.0	1.0086	1307460743.88
44.0	1.0088	1333058689.45
45.0	1.009	1358405143.0
46.0	1.0092	1383512168.95
47.0	1.0094	1408390323.71
48.0	1.0096	1433056008.27
49.0	1.0098	1457522825.65
50.0	1.01	1481808127.55
51.0	1.0102	1505925485.54
52.0	1.0104	1529890610.42
53.0	1.0106	1553715253.61
54.0	1.0108	1577412527.2
55.0	1.011	1600991912.63
56.0	1.0112	1624463934.1
57.0	1.0114	1647835988.36
58.0	1.0116	1671116402.49
59.0	1.0118	1694310876.46
60.0	1.012	1717425997.52
61.0	1.0122	1740466160.77
62.0	1.0124	1763436622.21
63.0	1.0126	1786340807.65
64.0	1.0128	1809182972.09
65.0	1.013	1831965827.98
66.0	1.0132	1854692876.35
67.0	1.0134	1877366305.2
68.0	1.0136	1899989052.58
69.0	1.0138	1922562924.44
70.0	1.014	1945090429.12
71.0	1.0142	1967573083.42
72.0	1.0144	1990013052.9
73.0	1.0146	2012411625.66
74.0	1.0148	2034770689.98
75.0	1.015	2057091348.93
76.0	1.0152	2079375261.83
77.0	1.0154	2101623378.3
78.0	1.0156	2123837160.18
79.0	1.0158	2146017426.94
80.0	1.016	2168165469.74
81.0	1.0162	2190282005.62
82.0	1.0164	2212368182.14
83.0	1.0166	2234424634.31
84.0	1.0168	2256452384.52
85.0	1.017	2278451995.57
86.0	1.0172	2300424379.03
87.0	1.0174	2322370036.95
88.0	1.0176	2344289790.03
89.0	1.0178	2366184092.61
90.0	1.018	2388053693.92
91.0	1.0182	2409899013.23
92.0	1.0184	2431720738.98
93.0	1.0186	2453519260.17
94.0	1.0188	2475295208.31
