3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-3.13752317749e-07
1.0	1.0002	32415266.0143
2.0	1.0004	64850261.8626
3.0	1.0006	97304933.18
4.0	1.0008	129779323.946
5.0	1.001	162273419.534
6.0	1.0012	194787216.132
7.0	1.0014	227320741.153
8.0	1.0016	259873975.149
9.0	1.0018	292446932.091
10.0	1.002	325039611.922
11.0	1.0022	357652012.863
12.0	1.0024	390284063.802
13.0	1.0026	422935473.28
14.0	1.0028	455605002.86
15.0	1.003	488288047.874
16.0	1.0032	520969408.929
17.0	1.0034	553605029.525
18.0	1.0036	586089418.45
19.0	1.0038	618228470.719
20.0	1.004	649771261.238
21.0	1.0042	680518236.29
22.0	1.0044	710418492.704
23.0	1.0046	739564007.154
24.0	1.0048	768110110.223
25.0	1.005	796205257.278
26.0	1.0052	823966598.489
27.0	1.0054	851464245.138
28.0	1.0056	878738622.389
29.0	1.0058	905811524.655
30.0	1.006	932704468.89
31.0	1.0062	959424143.79
32.0	1.0064	985982300.925
33.0	1.0066	1012377916.02
34.0	1.0068	1038613944.23
35.0	1.007	1064682755.56
36.0	1.0072	1090579326.35
37.0	1.0074	1116291018.68
38.0	1.0076	1141809465.02
39.0	1.0078	1167123917.35
40.0	1.008	1192230632.39
41.0	1.0082	1217126460.39
42.0	1.0084	1241815070.73
43.0	1.0086	1266300729.83
44.0	1.0088	1290592663.98
45.0	1.009	1314699728.19
46.0	1.0092	1338633745.41
47.0	1.0094	1362405315.5
48.0	1.0096	1386026555.44
49.0	1.0098	1409507986.8
50.0	1.01	1432860761.45
51.0	1.0102	1456094406.91
52.0	1.0104	1479218585.94
53.0	1.0106	1502241481.62
54.0	1.0108	1525171156.3
55.0	1.011	1548014403.23
56.0	1.0112	1570777794.39
57.0	1.0114	1593466860.48
58.0	1.0116	1616086891.45
59.0	1.0118	1638642337.02
60.0	1.012	1661137425.13
61.0	1.0122	1683575721.87
62.0	1.0124	1705960620.48
63.0	1.0126	1728295005.61
64.0	1.0128	1750581636.6
65.0	1.013	1772822881.59
66.0	1.0132	1795021024.27
67.0	1.0134	1817178044.92
68.0	1.0136	1839295865.93
69.0	1.0138	1861376170.58
70.0	1.014	1883420606.34
71.0	1.0142	1905430628.5
72.0	1.0144	1927407671.09
73.0	1.0146	1949353014.76
74.0	1.0148	1971267934.12
75.0	1.015	1993153578.04
76.0	1.0152	2015011093.36
77.0	1.0154	2036841515.26
78.0	1.0156	2058645874.42
79.0	1.0158	2080425097.45
80.0	1.016	2102180102.1
81.0	1.0162	2123911708.42
82.0	1.0164	2145620725.81
83.0	1.0166	2167307873.83
84.0	1.0168	2188973863.37
85.0	1.017	2210619325.94
86.0	1.0172	2232244889.75
87.0	1.0174	2253851114.85
88.0	1.0176	2275438563.2
89.0	1.0178	2297007736.98
90.0	1.018	2318559142.38
91.0	1.0182	2340093231.07
92.0	1.0184	2361610459.83
93.0	1.0186	2383111234.84
94.0	1.0188	2404595968.49
95.0	1.019	2426065026.63
96.0	1.0192	2447518782.94
97.0	1.0194	2468957568.34
98.0	1.0196	2490381722.79
99.0	1.0198	2511791546.42
100.0	1.02	2533187348.82
101.0	1.0198	2495410577.43
102.0	1.0196	2460141960.61
103.0	1.0194	2425956556.04
104.0	1.0192	2392356386.05
105.0	1.019	2359031809.0
106.0	1.0188	2325874545.73
107.0	1.0186	2292813651.28
108.0	1.0184	2259820074.09
109.0	1.0182	2226873085.29
110.0	1.018	2193962688.26
111.0	1.0178	2161081656.53
112.0	1.0176	2128226682.68
113.0	1.0174	2095395047.89
114.0	1.0172	2062585671.66
115.0	1.017	2029797424.41
116.0	1.0168	1997029958.99
117.0	1.0166	1964282761.77
118.0	1.0164	1931555756.93
119.0	1.0162	1898848689.77
120.0	1.016	1866161608.14
121.0	1.0158	1833494380.76
122.0	1.0156	1800847151.85
123.0	1.0154	1768219913.7
124.0	1.0152	1735612971.25
125.0	1.015	1703026514.9
126.0	1.0148	1670461125.78
127.0	1.0146	1637917305.8
128.0	1.0144	1605396069.02
129.0	1.0142	1572898424.88
130.0	1.014	1540426061.23
131.0	1.0138	1507980731.37
132.0	1.0136	1475565056.61
133.0	1.0134	1443182237.31
134.0	1.0132	1410838186.53
135.0	1.013	1378544006.06
136.0	1.0128	1346323348.95
137.0	1.0126	1314221704.02
138.0	1.0124	1282317048.52
139.0	1.0122	1250718623.74
140.0	1.012	1219551403.33
141.0	1.0118	1188924728.5
142.0	1.0116	1158963493.01
143.0	1.0114	1129555921.41
144.0	1.0112	1100681231.18
145.0	1.011	1072209764.85
146.0	1.0108	1044083451.75
147.0	1.0106	1016226634.96
148.0	1.0104	988588371.98
149.0	1.0102	961129846.374
150.0	1.01	933822436.998
151.0	1.0098	906647916.864
152.0	1.0096	879592551.039
153.0	1.0094	852646937.463
154.0	1.0092	825803959.826
155.0	1.009	799058595.314
156.0	1.0088	772407061.818
157.0	1.0086	745846589.665
158.0	1.0084	719374964.634
159.0	1.0082	692990403.647
160.0	1.008	666691196.62
161.0	1.0078	640475559.36
162.0	1.0076	614341460.813
163.0	1.0074	588286636.11
164.0	1.0072	562308760.272
165.0	1.007	536405668.078
166.0	1.0068	510575462.034
167.0	1.0066	484816501.497
168.0	1.0064	459127390.635
169.0	1.0062	433507190.833
170.0	1.006	407955615.264
171.0	1.0058	382473255.484
172.0	1.0056	357061691.186
173.0	1.0054	331723579.038
174.0	1.0052	306462577.607
175.0	1.005	281283189.27
176.0	1.0048	256190414.376
177.0	1.0046	231189355.807
178.0	1.0044	206299205.093
179.0	1.0042	181500707.429
180.0	1.004	156802863.136
181.0	1.0038	132205241.21
182.0	1.0036	107708752.391
