3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	2.82064397173e-06
1.0	1.0002	32907281.225
2.0	1.0004	65834555.2546
3.0	1.0006	98781741.2569
4.0	1.0008	131748890.239
5.0	1.001	164735997.558
6.0	1.0012	197743056.891
7.0	1.0014	230770094.776
8.0	1.0016	263817090.885
9.0	1.0018	296884057.318
10.0	1.002	329970995.576
11.0	1.0022	363077911.028
12.0	1.0024	396204776.049
13.0	1.0026	429351496.179
14.0	1.0028	462517640.775
15.0	1.003	495701566.446
16.0	1.0032	528897853.311
17.0	1.0034	562090392.535
18.0	1.0036	595238787.892
19.0	1.0038	628263817.368
20.0	1.004	661056475.265
21.0	1.0042	693524300.074
22.0	1.0044	725632189.819
23.0	1.0046	757392462.945
24.0	1.0048	788833689.685
25.0	1.005	819981176.763
26.0	1.0052	850848492.537
27.0	1.0054	881451059.657
28.0	1.0056	911812824.082
29.0	1.0058	941954344.348
30.0	1.006	971898226.201
31.0	1.0062	1001650972.72
32.0	1.0064	1031211732.58
33.0	1.0066	1060559300.05
34.0	1.0068	1089663619.45
35.0	1.007	1118479119.43
36.0	1.0072	1146959492.68
37.0	1.0074	1175056072.58
38.0	1.0076	1202733800.94
39.0	1.0078	1229968142.04
40.0	1.008	1256755258.22
41.0	1.0082	1283102842.77
42.0	1.0084	1309034366.06
43.0	1.0086	1334577575.96
44.0	1.0088	1359767315.59
45.0	1.009	1384635719.5
46.0	1.0092	1409216244.28
47.0	1.0094	1433536724.89
48.0	1.0096	1457624507.92
49.0	1.0098	1481501401.36
50.0	1.01	1505188767.42
51.0	1.0102	1528703408.38
52.0	1.0104	1552062042.82
53.0	1.0106	1575277781.39
54.0	1.0108	1598363919.3
55.0	1.011	1621330868.48
56.0	1.0112	1644189356.72
57.0	1.0114	1666947723.5
58.0	1.0116	1689614652.02
59.0	1.0118	1712196782.29
60.0	1.012	1734701085.54
61.0	1.0122	1757132774.26
62.0	1.0124	1779497394.91
63.0	1.0126	1801799005.43
64.0	1.0128	1824042029.72
65.0	1.013	1846229651.04
66.0	1.0132	1868365453.8
67.0	1.0134	1890451986.36
68.0	1.0136	1912492214.85
69.0	1.0138	1934488229.54
70.0	1.014	1956442538.93
71.0	1.0142	1978356900.94
72.0	1.0144	2000233483.36
73.0	1.0146	2022073799.28
74.0	1.0148	2043879754.92
75.0	1.015	2065652673.52
76.0	1.0152	2087394249.48
77.0	1.0154	2109105649.29
78.0	1.0156	2130788386.25
79.0	1.0158	2152443489.78
80.0	1.016	2174072312.52
81.0	1.0162	2195675760.86
82.0	1.0164	2217255043.49
83.0	1.0166	2238810955.76
84.0	1.0168	2260344577.24
85.0	1.017	2281856603.2
86.0	1.0172	2303347997.84
87.0	1.0174	2324819366.03
88.0	1.0176	2346271568.3
89.0	1.0178	2367705127.53
90.0	1.018	2389120810.63
91.0	1.0182	2410519066.26
92.0	1.0184	2431900577.34
93.0	1.0186	2453265727.19
94.0	1.0188	2474615125.05
95.0	1.019	2495949098.16
96.0	1.0192	2517268191.69
97.0	1.0194	2538572684.87
98.0	1.0196	2559863067.04
99.0	1.0198	2581139576.9
100.0	1.02	2602402655.91
101.0	1.0198	2563171768.01
102.0	1.0196	2526688641.6
103.0	1.0194	2491527399.57
104.0	1.0192	2457089963.84
105.0	1.019	2423036732.35
106.0	1.0188	2389214229.95
107.0	1.0186	2355527888.0
108.0	1.0184	2321931376.71
109.0	1.0182	2288394945.35
110.0	1.018	2254902587.01
111.0	1.0178	2221444071.91
112.0	1.0176	2188013992.27
113.0	1.0174	2154608727.31
114.0	1.0172	2121226457.41
115.0	1.017	2087865848.67
116.0	1.0168	2054526291.81
117.0	1.0166	2021207237.19
118.0	1.0164	1987908502.79
119.0	1.0162	1954629833.89
120.0	1.016	1921371212.05
121.0	1.0158	1888132504.49
122.0	1.0156	1854913779.29
123.0	1.0154	1821714979.33
124.0	1.0152	1788536272.59
125.0	1.015	1755377670.66
126.0	1.0148	1722239500.08
127.0	1.0146	1689121849.54
128.0	1.0144	1656025248.47
129.0	1.0142	1622949878.31
130.0	1.014	1589896499.41
131.0	1.0138	1556865405.12
132.0	1.0136	1523857641.26
