3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-8.75280985755e-06
1.0	1.0002	32408537.8685
2.0	1.0004	64836796.7473
3.0	1.0006	97284691.7166
4.0	1.0008	129752283.514
5.0	1.001	162239544.156
6.0	1.0012	194746495.512
7.0	1.0014	227273143.6
8.0	1.0016	259819478.697
9.0	1.0018	292385508.298
10.0	1.002	324971237.455
11.0	1.0022	357576663.638
12.0	1.0024	390201727.615
13.0	1.0026	422846177.35
14.0	1.0028	455508961.687
15.0	1.003	488186121.68
16.0	1.0032	520864570.224
17.0	1.0034	553505750.153
18.0	1.0036	586014386.671
19.0	1.0038	618206050.128
20.0	1.004	649826611.042
21.0	1.0042	680657489.819
22.0	1.0044	710622187.662
23.0	1.0046	739790236.896
24.0	1.0048	768302898.147
25.0	1.005	796311073.399
26.0	1.0052	823927718.919
27.0	1.0054	851226817.272
28.0	1.0056	878272561.016
29.0	1.0058	905108106.932
30.0	1.006	931774518.395
31.0	1.0062	958292405.268
32.0	1.0064	984683726.773
33.0	1.0066	1010952943.34
34.0	1.0068	1037107441.08
35.0	1.007	1063140231.77
36.0	1.0072	1089048071.29
37.0	1.0074	1114816289.06
38.0	1.0076	1140435908.92
39.0	1.0078	1165890025.71
40.0	1.008	1191170640.61
41.0	1.0082	1216265179.98
42.0	1.0084	1241172409.47
43.0	1.0086	1265887858.87
44.0	1.0088	1290418073.87
45.0	1.009	1314765631.14
46.0	1.0092	1338941871.44
47.0	1.0094	1362953092.05
48.0	1.0096	1386812028.67
49.0	1.0098	1410525990.31
50.0	1.01	1434107166.74
51.0	1.0102	1457562578.49
52.0	1.0104	1480903198.21
53.0	1.0106	1504135330.49
54.0	1.0108	1527268582.63
55.0	1.011	1550308402.64
56.0	1.0112	1573263030.37
57.0	1.0114	1596137032.52
58.0	1.0116	1618937376.1
59.0	1.0118	1641667805.96
60.0	1.012	1664334165.15
61.0	1.0122	1686939473.78
62.0	1.0124	1709488610.74
63.0	1.0126	1731983983.79
64.0	1.0128	1754429665.71
65.0	1.013	1776827565.18
66.0	1.0132	1799181093.69
67.0	1.0134	1821491763.5
68.0	1.0136	1843762452.81
69.0	1.0138	1865994366.33
70.0	1.014	1888189956.33
71.0	1.0142	1910350189.77
72.0	1.0144	1932477176.22
73.0	1.0146	1954571696.66
74.0	1.0148	1976635581.45
75.0	1.015	1998669463.48
76.0	1.0152	2020674942.74
77.0	1.0154	2042652531.94
78.0	1.0156	2064603639.07
79.0	1.0158	2086528679.47
80.0	1.016	2108428902.47
81.0	1.0162	2130304646.97
82.0	1.0164	2152157031.57
83.0	1.0166	2173986335.04
84.0	1.0168	2195793566.43
85.0	1.017	2217578956.61
86.0	1.0172	2239343422.81
87.0	1.0174	2261087159.58
88.0	1.0176	2282811009.25
89.0	1.0178	2304515140.78
90.0	1.018	2326200334.49
91.0	1.0182	2347866740.25
92.0	1.0184	2369515083.6
93.0	1.0186	2391145497.25
94.0	1.0188	2412758656.03
95.0	1.019	2434354676.21
96.0	1.0192	2455934186.06
97.0	1.0194	2477497286.86
98.0	1.0196	2499044564.64
99.0	1.0198	2520576107.31
100.0	1.02	2542092462.31
101.0	1.0198	2504357134.31
102.0	1.0196	2469100715.1
103.0	1.0194	2434911251.43
104.0	1.0192	2401308243.03
105.0	1.019	2367978946.86
106.0	1.0188	2334819567.71
107.0	1.0186	2301757211.43
108.0	1.0184	2268763395.55
109.0	1.0182	2235816649.83
110.0	1.018	2202906903.63
111.0	1.0178	2170026668.43
112.0	1.0176	2137172509.71
113.0	1.0174	2104341633.71
114.0	1.0172	2071532885.95
115.0	1.017	2038745141.29
116.0	1.0168	2005978001.83
117.0	1.0166	1973230960.68
118.0	1.0164	1940503906.71
119.0	1.0162	1907796579.91
120.0	1.016	1875108991.65
121.0	1.0158	1842441003.51
122.0	1.0156	1809792725.96
123.0	1.0154	1777164159.72
124.0	1.0152	1744555626.41
125.0	1.015	1711967354.16
126.0	1.0148	1679400076.13
127.0	1.0146	1646854215.58
128.0	1.0144	1614331027.81
129.0	1.0142	1581831158.89
130.0	1.014	1549356588.37
131.0	1.0138	1516908482.59
132.0	1.0136	1484489907.79
133.0	1.0134	1452103433.99
134.0	1.0132	1419755433.58
135.0	1.013	1387455584.63
136.0	1.0128	1355226746.33
137.0	1.0126	1323111861.26
138.0	1.0124	1291190802.89
139.0	1.0122	1259583149.41
140.0	1.012	1228432089.94
141.0	1.0118	1197856922.6
142.0	1.0116	1167903161.81
