3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	1.89001518745e-06
1.0	1.0002	32361398.1549
2.0	1.0004	64742496.8172
3.0	1.0006	97143194.561
4.0	1.0008	129563540.482
5.0	1.001	162003537.004
6.0	1.0012	194463184.857
7.0	1.0014	226942504.196
8.0	1.0016	259441472.142
9.0	1.0018	291960102.318
10.0	1.002	324498395.77
11.0	1.0022	357056356.198
12.0	1.0024	389633930.494
13.0	1.0026	422230918.118
14.0	1.0028	454846446.667
15.0	1.003	487477237.168
16.0	1.0032	520112491.249
17.0	1.0034	552720419.68
18.0	1.0036	585222679.816
19.0	1.0038	617467296.252
20.0	1.004	649240380.762
21.0	1.0042	680342376.16
22.0	1.0044	710675245.126
23.0	1.0046	740263854.837
24.0	1.0048	769177479.285
25.0	1.005	797591380.067
26.0	1.0052	825577051.855
27.0	1.0054	853259509.848
28.0	1.0056	880674447.908
29.0	1.0058	907859210.016
30.0	1.006	934837197.159
31.0	1.0062	961615493.963
32.0	1.0064	988210143.221
33.0	1.0066	1014622618.15
34.0	1.0068	1040862249.75
35.0	1.007	1066926751.67
36.0	1.0072	1092817626.51
37.0	1.0074	1118526852.18
38.0	1.0076	1144050368.16
39.0	1.0078	1169378195.21
40.0	1.008	1194506760.82
41.0	1.0082	1219429947.25
42.0	1.0084	1244149537.18
43.0	1.0086	1268665866.64
44.0	1.0088	1292986596.43
45.0	1.009	1317117458.98
46.0	1.0092	1341069976.38
47.0	1.0094	1364852998.9
48.0	1.0096	1388479575.38
49.0	1.0098	1411959555.52
50.0	1.01	1435305684.47
51.0	1.0102	1458527309.76
52.0	1.0104	1481635736.99
53.0	1.0106	1504638967.44
54.0	1.0108	1527546374.8
55.0	1.011	1550364335.53
56.0	1.0112	1573100316.59
57.0	1.0114	1595759216.37
58.0	1.0116	1618346943.17
59.0	1.0118	1640867280.4
60.0	1.012	1663325007.12
61.0	1.0122	1685723149.4
62.0	1.0124	1708065692.59
63.0	1.0126	1730355146.6
64.0	1.0128	1752594904.48
65.0	1.013	1774787090.56
66.0	1.0132	1796934619.1
67.0	1.0134	1819039299.37
68.0	1.0136	1841103633.09
69.0	1.0138	1863129152.28
70.0	1.014	1885117992.28
71.0	1.0142	1907071440.22
72.0	1.0144	1928991311.71
73.0	1.0146	1950878684.09
74.0	1.0148	1972735102.49
75.0	1.015	1994561472.88
76.0	1.0152	2016359120.97
77.0	1.0154	2038128820.49
78.0	1.0156	2059871724.17
79.0	1.0158	2081588508.18
80.0	1.016	2103280193.26
81.0	1.0162	2124947390.02
82.0	1.0164	2146591021.07
83.0	1.0166	2168211653.11
84.0	1.0168	2189810129.33
85.0	1.017	2211386979.92
86.0	1.0172	2232942975.89
87.0	1.0174	2254478610.69
88.0	1.0176	2275994586.03
89.0	1.0178	2297491357.14
90.0	1.018	2318969559.93
91.0	1.0182	2340429611.6
92.0	1.0184	2361872086.4
93.0	1.0186	2383297364.24
94.0	1.0188	2404705962.14
95.0	1.019	2426098225.42
96.0	1.0192	2447474621.16
97.0	1.0194	2468835466.5
98.0	1.0196	2490181187.23
99.0	1.0198	2511512077.29
100.0	1.02	2532828526.32
101.0	1.0198	2495018659.88
102.0	1.0196	2459724762.98
103.0	1.0194	2425550509.92
104.0	1.0192	2391971448.9
105.0	1.019	2358682902.17
106.0	1.0188	2325567438.43
107.0	1.0186	2292552293.11
108.0	1.0184	2259606474.87
109.0	1.0182	2226709276.23
110.0	1.018	2193849539.95
111.0	1.0178	2161019792.24
112.0	1.0176	2128216218.95
113.0	1.0174	2095436089.84
114.0	1.0172	2062678084.11
115.0	1.017	2029941190.19
116.0	1.0168	1997224918.92
117.0	1.0166	1964528825.89
118.0	1.0164	1931852739.13
119.0	1.0162	1899196451.21
120.0	1.016	1866559919.28
121.0	1.0158	1833943044.84
122.0	1.0156	1801345859.35
123.0	1.0154	1768768356.58
124.0	1.0152	1736210684.83
125.0	1.015	1703673022.63
126.0	1.0148	1671155838.99
127.0	1.0146	1638659786.05
128.0	1.0144	1606186025.84
129.0	1.0142	1573735966.28
130.0	1.014	1541311531.67
131.0	1.0138	1508914514.16
132.0	1.0136	1476547035.24
133.0	1.0134	1444211083.5
134.0	1.0132	1411910066.47
135.0	1.013	1379649916.47
136.0	1.0128	1347443851.17
137.0	1.0126	1315318378.26
138.0	1.0124	1283323626.75
139.0	1.0122	1251539636.32
140.0	1.012	1220073743.61
141.0	1.0118	1189034594.61
142.0	1.0116	1158501386.25
143.0	1.0114	1128568065.7
144.0	1.0112	1099108191.52
145.0	1.011	1070123201.73
146.0	1.0108	1041520479.4
147.0	1.0106	1013335642.43
148.0	1.0104	985416045.002
149.0	1.0102	957741604.892
150.0	1.01	930253212.787
151.0	1.0098	902934939.365
152.0	1.0096	875761862.574
153.0	1.0094	848715410.614
154.0	1.0092	821782474.245
155.0	1.009	794951015.987
156.0	1.0088	768215406.611
157.0	1.0086	741571150.867
158.0	1.0084	715017473.951
159.0	1.0082	688554094.449
160.0	1.008	662182455.723
161.0	1.0078	635903527.733
162.0	1.0076	609718319.146
163.0	1.0074	583626258.796
164.0	1.0072	557625889.393
165.0	1.007	531714190.685
166.0	1.0068	505887676.915
167.0	1.0066	480142291.955
168.0	1.0064	454474591.227
169.0	1.0062	428881662.294
170.0	1.006	403361887.673
171.0	1.0058	377914584.87
172.0	1.0056	352540315.525
173.0	1.0054	327240403.044
174.0	1.0052	302034331.629
175.0	1.005	276897825.619
176.0	1.0048	251840210.048
177.0	1.0046	226863484.842
178.0	1.0044	201971929.29
179.0	1.0042	177183880.011
180.0	1.004	152483986.806
181.0	1.0038	127879701.477
182.0	1.0036	103369641.957
183.0	1.0034	78964371.9782
184.0	1.0032	54653075.4647
185.0	1.003	30439382.1744
186.0	1.0028	6319464.54442
187.0	1.0026	-17702640.504
188.0	1.0024	-41634134.4062
189.0	1.0022	-65474993.0728
190.0	1.002	-89229009.7392
191.0	1.0018	-112897764.855
192.0	1.0016	-136483860.527
193.0	1.0014	-159989887.234
194.0	1.0012	-183421720.827
195.0	1.001	-206777941.804
196.0	1.0008	-230063652.357
197.0	1.0006	-253284495.608
198.0	1.0004	-276438819.333
199.0	1.0002	-299532405.237
200.0	1.0	-322568226.356
201.0	0.9998	-345550562.082
202.0	0.9996	-368482946.513
203.0	0.9994	-391364670.286
204.0	0.9992	-414199702.846
205.0	0.999	-436992537.311
206.0	0.9988	-459743268.085
207.0	0.9986	-482456361.134
208.0	0.9984	-505131818.945
209.0	0.9982	-527773495.592
210.0	0.998	-550381082.287
211.0	0.9978	-572957715.864
212.0	0.9976	-595503236.274
