3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	0.999996185303	-1.85605932475e+270
1.0	0.0	nan
2.0	0.0	nan
3.0	1.00059618309	98065796.208
4.0	1.00079618235	130794130.203
5.0	1.00099618161	163542324.253
6.0	0.0	2.20406948819e+294
7.0	0.0	2.41651733364e+294
8.0	0.0	2.52274125636e+294
9.0	0.0	2.09784556547e+294
10.0	0.0	2.20406948819e+294
11.0	0.0	1.99220636158e+294
12.0	0.0	2.10143184102e+294
13.0	0.0	2.05297813976e+294
14.0	0.0	2.0350007328e+294
15.0	0.0	2.01372281336e+294
16.0	0.0	1.98169994765e+294
17.0	1.00339617275	558005380.213
18.0	1.00359617201	590881057.555
19.0	1.00379617127	623590999.735
20.0	1.00399617054	655990556.131
21.0	1.0041961698	6.21413240243e+184
22.0	1.00439616908	719293014.727
23.0	1.00459616836	750041513.606
24.0	1.00479616766	780191960.358
25.0	1.00499616696	809803556.381
26.0	1.00519616627	9.20891645293e+199
27.0	1.00539616558	867688802.963
28.0	1.00559616489	4.14347005865e+191
29.0	1.0057961642	924179189.577
30.0	1.00599616352	-1.24163850483e+164
31.0	1.00619616284	979708736.296
32.0	1.00639616217	-2.01562737949e+82
33.0	1.00659616151	1034589359.75
34.0	1.00679616085	-2.91976910641e+302
35.0	1.0069961602	1088966417.31
36.0	1.00719615956	7.80025564415e+178
37.0	1.00739615893	3.44226025103e+226
38.0	1.00759615831	1169563100.59
39.0	1.0077961577	4.49755193266e+93
40.0	1.00799615709	1.97379924648e+238
41.0	1.0081961565	1248648896.02
42.0	1.00839615591	4.80303756933e+29
43.0	1.00859615533	-1.73141073517e+92
44.0	1.00879615475	1.52048685518e+298
45.0	1.00899615418	-2.36102726476e+129
46.0	1.00919615361	2.13075787331e+160
47.0	1.00939615305	9.64836999488e+248
48.0	0.0	nan
49.0	0.0	nan
50.0	1.00999615136	8.7547228393e+52
51.0	1.0101961508	3.77642977333e+121
52.0	0.0	nan
53.0	0.0	nan
54.0	0.0	nan
55.0	0.0	nan
56.0	1.01119614803	-7.37480638214e+54
57.0	0.0	nan
58.0	1.01159614693	6.14759385069e+124
59.0	0.0	nan
60.0	0.0	nan
61.0	0.0	nan
62.0	0.0	nan
63.0	0.0	nan
64.0	0.0	nan
65.0	0.0	nan
66.0	0.0	nan
67.0	0.0	nan
68.0	0.0	nan
69.0	0.0	nan
70.0	0.0	nan
71.0	0.0	nan
72.0	0.0	nan
73.0	0.0	nan
74.0	0.0	nan
75.0	0.0	nan
76.0	0.0	nan
77.0	0.0	nan
78.0	0.0	nan
79.0	0.0	nan
80.0	0.0	nan
81.0	1.0161961343	2169225553.51
82.0	1.01639613377	-2.97293625863e+56
83.0	1.01659613325	2212587900.96
84.0	1.01679613273	2234232939.17
85.0	1.01699613221	-2.93681959199e+222
86.0	1.0171961317	2277454805.88
87.0	1.01739613118	2299033168.01
88.0	1.01759613067	9.20712323416e+92
89.0	1.01779613017	2342128351.81
90.0	1.01799612966	2363646460.14
91.0	1.01819612916	2385145663.98
92.0	1.01839612866	2406626597.7
93.0	1.01859612816	2428089719.75
94.0	1.01879612766	2449535597.71
95.0	1.01899612716	1.5180463892e+112
96.0	1.01919612667	2492377354.41
97.0	1.01939612617	2513774106.33
98.0	1.01959612568	2535155353.25
99.0	1.01979612519	2556521421.72
100.0	1.01999612471	2577872724.7
101.0	1.01979612555	1.75502827822e+237
102.0	1.01959612635	1.03805711181e+133
103.0	1.01939612712	1.17256047262e+119
104.0	1.01919612787	2.22614580043e+117
105.0	0.0	nan
106.0	0.0	nan
107.0	0.0	nan
108.0	0.0	nan
109.0	0.0	nan
110.0	0.0	nan
111.0	0.0	nan
112.0	0.0	nan
113.0	0.0	nan
114.0	0.0	nan
115.0	0.0	nan
116.0	1.01679613674	9.94866881626e+116
117.0	1.01659613748	9.94866881626e+116
118.0	1.01639613822	9.5546487543e+116
119.0	1.01619613896	8.76660863037e+116
120.0	1.01599613969	9.16062869233e+116
121.0	1.0158	9.94866881626e+116
122.0	1.01559614117	1.03426888782e+117
123.0	1.0153961419	9.94866881626e+116
124.0	1.01519614264	9.94866881626e+116
125.0	0.0	nan
126.0	1.01479614412	9.94866881626e+116
127.0	1.01459614485	9.5546487543e+116
128.0	1.01439614559	1.07367089402e+117
129.0	1.01419614633	9.94866881626e+116
130.0	1.01399614706	9.94866881626e+116
131.0	1.0137961478	1.03426888782e+117
132.0	1.01359614853	1.03426888782e+117
133.0	1.01339614927	9.94866881626e+116
134.0	1.01319615	1.07367089402e+117
135.0	1.01299615074	1.03426888782e+117
136.0	1.01279615147	1.03426888782e+117
137.0	1.0125961522	1.03426888782e+117
138.0	1.01239615294	1.07367089402e+117
139.0	1.01219615368	1.03426888782e+117
140.0	1.01199615442	1.07367089402e+117
141.0	1.01179615515	1.03426888782e+117
142.0	1.01159615588	9.5546487543e+116
143.0	1.01139615659	7.97856850644e+116
144.0	1.01119615728	3.98928425322e+116
145.0	1.01099615795	6.46418054889e+115
146.0	1.0107961586	6.25242994003e+113
147.0	1.01059615925	3.31721574132e+109
148.0	1.01039615989	1.23575916191e+101
149.0	1.01019616054	9.42161108173e+85
150.0	1.0099961612	4.66999151061e+60
151.0	1.00979616187	7.83954998566e+20
152.0	1.00959616255	891627190.767
153.0	1.00939616323	863594077.611
154.0	1.00919616392	835735936.876
155.0	1.00899616461	-6.11468253991e+211
156.0	1.0087961653	780491600.653
157.0	1.00859616599	753076601.824
158.0	1.00839616667	725779464.832
159.0	1.00819616736	-1.94191637576e+183
160.0	0.0	nan
161.0	0.0	nan
162.0	0.0	nan
163.0	0.0	nan
164.0	0.0	nan
165.0	0.0	nan
166.0	0.0	nan
