3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	0.999996185303	-1.38104450447e+301
1.0	1.00019618454	1.05695544729e+60
2.0	1.00039618377	-9.1071979193e+52
3.0	1.000596183	98379431.5344
4.0	1.00079618224	131212359.651
5.0	1.00099618147	164065225.838
6.0	1.00119618071	196937995.739
7.0	1.00139617994	-3.40906580556e+83
8.0	1.00159617917	-2.91563706243e+259
9.0	1.00179617841	295675880.115
10.0	1.00199617764	1.95737591176e+60
11.0	1.00219617687	361600753.522
12.0	1.00239617611	-1.88607219933e+289
13.0	1.00259617534	427604983.355
14.0	1.00279617458	460635722.29
15.0	1.00299617381	493681998.96
16.0	1.00319617304	5.27386373795e+272
17.0	1.00339617227	559762393.049
18.0	1.0035961715	-2.86125746864e+111
19.0	1.00379617073	625475515.828
20.0	1.00399616998	1.34119888913e+26
21.0	1.00419616925	-1.33333131555e+130
22.0	1.00439616855	721492682.454
23.0	1.00459616789	2.22678140588e+276
24.0	1.00479616725	783070213.294
25.0	1.00499616664	4.49213199601e+143
26.0	1.00519616604	-7.70090494246e+152
27.0	1.00539616545	872434065.205
28.0	1.00559616488	2.35112195306e+178
29.0	1.00579616431	-1.06151561892e+291
30.0	1.00599616374	-1.0199662065e+23
31.0	1.00619616318	988305887.341
32.0	1.00639616262	1016836022.87
33.0	1.00659616205	1045197214.27
34.0	1.00679616146	1.25309869549e+300
35.0	1.00699616085	203140917559.0
36.0	1.00719616021	1129128814.58
37.0	1.00739615954	1156648863.42
38.0	1.00759615885	1183898676.69
39.0	1.00779615813	9.96738053131e+98
40.0	1.00799615739	1237491320.32
41.0	1.00819615665	1263799920.86
42.0	1.0083961559	-8.59909534748e+125
43.0	1.00859615515	-4.64107563619e+124
44.0	1.0087961544	1340729211.66
45.0	1.00899615365	6.36399251147e+164
46.0	1.00919615291	1390446190.49
47.0	1.00939615216	1414885046.79
48.0	1.00959615141	-9.54154890488e+224
49.0	1.00979615067	1463027614.4
50.0	1.00999614991	1.35304530929e+178
51.0	1.01019614916	5.69381272593e+69
52.0	1.0103961484	1533700131.38
53.0	1.01059614763	1556918832.78
54.0	1.01079614686	-2.17438901603e+104
55.0	1.01099614609	1602942987.41
56.0	1.01119614531	2.01255220324e+161
57.0	1.01139614454	9.38668648626e+42
58.0	1.01159614376	4.3869862134e+91
59.0	1.01179614298	1693675635.0
60.0	1.0119961422	1716140519.04
61.0	1.01219614142	4.52489357939e+90
62.0	1.01239614064	1.18534858995e+250
63.0	1.01259613986	1783120803.35
64.0	1.0128	1805333549.68
65.0	1.013	1827486347.8
66.0	1.0132	1849589714.43
67.0	1.0134	1871646437.4
68.0	1.0136	1893659779.25
69.0	1.0138	1915631967.28
70.0	1.014	1937565671.65
71.0	1.0142	1959462696.39
72.0	1.0144	1981325257.13
73.0	1.0146	2003154840.18
74.0	1.0148	2024953310.73
75.0	1.015	2046721915.27
76.0	1.0152	2068462245.67
77.0	1.0154	2090175362.73
78.0	1.0156	2111862635.81
79.0	1.0158	2133524972.65
80.0	1.016	2155163554.13
81.0	1.0162	2176779157.94
82.0	1.0164	2198372802.89
83.0	1.0166	2219945154.24
84.0	1.0168	2241497090.48
85.0	1.017	2263029179.48
86.0	1.0172	2284542180.31
87.0	1.0174	2306036580.61
88.0	1.0176	2327513042.71
89.0	1.0178	2348971992.35
90.0	1.018	2370414014.05
91.0	1.0182	2391839484.47
92.0	1.0184	2413248922.93
93.0	1.0186	2434642665.55
94.0	1.0188	2456021176.24
95.0	1.019	2477384757.12
96.0	1.0192	2498733825.13
97.0	1.0194	2520068654.63
98.0	1.0196	2541389623.32
99.0	1.0198	2562696983.15
100.0	1.01999611047	2583981710.1
101.0	1.01979611117	9.20460394202e+268
102.0	1.0196	2509024313.74
103.0	1.0194	2474140642.2
104.0	1.0192	2439916770.8
105.0	1.019	2406050919.74
106.0	1.0188	2372399223.97
107.0	1.0186	2338878058.15
108.0	1.0184	2305441621.71
109.0	1.0182	2272063277.63
110.0	1.018	2238727415.57
111.0	1.0178	2205425089.27
112.0	1.0176	2172150728.74
113.0	1.0174	2138901190.78
114.0	1.0172	2105674431.75
115.0	1.017	2072469346.72
116.0	1.0168	2039285156.51
117.0	1.0166	2006121477.31
118.0	1.0164	1972977986.69
119.0	1.0162	1939854567.51
120.0	1.016	1906751092.01
121.0	1.0158	1873667570.56
122.0	1.0156	1840603988.71
123.0	1.0154	1807560486.71
124.0	1.0152	1774537171.03
125.0	1.015	1741534367.9
126.0	1.0148	1708552312.32
127.0	1.0146	1675591539.28
128.0	1.0144	1642652433.66
129.0	1.0142	1609735813.24
130.0	1.014	1576842357.32
131.0	1.0138	1543973355.68
132.0	1.0136	1511130102.1
133.0	1.0134	1478315109.65
134.0	1.0132	1445532358.66
135.0	1.013	1412790825.01
136.0	1.0128	1380107272.37
137.0	1.0126	1347510471.02
138.0	1.0124	1315038114.6
139.0	1.0122	1282735744.26
140.0	1.012	1250651684.03
141.0	1.0118	1218836254.99
142.0	1.0116	1187331942.6
143.0	1.0114	1156170691.91
144.0	1.0112	1125361059.98
145.0	1.011	1094890456.46
146.0	1.0108	1064728573.93
147.0	1.0106	1034842260.69
148.0	1.0104	1005197818.25
149.0	1.0102	975767341.952
150.0	1.01	946528395.342
151.0	1.0098	917465675.595
152.0	1.0096	888565404.519
153.0	1.0094	859813671.987
154.0	1.0092	831193389.85
155.0	1.009	802686939.832
156.0	1.0088	774276928.294
157.0	1.0086	745949659.384
158.0	1.0084	717695143.133
159.0	1.0082	689508460.934
160.0	1.008	661388225.006
161.0	1.0078	633336395.155
162.0	1.0076	605356214.398
163.0	1.0074	577451932.6
164.0	1.0072	549627184.173
165.0	1.007	521885390.475
166.0	1.0068	494228971.185
167.0	1.0066	466660447.975
168.0	1.0064	439182127.444
169.0	1.0062	411797181.747
170.0	1.006	384535628.832
171.0	1.0058	357359035.498
172.0	1.0056	330283912.835
173.0	1.0054	303311602.35
174.0	1.0052	276448615.451
175.0	1.005	249731575.554
176.0	1.0048	223125863.15
177.0	1.0046	196649996.644
178.0	1.0044	170305199.585
179.0	1.0042	144120384.761
180.0	1.004	118074003.85
181.0	1.0038	92182851.192
182.0	1.0036	66445715.0105
183.0	1.0034	40882768.6446
184.0	1.0032	15474321.7721
185.0	1.003	-9771463.40902
186.0	1.0028	-34860131.2342
187.0	1.0026	-59784948.6984
188.0	1.0024	-84561407.3664
189.0	1.0022	-109189597.527
190.0	1.002	-133675233.531
191.0	1.0018	-158024993.224
192.0	1.0016	-182243834.911
193.0	1.0014	-206338848.449
194.0	1.0012	-230312746.823
195.0	1.001	-254174732.658
196.0	1.0008	-277924647.88
197.0	1.0006	-301573072.579
198.0	1.0004	-325119077.353
199.0	1.0002	-348570953.553
200.0	1.0	-371935809.206
201.0	0.9998	-395211934.264
202.0	0.9996	-418406952.011
203.0	0.9994	-441526472.361
204.0	0.9992	-464573346.112
205.0	0.999	-487552451.026
206.0	0.9988	-510467228.005
207.0	0.9986	-533322338.008
208.0	0.9984	-556120551.474
209.0	0.9982	-578865787.563
210.0	0.998	-601560551.922
211.0	0.9978	-624208091.249
212.0	0.9976	-646810684.63
213.0	0.9974	-669371069.691
214.0	0.9972	-691891257.776
215.0	0.997	-714373569.065
216.0	0.9968	-736819753.799
217.0	0.9966	-759231783.72
218.0	0.9964	-781611178.2
219.0	0.9962	-803959618.009
220.0	0.996	-826278416.382
221.0	0.9958	-848569009.09
222.0	0.9956	-870832529.98
223.0	0.9954	-893070214.872
224.0	0.9952	-915283049.228
225.0	0.995	-937472108.397
226.0	0.9948	-959638259.197
227.0	0.9946	-981782455.436
228.0	0.9944	-1003905481.39
229.0	0.9942	-1026008208.85
230.0	0.994	-1048091367.27
231.0	0.9938	-1070155762.74
232.0	0.9936	-1092202069.3
233.0	0.9934	-1114231021.34
234.0	0.9932	-1136243229.45
235.0	0.993	-1158239355.74
236.0	0.9928	-1180219951.08
237.0	0.9926	-1202185615.6
238.0	0.9924	-1224136850.79
239.0	0.9922	-1246074206.76
240.0	0.992	-1267998144.35
241.0	0.9918	-1289909170.84
242.0	0.9916	-1311807709.38
243.0	0.9914	-1333694225.72
244.0	0.9912	-1355569106.74
245.0	0.991	-1377432781.39
246.0	0.9908	-1399285607.45
247.0	0.9906	-1421127986.35
248.0	0.9904	-1442960255.11
249.0	0.9902	-1464782793.64
250.0	0.99	-1486595920.42
251.0	0.9898	-1508399994.33
252.0	0.9896	-1530195315.34
253.0	0.9894	-1551982221.76
254.0	0.9892	-1573760995.66
255.0	0.989	-1595531955.58
256.0	0.9888	-1617295366.47
257.0	0.9886	-1639051528.2
258.0	0.9884	-1660800689.27
259.0	0.9882	-1682543131.32
260.0	0.988	-1704279086.01
261.0	0.9878	-1726008815.6
262.0	0.9876	-1747732533.26
263.0	0.9874	-1769450480.32
264.0	0.9872	-1791162850.58
265.0	0.987	-1812869864.73
266.0	0.9868	-1834571698.88
267.0	0.9866	-1856268556.35
268.0	0.9864	-1877960598.62
269.0	0.9862	-1899648014.15
270.0	0.986	-1921330952.57
271.0	0.9858	-1943009590.92
272.0	0.9856	-1964684069.69
273.0	0.9854	-1986354556.32
274.0	0.9852	-2008021183.44
275.0	0.985	-2029684111.0
276.0	0.9848	-2051343466.02
277.0	0.9846	-2072999402.28
278.0	0.9844	-2094652040.66
279.0	0.9842	-2116301526.27
280.0	0.984	-2137947970.33
281.0	0.9838	-2159591506.09
282.0	0.9836	-2181232233.78
283.0	0.9834	-2202870275.62
284.0	0.9832	-2224505723.05
285.0	0.983	-2246138690.07
286.0	0.9828	-2267769262.28
287.0	0.9826	-2289397548.58
288.0	0.9824	-2311023631.31
289.0	0.9822	-2332647615.58
290.0	0.982	-2354269580.44
291.0	0.9818	-2375889626.02
292.0	0.9816	-2397507827.15
293.0	0.9814	-2419124278.45
294.0	0.9812	-2440739050.77
295.0	0.981	-2462352233.52
296.0	0.9808	-2483963894.42
297.0	0.9806	-2505574118.75
298.0	0.9804	-2527182972.56
299.0	0.9802	-2548790538.47
300.0	0.98	-2570396881.87
301.0	0.9802	-2533788520.71
302.0	0.9804	-2499392462.77
303.0	0.9806	-2466042934.54
304.0	0.9808	-2433262993.08
305.0	0.981	-2400753352.27
306.0	0.9812	-2368395761.02
307.0	0.9814	-2336110402.48
308.0	0.9816	-2303862303.59
309.0	0.9818	-2271628007.41
310.0	0.982	-2239395204.09
311.0	0.9822	-2207154888.95
312.0	0.9824	-2174902430.35
313.0	0.9826	-2142634500.89
314.0	0.9828	-2110349517.27
315.0	0.983	-2078046283.67
316.0	0.9832	-2045724295.61
317.0	0.9834	-2013383066.58
318.0	0.9836	-1981022465.33
319.0	0.9838	-1948642296.82
320.0	0.984	-1916242645.26
321.0	0.9842	-1883823517.67
322.0	0.9844	-1851385247.95
323.0	0.9846	-1818928104.6
324.0	0.9848	-1786452756.82
325.0	0.985	-1753959709.97
326.0	0.9852	-1721449920.65
