3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	5.62709742287e-06
1.0	1.0002	32807973.2445
2.0	1.0004	65635862.0274
3.0	1.0006	98483619.6467
4.0	1.0008	131351295.766
5.0	1.001	164238875.337
6.0	1.0012	197146353.81
7.0	1.0014	230073760.556
8.0	1.0016	263021071.264
9.0	1.0018	295988302.095
10.0	1.002	328975451.643
11.0	1.0022	361982524.695
12.0	1.0024	395009478.046
13.0	1.0026	428056149.339
14.0	1.0028	461121824.421
15.0	1.003	494203848.17
16.0	1.0032	527293483.058
17.0	1.0034	560365488.536
18.0	1.0036	593359546.274
19.0	1.0038	626163457.427
20.0	1.004	658625961.12
21.0	1.0042	690611508.894
22.0	1.0044	722055336.252
23.0	1.0046	752969982.438
24.0	1.0048	783417863.803
25.0	1.005	813484295.662
26.0	1.0052	843253169.151
27.0	1.0054	872774028.456
28.0	1.0056	902087746.761
29.0	1.0058	931217689.694
30.0	1.006	960190227.864
31.0	1.0062	989011326.437
32.0	1.0064	1017687327.71
33.0	1.0066	1046202207.32
34.0	1.0068	1074537264.78
35.0	1.007	1102655614.01
36.0	1.0072	1130522691.41
37.0	1.0074	1158096034.78
38.0	1.0076	1185345767.24
39.0	1.0078	1212242708.47
40.0	1.008	1238776467.63
41.0	1.0082	1264940135.58
42.0	1.0084	1290744993.58
43.0	1.0086	1316203143.05
44.0	1.0088	1341339371.8
45.0	1.009	1366174798.15
46.0	1.0092	1390737896.18
47.0	1.0094	1415050745.97
48.0	1.0096	1439139813.99
49.0	1.0098	1463024418.82
50.0	1.01	1486726940.19
51.0	1.0102	1510263000.02
52.0	1.0104	1533650652.63
53.0	1.0106	1556902074.25
54.0	1.0108	1580031504.57
55.0	1.011	1603048335.72
56.0	1.0112	1625963756.94
57.0	1.0114	1648785079.27
58.0	1.0116	1671521151.81
59.0	1.0118	1694177749.25
60.0	1.012	1716761924.9
61.0	1.0122	1739278299.84
62.0	1.0124	1761732536.98
63.0	1.0126	1784128372.3
64.0	1.0128	1806470382.59
65.0	1.013	1828761615.91
66.0	1.0132	1851005796.49
67.0	1.0134	1873205429.79
68.0	1.0136	1895363560.01
69.0	1.0138	1917482252.47
70.0	1.014	1939563999.27
71.0	1.0142	1961610502.47
72.0	1.0144	1983623805.74
73.0	1.0146	2005605313.25
74.0	1.0148	2027556706.52
75.0	1.015	2049479146.01
76.0	1.0152	2071374022.65
77.0	1.0154	2093242301.58
78.0	1.0156	2115085144.11
79.0	1.0158	2136903360.25
80.0	1.016	2158697927.91
81.0	1.0162	2180469532.16
82.0	1.0164	2202219003.63
83.0	1.0166	2223946927.1
84.0	1.0168	2245654014.49
85.0	1.017	2267340768.32
86.0	1.0172	2289007803.22
87.0	1.0174	2310655553.81
88.0	1.0176	2332284555.58
89.0	1.0178	2353895188.84
90.0	1.018	2375487927.0
91.0	1.0182	2397063109.25
92.0	1.0184	2418621161.53
93.0	1.0186	2440162392.14
94.0	1.0188	2461687188.28
95.0	1.019	2483195832.32
96.0	1.0192	2504688677.36
97.0	1.0194	2526165983.1
98.0	1.0196	2547628072.8
99.0	1.0198	2569075186.5
100.0	1.02	2590507621.44
101.0	1.0198	2551697105.35
102.0	1.0196	2515537605.4
103.0	1.0194	2480620021.93
104.0	1.0192	2446388354.22
105.0	1.019	2412502852.44
106.0	1.0188	2378829434.92
107.0	1.0186	2345277808.4
108.0	1.0184	2311808347.62
109.0	1.0182	2278394291.79
110.0	1.018	2245022183.3
111.0	1.0178	2211682388.45
112.0	1.0176	2178370430.32
113.0	1.0174	2145082838.61
114.0	1.0172	2111818108.56
115.0	1.017	2078574927.18
116.0	1.0168	2045352831.22
117.0	1.0166	2012151240.7
118.0	1.0164	1978970058.71
119.0	1.0162	1945808986.47
120.0	1.016	1912668079.51
121.0	1.0158	1879547170.98
122.0	1.0156	1846446429.65
123.0	1.0154	1813365835.69
124.0	1.0152	1780305758.87
125.0	1.015	1747266377.43
126.0	1.0148	1714248336.4
127.0	1.0146	1681251926.4
128.0	1.0144	1648278066.91
129.0	1.0142	1615327233.49
130.0	1.014	1582400753.96
131.0	1.0138	1549499525.7
132.0	1.0136	1516625553.07
133.0	1.0134	1483780799.88
134.0	1.0132	1450969502.68
135.0	1.013	1418198474.41
136.0	1.0128	1385482235.28
137.0	1.0126	1352847017.57
138.0	1.0124	1320338436.33
139.0	1.0122	1288020435.19
140.0	1.012	1255967157.58
141.0	1.0118	1224240110.48
142.0	1.0116	1192873824.19
143.0	1.0114	1161870194.28
144.0	1.0112	1131211635.31
145.0	1.011	1100871342.37
146.0	1.0108	1070823115.57
