3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	3.73492082268e-06
1.0	1.0002	32594430.0061
2.0	1.0004	65208729.2693
3.0	1.0006	97842797.9315
4.0	1.0008	130496683.062
5.0	1.001	163170416.678
6.0	1.0012	195863962.059
7.0	1.0014	228577365.271
8.0	1.0016	261310593.122
9.0	1.0018	294063655.874
10.0	1.002	326836557.11
11.0	1.0022	359629295.336
12.0	1.0024	392441785.575
13.0	1.0026	425273701.849
14.0	1.0028	458123606.207
15.0	1.003	490986217.406
16.0	1.0032	523844365.851
17.0	1.0034	556649836.382
18.0	1.0036	589293800.399
19.0	1.0038	621594881.971
20.0	1.004	653349101.037
21.0	1.0042	684416141.433
22.0	1.0044	714761793.063
23.0	1.0046	744415274.08
24.0	1.0048	773526896.728
25.0	1.005	802163992.093
26.0	1.0052	830484615.523
27.0	1.0054	858548442.653
28.0	1.0056	886417079.029
29.0	1.0058	914126885.485
30.0	1.006	941683112.486
31.0	1.0062	969102338.937
32.0	1.0064	996365906.125
33.0	1.0066	1023475046.49
34.0	1.0068	1050405091.79
35.0	1.007	1077150442.81
36.0	1.0072	1103687782.24
37.0	1.0074	1130010115.86
38.0	1.0076	1156099594.85
39.0	1.0078	1181953923.22
40.0	1.008	1207564487.56
41.0	1.0082	1232936876.67
42.0	1.0084	1258071882.99
43.0	1.0086	1282981648.03
44.0	1.0088	1307673501.42
45.0	1.009	1332162609.84
46.0	1.0092	1356459016.57
47.0	1.0094	1380577652.29
48.0	1.0096	1404528473.65
49.0	1.0098	1428324579.84
50.0	1.01	1451974759.97
51.0	1.0102	1475490133.87
52.0	1.0104	1498878309.03
53.0	1.0106	1522148791.89
54.0	1.0108	1545308212.99
55.0	1.011	1568364769.31
56.0	1.0112	1591324244.09
57.0	1.0114	1614193716.82
58.0	1.0116	1636978208.2
59.0	1.0118	1659683826.4
60.0	1.012	1682314906.63
61.0	1.0122	1704876704.03
62.0	1.0124	1727372935.7
63.0	1.0126	1749808103.99
64.0	1.0128	1772185374.16
65.0	1.013	1794508591.42
66.0	1.0132	1816780439.5
67.0	1.0134	1839004197.25
68.0	1.0136	1861182131.7
69.0	1.0138	1883317031.82
70.0	1.014	1905410801.8
71.0	1.0142	1927465805.74
72.0	1.0144	1949483634.93
73.0	1.0146	1971466294.03
74.0	1.0148	1993415116.22
75.0	1.015	2015331814.01
76.0	1.0152	2037217517.23
77.0	1.0154	2059073706.2
78.0	1.0156	2080901353.08
79.0	1.0158	2102701751.73
80.0	1.016	2124475748.47
81.0	1.0162	2146224481.83
82.0	1.0164	2167948692.94
83.0	1.0166	2189649386.28
84.0	1.0168	2211327211.29
85.0	1.017	2232983053.83
86.0	1.0172	2254617481.91
87.0	1.0174	2276231276.62
88.0	1.0176	2297824934.57
89.0	1.0178	2319399145.49
90.0	1.018	2340954344.68
91.0	1.0182	2362491144.01
92.0	1.0184	2384009928.35
93.0	1.0186	2405511245.14
94.0	1.0188	2426995438.46
95.0	1.019	2448463001.4
96.0	1.0192	2469914242.97
97.0	1.0194	2491349607.88
98.0	1.0196	2512769373.5
99.0	1.0198	2534173941.73
100.0	1.02	2555563562.75
101.0	1.0198	2517348457.38
102.0	1.0196	2481738882.26
103.0	1.0194	2447271319.16
104.0	1.0192	2413386320.76
105.0	1.019	2379811864.51
106.0	1.0188	2346419157.88
107.0	1.0186	2313138198.33
108.0	1.0184	2279929993.06
109.0	1.0182	2246773054.75
110.0	1.018	2213654451.69
111.0	1.0178	2180567185.2
112.0	1.0176	2147506616.7
113.0	1.0174	2114470333.07
114.0	1.0172	2081456567.86
115.0	1.017	2048464481.9
116.0	1.0168	2015493330.38
117.0	1.0166	1982542827.01
118.0	1.0164	1949612609.25
119.0	1.0162	1916702617.48
120.0	1.016	1883812669.94
121.0	1.0158	1850942834.81
122.0	1.0156	1818093081.6
123.0	1.0154	1785263665.38
124.0	1.0152	1752454718.01
125.0	1.015	1719666750.52
126.0	1.0148	1686900056.64
127.0	1.0146	1654155430.25
128.0	1.0144	1621433344.3
129.0	1.0142	1588734936.92
130.0	1.014	1556060988.98
131.0	1.0138	1523413189.24
132.0	1.0136	1490793174.84
133.0	1.0134	1458204708.49
134.0	1.0132	1425654441.46
135.0	1.013	1393158443.35
136.0	1.0128	1360749658.24
137.0	1.0126	1328491079.64
138.0	1.0124	1296476688.08
139.0	1.0122	1264815124.73
140.0	1.012	1233592834.06
141.0	1.0118	1202932641.2
142.0	1.0116	1172707844.13
143.0	1.0114	1142938253.18
144.0	1.0112	1113545913.45
145.0	1.011	1084529354.34
146.0	1.0108	1055846998.07
147.0	1.0106	1027460384.45
148.0	1.0104	999320135.593
149.0	1.0102	971379090.589
150.0	1.01	943596333.176
151.0	1.0098	915940896.963
152.0	1.0096	888389138.155
153.0	1.0094	860925730.995
154.0	1.0092	833540213.152
155.0	1.009	806227582.178
156.0	1.0088	778985543.402
157.0	1.0086	751814606.783
158.0	1.0084	724715836.113
159.0	1.0082	697691371.691
160.0	1.008	670742873.866
161.0	1.0078	643872122.318
162.0	1.0076	617079664.536
163.0	1.0074	590365835.771
164.0	1.0072	563729979.978
165.0	1.007	537171722.021
166.0	1.0068	510690345.586
167.0	1.0066	484286016.085
168.0	1.0064	457959185.588
169.0	1.0062	431736420.17
170.0	1.006	405580751.697
171.0	1.0058	379504528.331
172.0	1.0056	353510904.449
173.0	1.0054	327606394.14
174.0	1.0052	301820120.836
175.0	1.005	276128525.429
176.0	1.0048	250545197.516
177.0	1.0046	225070686.192
178.0	1.0044	199722738.845
179.0	1.0042	174484684.196
180.0	1.004	149364533.051
181.0	1.0038	124357533.833
182.0	1.0036	99474116.7558
183.0	1.0034	74698771.1811
184.0	1.0032	50034208.0246
185.0	1.003	25474976.0422
186.0	1.0028	1024125.05115
187.0	1.0026	-23328495.5788
188.0	1.0024	-47583403.506
189.0	1.0022	-71745931.1274
190.0	1.002	-95816995.6126
191.0	1.0018	-119801301.482
192.0	1.0016	-143701595.004
193.0	1.0014	-167522532.628
194.0	1.0012	-191264583.413
195.0	1.001	-214933852.903
196.0	1.0008	-238529504.651
197.0	1.0006	-262058131.429
198.0	1.0004	-285519234.436
199.0	1.0002	-308918500.054
200.0	1.0	-332255330.08
201.0	0.9998	-355534149.648
202.0	0.9996	-378757286.465
203.0	0.9994	-401927346.102
204.0	0.9992	-425044051.707
205.0	0.999	-448110376.547
206.0	0.9988	-471129059.472
207.0	0.9986	-494102325.134
208.0	0.9984	-517030028.065
209.0	0.9982	-539915833.188
210.0	0.998	-562759527.061
211.0	0.9978	-585563931.232
212.0	0.9976	-608329432.136
213.0	0.9974	-631058172.903
214.0	0.9972	-653750906.357
215.0	0.997	-676409369.669
216.0	0.9968	-699034506.312
217.0	0.9966	-721627780.271
218.0	0.9964	-744190203.344
219.0	0.9962	-766723046.173
