3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	0.0	0.0
1.0	1.0002	32482038.1557
2.0	1.0004	64983798.8181
3.0	1.0006	97505235.9517
4.0	1.0008	130046385.359
5.0	1.001	162607240.448
6.0	1.0012	195187797.964
7.0	1.0014	227788083.237
8.0	1.0016	260408075.546
9.0	1.0018	293047788.05
10.0	1.002	325707221.565
11.0	1.0022	358386376.915
12.0	1.0024	391085210.956
13.0	1.0026	423803539.449
14.0	1.0028	456540571.898
15.0	1.003	489293347.188
16.0	1.0032	522052133.07
17.0	1.0034	554788846.826
18.0	1.0036	587437707.981
19.0	1.0038	619883872.112
20.0	1.004	651987035.268
21.0	1.0042	683625631.286
22.0	1.0044	714720355.43
23.0	1.0046	745235088.891
24.0	1.0048	775173265.992
25.0	1.005	804575437.075
26.0	1.0052	833500222.613
27.0	1.0054	861934307.312
28.0	1.0056	890054540.784
29.0	1.0058	917881402.2
30.0	1.006	945490308.225
31.0	1.0062	972888920.344
32.0	1.0064	1000103291.84
33.0	1.0066	1027139408.66
34.0	1.0068	1054004792.67
35.0	1.007	1080695585.72
36.0	1.0072	1107208228.56
37.0	1.0074	1133531114.64
38.0	1.0076	1159656393.89
39.0	1.0078	1185571939.4
40.0	1.008	1211272647.69
41.0	1.0082	1236752049.83
42.0	1.0084	1262011972.92
43.0	1.0086	1287053177.93
44.0	1.0088	1311883489.74
45.0	1.009	1336508493.39
46.0	1.0092	1360938869.62
47.0	1.0094	1385182321.4
48.0	1.0096	1409250177.87
49.0	1.0098	1433150732.17
50.0	1.01	1456894956.87
51.0	1.0102	1480491043.45
52.0	1.0104	1503949249.09
53.0	1.0106	1527277370.03
54.0	1.0108	1550484809.33
55.0	1.011	1573578789.15
56.0	1.0112	1596567767.29
57.0	1.0114	1619458253.19
58.0	1.0116	1642257696.8
59.0	1.0118	1664971817.33
60.0	1.012	1687607053.36
61.0	1.0122	1710168322.36
62.0	1.0124	1732661100.15
63.0	1.0126	1755089540.57
64.0	1.0128	1777458243.16
65.0	1.013	1799770673.05
66.0	1.0132	1822030667.34
67.0	1.0134	1844241100.15
68.0	1.0136	1866405169.9
69.0	1.0138	1888525259.65
70.0	1.014	1910604038.4
71.0	1.0142	1932643478.43
72.0	1.0144	1954645805.56
73.0	1.0146	1976612649.29
74.0	1.0148	1998545871.66
75.0	1.015	2020446827.33
76.0	1.0152	2042317089.77
77.0	1.0154	2064157798.91
78.0	1.0156	2085970298.79
79.0	1.0158	2107755557.14
80.0	1.016	2129514729.68
81.0	1.0162	2151248642.36
82.0	1.0164	2172958296.06
83.0	1.0166	2194644403.1
84.0	1.0168	2216307840.68
85.0	1.017	2237949231.43
86.0	1.0172	2259569351.93
87.0	1.0174	2281168750.48
88.0	1.0176	2302748117.56
89.0	1.0178	2324307937.17
90.0	1.018	2345848825.57
91.0	1.0182	2367371212.27
92.0	1.0184	2388875650.93
93.0	1.0186	2410362525.36
94.0	1.0188	2431832335.27
95.0	1.019	2453285424.53
96.0	1.0192	2474722245.09
97.0	1.0194	2496143105.97
98.0	1.0196	2517548418.17
99.0	1.0198	2538938462.03
100.0	1.02	2560313614.61
101.0	1.0198	2522142029.64
102.0	1.0196	2486531086.63
103.0	1.0194	2452093032.94
104.0	1.0192	2418283362.96
105.0	1.019	2384792231.95
106.0	1.0188	2351492263.67
107.0	1.0186	2318304949.08
108.0	1.0184	2285194375.45
109.0	1.0182	2252136719.99
110.0	1.018	2219119292.92
111.0	1.0178	2186133537.78
112.0	1.0176	2153175066.05
113.0	1.0174	2120240710.12
114.0	1.0172	2087328974.11
115.0	1.017	2054438624.99
116.0	1.0168	2021569139.51
117.0	1.0166	1988719985.33
118.0	1.0164	1955891009.12
119.0	1.0162	1923081967.21
120.0	1.016	1890292866.19
121.0	1.0158	1857523613.99
122.0	1.0156	1824774339.27
123.0	1.0154	1792045105.39
124.0	1.0152	1759336242.7
125.0	1.015	1726648041.5
126.0	1.0148	1693981112.34
127.0	1.0146	1661335951.53
128.0	1.0144	1628713345.81
129.0	1.0142	1596113817.2
130.0	1.014	1563538190.49
131.0	1.0138	1530987076.99
132.0	1.0136	1498461625.24
133.0	1.0134	1465963270.28
134.0	1.0132	1433495228.71
135.0	1.013	1401064290.38
136.0	1.0128	1368686515.02
137.0	1.0126	1336394772.09
138.0	1.0124	1304244640.88
139.0	1.0122	1272304996.44
140.0	1.012	1240638689.37
141.0	1.0118	1209288480.93
