3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	5.93696952449e-06
1.0	1.0002	32547355.5142
2.0	1.0004	65114561.54
3.0	1.0006	97701484.6125
4.0	1.0008	130308183.327
5.0	1.001	162934661.084
6.0	1.0012	195580913.869
7.0	1.0014	228246968.061
8.0	1.0016	260932799.527
9.0	1.0018	293638419.703
10.0	1.002	326363831.73
11.0	1.0022	359109033.402
12.0	1.0024	391873967.872
13.0	1.0026	424658390.464
14.0	1.0028	457461233.424
15.0	1.003	490278596.933
16.0	1.0032	523097963.286
17.0	1.0034	555884973.805
18.0	1.0036	588563574.801
19.0	1.0038	621003557.827
20.0	1.004	653039275.313
21.0	1.0042	684519349.477
22.0	1.0044	715356377.203
23.0	1.0046	745541682.776
24.0	1.0048	775127119.74
25.0	1.005	804127256.928
26.0	1.0052	832682692.708
27.0	1.0054	860833972.202
28.0	1.0056	888682292.66
29.0	1.0058	916261830.537
30.0	1.006	943622083.962
31.0	1.0062	970794753.712
32.0	1.0064	997805799.558
33.0	1.0066	1024672622.33
34.0	1.0068	1051404757.82
35.0	1.007	1078003540.52
36.0	1.0072	1104466993.08
37.0	1.0074	1130786808.02
38.0	1.0076	1156954940.24
39.0	1.0078	1182959345.11
40.0	1.008	1208790834.32
41.0	1.0082	1234438530.5
42.0	1.0084	1259896665.95
43.0	1.0086	1285159322.26
44.0	1.0088	1310226743.95
45.0	1.009	1335099104.12
46.0	1.0092	1359782347.33
47.0	1.0094	1384281438.35
48.0	1.0096	1408605981.0
49.0	1.0098	1432763519.27
50.0	1.01	1456765086.19
51.0	1.0102	1480618920.15
52.0	1.0104	1504335880.68
53.0	1.0106	1527923716.69
54.0	1.0108	1551392236.36
55.0	1.011	1574748165.42
56.0	1.0112	1597999968.87
57.0	1.0114	1621153259.93
58.0	1.0116	1644215219.03
59.0	1.0118	1667190478.55
60.0	1.012	1690085137.72
61.0	1.0122	1712903043.56
62.0	1.0124	1735649426.46
63.0	1.0126	1758327523.67
64.0	1.0128	1780941863.46
65.0	1.013	1803495197.85
66.0	1.0132	1825991469.7
67.0	1.0134	1848433028.58
68.0	1.0136	1870823317.03
69.0	1.0138	1893164343.9
70.0	1.014	1915459123.46
71.0	1.0142	1937709377.65
72.0	1.0144	1959917753.08
73.0	1.0146	1982085726.36
74.0	1.0148	2004215620.62
75.0	1.015	2026308695.4
76.0	1.0152	2048366982.31
77.0	1.0154	2070391545.75
78.0	1.0156	2092384159.19
79.0	1.0158	2114345716.75
80.0	1.016	2136277768.29
81.0	1.0162	2158181063.24
82.0	1.0164	2180056960.74
83.0	1.0166	2201906087.67
84.0	1.0168	2223729639.53
85.0	1.017	2245528140.12
86.0	1.0172	2267302647.53
87.0	1.0174	2289053602.45
88.0	1.0176	2310781950.59
89.0	1.0178	2332488067.34
90.0	1.018	2354172806.02
91.0	1.0182	2375836490.25
92.0	1.0184	2397479894.95
93.0	1.0186	2419103300.4
94.0	1.0188	2440707412.6
95.0	1.019	2462292473.74
96.0	1.0192	2483859128.99
97.0	1.0194	2505407587.38
98.0	1.0196	2526938440.94
99.0	1.0198	2548451870.73
100.0	1.02	2569948423.01
101.0	1.0198	2531738294.51
102.0	1.0196	2496119009.16
103.0	1.0194	2461645565.22
104.0	1.0192	2427756947.16
105.0	1.019	2394187357.03
106.0	1.0188	2360803489.21
107.0	1.0186	2327536349.76
108.0	1.0184	2294345048.35
109.0	1.0182	2261207981.3
110.0	1.018	2228111204.45
111.0	1.0178	2195047389.79
112.0	1.0176	2162011344.6
113.0	1.0174	2129000378.51
114.0	1.0172	2096012430.3
115.0	1.017	2063046469.65
116.0	1.0168	2030101619.7
117.0	1.0166	1997177480.61
118.0	1.0164	1964273644.89
119.0	1.0162	1931389964.78
120.0	1.016	1898526232.81
121.0	1.0158	1865682436.37
122.0	1.0156	1832858492.5
123.0	1.0154	1800054512.17
124.0	1.0152	1767270525.19
125.0	1.015	1734506830.67
126.0	1.0148	1701763643.83
127.0	1.0146	1669041610.04
128.0	1.0144	1636341282.37
129.0	1.0142	1603663835.38
130.0	1.014	1571010268.52
131.0	1.0138	1538382443.11
132.0	1.0136	1505782146.8
133.0	1.0134	1473212979.39
134.0	1.0132	1440680188.47
135.0	1.013	1408194954.88
136.0	1.0128	1375777315.56
137.0	1.0126	1343464693.94
138.0	1.0124	1311314179.03
139.0	1.0122	1279401753.04
140.0	1.012	1247805631.98
141.0	1.0118	1216594460.43
142.0	1.0116	1185808217.97
143.0	1.0114	1155458002.81
144.0	1.0112	1125525405.77
145.0	1.011	1096036666.61
146.0	1.0108	1066850807.32
147.0	1.0106	1037963594.77
148.0	1.0104	1009334200.72
149.0	1.0102	980971248.754
150.0	1.01	952858499.605
151.0	1.0098	924982910.216
152.0	1.0096	897321397.889
153.0	1.0094	869850756.098
154.0	1.0092	842545949.623
155.0	1.009	815386365.185
156.0	1.0088	788352437.77
157.0	1.0086	761429417.844
158.0	1.0084	734603503.704
159.0	1.0082	707864579.887
160.0	1.008	681203008.073
161.0	1.0078	654611963.768
162.0	1.0076	628084934.365
163.0	1.0074	601617933.419
164.0	1.0072	575207313.912
165.0	1.007	548851631.875
166.0	1.0068	522549525.666
167.0	1.0066	496301247.465
168.0	1.0064	470106632.488
169.0	1.0062	443966590.773
170.0	1.006	417881333.895
171.0	1.0058	391851981.267
172.0	1.0056	365879065.269
173.0	1.0054	339964182.957
174.0	1.0052	314108642.518
175.0	1.005	288314988.386
176.0	1.0048	262585644.801
177.0	1.0046	236937110.795
178.0	1.0044	211352097.212
179.0	1.0042	185840729.867
180.0	1.004	160405341.35
181.0	1.0038	135049850.396
182.0	1.0036	109789103.897
183.0	1.0034	84611998.49
184.0	1.0032	59524941.6077
185.0	1.003	34527116.9415
186.0	1.0028	9627062.65799
187.0	1.0026	-15181991.71
188.0	1.0024	-39896847.5519
189.0	1.0022	-64518590.8643
