3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	3.74501667945e-06
1.0	1.0002	32743576.4402
2.0	1.0004	65507069.8512
3.0	1.0006	98290440.7553
4.0	1.0008	131093743.458
5.0	1.001	163916953.743
6.0	1.0012	196760068.227
7.0	1.0014	229623114.538
8.0	1.0016	262506074.718
9.0	1.0018	295408960.153
10.0	1.002	328331772.167
11.0	1.0022	361274507.225
12.0	1.0024	394237109.083
13.0	1.0026	427219331.251
14.0	1.0028	460220109.72
15.0	1.003	493235513.121
16.0	1.0032	526252726.56
17.0	1.0034	559235742.029
18.0	1.0036	592103777.217
19.0	1.0038	624723201.465
20.0	1.004	656943085.369
21.0	1.0042	688653012.198
22.0	1.0044	719805909.639
23.0	1.0046	750401236.66
24.0	1.0048	780468234.603
25.0	1.005	810061734.434
26.0	1.0052	839185424.309
27.0	1.0054	867974072.67
28.0	1.0056	896451750.197
29.0	1.0058	924697362.661
30.0	1.006	952732694.476
31.0	1.0062	980593884.243
32.0	1.0064	1008302759.66
33.0	1.0066	1035869423.84
34.0	1.0068	1063299492.41
35.0	1.007	1090584807.83
36.0	1.0072	1117714812.5
37.0	1.0074	1144670953.48
38.0	1.0076	1171435598.33
39.0	1.0078	1197988116.11
40.0	1.008	1224311681.73
41.0	1.0082	1250389737.98
42.0	1.0084	1276211472.66
43.0	1.0086	1301768470.59
44.0	1.0088	1327058923.06
45.0	1.009	1352084128.49
46.0	1.0092	1376851320.25
47.0	1.0094	1401369980.68
48.0	1.0096	1425653746.24
49.0	1.0098	1449716954.62
50.0	1.01	1473576147.01
51.0	1.0102	1497247132.72
52.0	1.0104	1520746381.78
53.0	1.0106	1544088703.02
54.0	1.0108	1567288657.65
55.0	1.011	1590358797.96
56.0	1.0112	1613311102.9
57.0	1.0114	1636155626.71
58.0	1.0116	1658901886.9
59.0	1.0118	1681557758.8
60.0	1.012	1704130751.16
61.0	1.0122	1726627035.33
62.0	1.0124	1749052583.89
63.0	1.0126	1771412282.43
64.0	1.0128	1793710941.3
65.0	1.013	1815952472.32
66.0	1.0132	1838140794.72
67.0	1.0134	1860279067.29
68.0	1.0136	1882370507.37
69.0	1.0138	1904417674.77
70.0	1.014	1926423221.64
71.0	1.0142	1948389227.91
72.0	1.0144	1970317896.07
73.0	1.0146	1992210932.57
74.0	1.0148	2014070194.08
75.0	1.015	2035897105.47
76.0	1.0152	2057693262.76
77.0	1.0154	2079459879.24
78.0	1.0156	2101198349.73
79.0	1.0158	2122909722.33
80.0	1.016	2144595228.21
81.0	1.0162	2166255777.95
82.0	1.0164	2187892460.06
83.0	1.0166	2209506063.58
84.0	1.0168	2231097549.95
85.0	1.017	2252667600.73
86.0	1.0172	2274217065.62
87.0	1.0174	2295746532.53
88.0	1.0176	2317256754.24
89.0	1.0178	2338748239.07
90.0	1.018	2360221658.01
91.0	1.0182	2381677454.18
92.0	1.0184	2403116230.67
93.0	1.0186	2424538376.6
94.0	1.0188	2445944436.56
95.0	1.019	2467334752.64
96.0	1.0192	2488709817.69
97.0	1.0194	2510069932.93
98.0	1.0196	2531415546.62
99.0	1.0198	2552746925.84
100.0	1.02	2574064481.04
101.0	1.0198	2535404188.27
102.0	1.0196	2499428900.62
103.0	1.0194	2464657092.78
104.0	1.0192	2430511903.33
105.0	1.019	2396708317.19
106.0	1.0188	2363105236.31
107.0	1.0186	2329627126.41
108.0	1.0184	2296230090.4
109.0	1.0182	2262890026.44
110.0	1.018	2229591949.87
111.0	1.0178	2196327599.57
112.0	1.0176	2163091452.46
113.0	1.0174	2129880559.87
114.0	1.0172	2096692784.08
115.0	1.017	2063527055.59
116.0	1.0168	2030382498.88
117.0	1.0166	1997258725.83
118.0	1.0164	1964155353.54
119.0	1.0162	1931072253.45
120.0	1.016	1898009250.8
121.0	1.0158	1864966333.72
122.0	1.0156	1831943429.59
123.0	1.0154	1798940608.23
124.0	1.0152	1765957899.14
125.0	1.0152	1765957899.14
126.0	1.0148	1700053610.34
127.0	1.0146	1667132646.92
128.0	1.0146	1667132646.92
129.0	1.0142	1601355713.05
130.0	1.014	1568501572.07
131.0	1.0138	1535672258.39
132.0	1.0136	1502869769.03
133.0	1.0134	1470097178.63
134.0	1.0132	1437359215.54
135.0	1.013	1404665614.85
136.0	1.0128	1372036891.43
137.0	1.0126	1339514631.36
138.0	1.0124	1307166059.39
139.0	1.0122	1275073503.18
140.0	1.012	1243304999.77
141.0	1.0118	1211895656.77
142.0	1.0116	1180845458.86
143.0	1.0114	1150136058.7
144.0	1.0112	1119743391.58
145.0	1.011	1089649112.25
146.0	1.0108	1059840780.37
147.0	1.0106	1030311887.15
148.0	1.0104	1001053761.47
149.0	1.0102	972051881.709
150.0	1.01	943285330.905
151.0	1.0098	914732551.473
152.0	1.0096	886372612.659
153.0	1.0094	858188392.073
154.0	1.0092	830164787.55
155.0	1.009	802289394.267
156.0	1.0088	774549464.795
157.0	1.0086	746932864.408
158.0	1.0084	719426415.131
159.0	1.0082	692018029.447
160.0	1.008	664696000.901
161.0	1.0078	637451135.077
162.0	1.0076	610275883.482
163.0	1.0074	583165568.762
164.0	1.0072	556117033.864
165.0	1.007	529129196.963
166.0	1.0068	502201587.514
167.0	1.0066	475334946.188
168.0	1.0064	448530145.224
169.0	1.0062	421789043.618
170.0	1.006	395113648.377
171.0	1.0058	368506999.822
172.0	1.0056	341972319.766
173.0	1.0054	315513721.418
174.0	1.0052	289154267.47
175.0	1.005	262868642.08
176.0	1.0048	236669832.145
177.0	1.0046	210560089.417
178.0	1.0044	184545902.133
179.0	1.0042	158651409.626
180.0	1.004	132856788.961
181.0	1.0038	107173262.933
182.0	1.0036	81601147.5685
183.0	1.0034	56157069.5683
184.0	1.0032	30830227.6466
185.0	1.003	5628200.10222
186.0	1.0028	-19449104.2245
187.0	1.0026	-44393175.6623
188.0	1.0024	-69209522.3724
189.0	1.0022	-93896110.2461
190.0	1.002	-118454961.018
191.0	1.0018	-142886218.505
192.0	1.0016	-167191945.286
193.0	1.0016	-167191945.286
194.0	1.0012	-215441595.195
195.0	1.0012	-215441595.195
196.0	1.0008	-263231573.471
197.0	1.0008	-263231573.471
198.0	1.0006	-286962810.775
199.0	1.0002	-334129022.833
200.0	1.0002	-334129022.833
201.0	1.0	-357570883.837
202.0	0.9998	-380926560.294
203.0	0.9996	-404201389.718
204.0	0.9994	-427401047.043
205.0	0.9992	-450528349.313
206.0	0.999	-473589273.795
207.0	0.9988	-496586334.268
208.0	0.9986	-519524739.12
209.0	0.9984	-542406457.922
210.0	0.9982	-565235915.96
211.0	0.998	-588014793.312
212.0	0.9978	-610746628.174
213.0	0.9976	-633433034.549
214.0	0.9974	-656076765.094
215.0	0.9972	-678679401.884
216.0	0.997	-701243123.764
217.0	0.9968	-723769448.829
218.0	0.9966	-746260157.286
219.0	0.9964	-768716677.639
220.0	0.9962	-791140503.439
221.0	0.996	-813532957.018
222.0	0.9958	-835895311.33
223.0	0.9956	-858228776.375
224.0	0.9954	-880534453.798
225.0	0.9952	-902813453.743
226.0	0.995	-925066754.66
227.0	0.9948	-947295390.312
228.0	0.9946	-969500252.385
229.0	0.9944	-991682313.053
230.0	0.9942	-1013842395.35
231.0	0.994	-1035981413.38
232.0	0.9938	-1058100127.51
233.0	0.9936	-1080199393.05
234.0	0.9934	-1102279910.88
235.0	0.9932	-1124342476.73
236.0	0.993	-1146387733.33
237.0	0.9928	-1168416416.05
238.0	0.9926	-1190429110.98
239.0	0.9924	-1212426494.09
240.0	0.9922	-1234409096.78
241.0	0.992	-1256377537.81
242.0	0.9918	-1278332296.44
243.0	0.9916	-1300273937.71
244.0	0.9914	-1322202893.47
245.0	0.9912	-1344119680.35
246.0	0.991	-1366024688.39
247.0	0.9908	-1387918391.81
248.0	0.9906	-1409801145.27
249.0	0.9904	-1431673388.23
250.0	0.9902	-1453535447.44
251.0	0.99	-1475387735.21
252.0	0.9898	-1497230555.32
253.0	0.9896	-1519064295.76
254.0	0.9894	-1540889237.97
255.0	0.9892	-1562705745.57
256.0	0.989	-1584514076.16
257.0	0.9888	-1606314567.53
258.0	0.9886	-1628107452.69
259.0	0.9884	-1649893044.27
260.0	0.9882	-1671671552.74
261.0	0.988	-1693443268.42
262.0	0.9878	-1715208382.96
263.0	0.9876	-1736967169.02
264.0	0.9874	-1758719804.16
265.0	0.9872	-1780466546.39
266.0	0.987	-1802207560.59
267.0	0.9868	-1823943090.19
268.0	0.9866	-1845673287.78
269.0	0.9864	-1867398382.96
270.0	0.9862	-1889118517.65
271.0	0.986	-1910833909.24
272.0	0.9858	-1932544690.55
273.0	0.9856	-1954251067.43
274.0	0.9854	-1975953164.06
275.0	0.9852	-1997651174.64
276.0	0.985	-2019345213.97
277.0	0.9848	-2041035464.2
278.0	0.9846	-2062722030.41
279.0	0.9844	-2084405083.49
280.0	0.9842	-2106084719.37
281.0	0.984	-2127761098.87
282.0	0.9838	-2149434310.22
283.0	0.9836	-2171104506.53
284.0	0.9834	-2192771771.03
285.0	0.9832	-2214436251.63
286.0	0.983	-2236098028.26
287.0	0.9828	-2257757244.59
288.0	0.9826	-2279413977.49
289.0	0.9824	-2301068366.52
290.0	0.9822	-2322720485.15
291.0	0.982	-2344370468.09
292.0	0.9818	-2366018384.19
293.0	0.9816	-2387664362.07
294.0	0.9814	-2409308465.33
295.0	0.9812	-2430950817.3
296.0	0.981	-2452591478.37
297.0	0.9808	-2474230569.51
298.0	0.9806	-2495868150.56
299.0	0.9804	-2517504342.1
300.0	0.9802	-2539139203.88
301.0	0.9802	-2524308784.77
302.0	0.9804	-2490049882.67
