5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.3456501974e-06	2.06922603424e-07	-1.02870783654e-07	2.06922603424e-07	4.81051926996e-06	1.19532041193e-09	-1.02870783654e-07	1.19532041193e-09	4.56231971642e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3456501974e-06	2.06922603424e-07	-1.02870783654e-07	2.06922603424e-07	4.81051926996e-06	1.19532041193e-09	-1.02870783654e-07	1.19532041193e-09	4.56231971642e-06	0.0	8.00618359358e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-8.21990054209e-21	-4.12893199815e-19	3.43900339669e-22	1.0	-4.56216370807e-19	4.46884325932e-22	1.04605260263e-20	1.0	483222064.748	1010029.685	3631042.349	1008013.54406	166589458.301	-1520346.82194	3623794.91165	-1520346.95294	162200013.546	0.001998002662673058	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-4.440892098500627e-16	483222064.74799997	1008013.6576846307	3623794.7594810375	1008013.54406	166256944.41217563	-1517312.19754491	3623794.91165	-1517312.328283433	161876261.0239521	0.00133200177512	319255309.094
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-4.87871125284e-21	1.10743767589e-18	1.97737525431e-21	1.0	-1.20693923178e-20	-8.3950560368e-21	3.35330748523e-20	1.0	838169529.19	1986019.87808	4432386.41719	1978106.85931	396306839.448	-2494933.54453	4414728.03716	-2494933.43253	389992398.378	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	838169529.19	1978107.4482868526	4414727.507161355	1978106.85931	394727927.7370518	-2484993.5702490043	4414728.03716	-2484993.458695219	388438643.80278885	0.00266134751302	446718785.028
3	nan	nan	1	1	32.0	32.0	32.0	1.006	1.07086802101e-20	1.64079049998e-18	1.32597052192e-21	1.0	-5.03319550404e-19	-7.32716586599e-21	-8.69697696038e-21	1.0	1127858288.13	2817440.79073	3726736.28688	2800636.00748	657701748.021	-2819832.02017	3704508.97867	-2819831.37436	650380811.357	0.005982071677547469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1127858288.13	2800636.968916501	3704509.231491054	2800636.00748	653779073.579523	-2803013.936550696	3704508.978670001	-2803013.2945924457	646501800.5536779	0.00398804778503	477851792.677
4	nan	nan	1	1	32.0	32.0	32.0	1.008	2.74872117551e-20	-4.55644168619e-20	5.65791538986e-21	1.0	1.55053351462e-18	-8.09644383567e-21	-9.93609351799e-21	1.0	1409953748.95	3281134.09972	3248016.89193	3255093.22005	922901279.296	-3010305.90314	3222235.60104	-3010307.03683	914762748.858	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	1409953748.95	3255093.3528968254	3222238.980089286	3255093.22005	915576665.968254	-2986414.586448413	3222235.60104	-2986415.711140872	907502727.0416667	0.00531211309945	498553056.76
5	nan	nan	1	1	32.0	32.0	32.0	1.01	7.85159837435e-21	-7.58326098364e-19	1.29950074232e-20	1.0	-7.04668546389e-19	-6.33951221461e-21	3.80833954019e-20	1.0	1689419803.16	3492181.60329	2940685.67777	3457605.62424	1189580417.37	-3157044.04343	2911557.42667	-3157044.0501	1180736747.47	0.009950330853168092	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1689419803.16	3457605.547811881	2911569.9779900988	3457605.62424	1177802393.4356434	-3125786.1816138616	2911557.426669999	-3125786.188217823	1169046284.6237624	0.00663355390211	516138963.285
6	nan	nan	1	1	32.0	32.0	32.0	1.012	9.12314041197e-20	-8.11520429196e-19	5.67197746028e-21	1.0	1.82268917104e-18	-9.66312391584e-21	-6.35109274318e-20	1.0	1967356792.62	3593044.94079	2748639.1132	3550438.5002	1457212219.96	-3287139.25912	2716022.35298	-3287140.60395	1447761953.02	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1967356792.62	3550439.664812253	2716046.5545454547	3550438.5002	1439933023.6758893	-3248161.3232411067	2716022.352979998	-3248162.652124503	1430594815.237154	0.00795238057685	532240383.967
7	nan	nan	1	1	32.0	32.0	32.0	1.014	1.68678670512e-20	9.60522127297e-20	-3.57342024623e-22	1.0	2.83703759515e-18	-9.21975510752e-21	6.80107899641e-20	1.0	2244175264.17	3644798.9146	2622139.59204	3594473.92171	1725609018.43	-3407252.89505	2585907.2688	-3407251.83864	1715626739.6	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2244175264.17	3594476.247140039	2585936.481301775	3594473.92171	1701784041.8441815	-3360209.9556706115	2585907.2688	-3360208.9138461496	1691939585.4043393	0.00926860344599	547464512.906
8	nan	nan	1	1	32.0	32.0	32.0	1.016	4.0604641909e-20	-1.74356438236e-18	-3.39309487269e-21	1.0	2.45535660819e-18	1.09849585347e-21	9.76734867303e-21	1.0	2520072255.45	3672811.25687	2537110.9318	3614975.69671	1994684259.54	-3513970.6425	2497116.08958	-3513973.12982	1984229658.55	0.015873349156290163	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2520072255.45	3614971.709517717	2497156.4289370077	3614975.69671	1963271908.996063	-3458632.5221456694	2497116.0895799967	-3458634.970295271	1952981947.3917322	0.0105822327709	562099422.631
9	nan	nan	1	1	32.0	32.0	32.0	1.018	4.64412283112e-20	-5.17173171303e-19	-9.91293246084e-21	1.0	2.89996287871e-19	1.77843831699e-20	4.03995011171e-20	1.0	2795155327.95	3696366.00259	2479150.83811	3631015.94754	2264395916.03	-3614710.39126	2435267.11293	-3614713.40885	2253510746.72	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2795155327.95	3631007.8610903732	2435315.1651375243	3631015.94754	2224357481.3654227	-3550796.062141454	2435267.1129299984	-3550799.026375245	2213664780.6679764	0.0118932787522	576301184.457
