6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	8.00618359358e-07
1.0	0.00133200177512	319255309.094
2.0	0.00266134751302	446718785.028
3.0	0.00398804778503	477851792.677
4.0	0.00531211309945	498553056.76
5.0	0.00663355390211	516138963.285
6.0	0.00795238057685	532240383.967
7.0	0.00926860344599	547464512.906
8.0	0.0105822327709	562099422.631
9.0	0.0118932787522	576301184.457
10.0	0.0132017515308	590172138.871
