6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.27768162171e-07
1.0	0.00133200177512	319857522.182
2.0	0.00266134751302	447105791.176
3.0	0.00398804778503	478041718.491
4.0	0.00531211309945	498642886.639
5.0	0.00663355390211	516179397.297
6.0	0.00795238057685	532250789.834
7.0	0.00926860344599	547451817.086
8.0	0.0105822327709	562074003.499
9.0	0.0118932787522	576272474.93
10.0	0.0132017515308	590145417.609
