6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.14620296995e-06
1.0	0.00133200177512	313435712.303
2.0	0.00266134751302	443657939.114
3.0	0.00398804778503	476101219.594
4.0	0.00531211309945	497809294.047
5.0	0.00663355390211	516268808.808
6.0	0.00795238057685	533145410.283
7.0	0.00926860344599	549065314.993
8.0	0.0105822327709	564344180.423
9.0	0.0118932787522	579143585.254
10.0	0.0132017515308	593578147.805
