6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	9.30867772888e-07
1.0	0.00133200177512	317634424.964
2.0	0.00266134751302	446946395.88
3.0	0.00398804778503	480325374.001
4.0	0.00531211309945	503267587.742
5.0	0.00663355390211	522904840.467
6.0	0.00795238057685	540884481.63
7.0	0.00926860344599	557845266.104
8.0	0.0105822327709	574096121.131
9.0	0.0118932787522	589813035.291
10.0	0.0132017515308	605114871.959
