5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.71187558428e-06	-3.33440733211e-08	6.61681860275e-08	-3.33440733211e-08	6.25443629461e-06	-1.16608981031e-07	6.61681860275e-08	-1.16608981031e-07	5.21603627099e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.71187558428e-06	-3.33440733211e-08	6.61681860275e-08	-3.33440733211e-08	6.25443629461e-06	-1.16608981031e-07	6.61681860275e-08	-1.16608981031e-07	5.21603627099e-06	0.0	9.30867772888e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	2.72344046804e-21	-1.45792650914e-19	-4.54949336904e-23	1.0	-4.68701214588e-20	1.61300219448e-23	-6.94728316968e-22	1.0	482198311.282	-36074.2111677	536093.363012	-36002.4467853	166497121.017	-300505.043221	535022.994904	-300505.143953	163316321.97	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	482198311.282	-36002.20675419161	535023.3163792415	-36002.4467853	166164791.4341317	-299905.232755489	535022.994904	-299905.33328642714	162990341.28742513	0.00133200177512	317634424.964
2	nan	nan	1	1	32.0	32.0	32.0	1.004	1.42854091788e-21	-2.5434397629e-19	-4.24757244546e-22	1.0	-1.29572466282e-19	1.86611946192e-21	-4.11550789079e-21	1.0	838405251.514	-68137.0471435	740670.956442	-67865.617634	395316772.531	-660567.78957	737719.745285	-660568.012497	390773722.251	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	838405251.514	-67865.58480428287	737720.0761374502	-67865.617634	393741805.309761	-657936.0453884462	737719.7452849998	-657936.2674272909	389216854.8316733	0.00266134751302	446946395.88
3	nan	nan	1	1	32.0	32.0	32.0	1.006	1.91244157622e-21	-3.2830508999e-19	-2.75616580103e-21	1.0	2.53026277574e-20	1.86611946192e-21	-5.25936943098e-21	1.0	1129605472.61	14994.8595097	787256.015629	14905.76319	655760817.933	-766529.999242	782560.48247	-766530.743732	650638956.574	0.005982071677547469	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	4.440892098500625e-16	1129605472.61	14905.426948011926	782560.651718688	14905.763190000001	651849719.6153082	-761958.2497435388	782560.4824699999	-761958.9897932406	646758406.137177	0.00398804778503	480325374.001
4	nan	nan	1	1	32.0	32.0	32.0	1.008	2.71662656775e-20	5.2828303411e-20	-1.6212740006e-21	1.0	6.69736709121e-19	-7.78376956412e-21	3.22697632618e-20	1.0	1413217329.39	73252.4372113	816399.4557	72673.5835946	920073292.347	-838905.62764	809919.996916	-838903.789747	914440432.821	0.007968169649176881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1413217329.39	72671.06866200396	809920.0949404762	72673.58359460003	912771123.3601191	-832247.6464682539	809919.996916	-832245.8231617057	907182969.0684524	0.00531211309945	503267587.742
5	nan	nan	1	1	32.0	32.0	32.0	1.01	9.28675673713e-21	-1.89388791508e-19	-7.21301494146e-21	1.0	-9.86280531571e-20	-1.80474266047e-20	1.5021599924e-21	1.0	1694071592.7	114356.40489	836206.507201	113232.116817	1185935983.51	-905806.169943	827926.932247	-905804.011049	1179881618.68	0.009950330853168092	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1694071592.7	113224.16325742574	827927.2348524752	113232.11681700002	1174194043.079208	-896837.7920227722	827926.9322469998	-896835.6545039605	1168199622.4554455	0.00663355390211	522904840.467
6	nan	nan	1	1	32.0	32.0	32.0	1.012	2.51132033971e-21	-1.42790398881e-19	-1.10693309572e-20	1.0	1.32745944703e-19	-1.39231040705e-20	1.46266211815e-20	1.0	1973279320.86	151463.988656	855293.318695	149683.672132	1452833399.54	-962882.381726	845150.250575	-962878.536195	1446399688.62	0.011928570865273812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1973279320.86	149667.97298023713	845151.5006867589	149683.672132	1435606126.027668	-951464.8040770751	845150.2505749997	-951461.0041452567	1429248704.1699603	0.00795238057685	540884481.63
7	nan	nan	1	1	32.0	32.0	32.0	1.014	3.57209675725e-20	-5.23190910259e-19	-1.82476043129e-21	1.0	2.42585603882e-19	-1.47287779871e-20	3.189608442e-21	1.0	2251274069.89	180298.062695	870997.825103	177826.500793	1720557348.9	-1016956.909	858969.946213	-1016949.86382	1713786729.02	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2251274069.89	177808.74033037477	858972.2141055227	177826.50079300007	1696802119.2307694	-1002916.08382643	858969.946212999	-1002909.1359171593	1690124979.3096647	0.00926860344599	557845266.104
8	nan	nan	1	1	32.0	32.0	32.0	1.016	1.46907276789e-21	8.85058440013e-19	-1.5153948822e-21	1.0	4.49713283627e-19	-2.5986706124e-20	1.02445078094e-19	1.0	2528266337.93	203994.468163	886189.113009	200807.919877	1989010892.04	-1063710.16291	872226.643682	-1063704.98816	1981937399.14	0.015873349156290163	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-4.440892098500627e-16	2528266337.93	200781.95685334646	872233.378945866	200807.91987700004	1957687885.8661418	-1046958.8217618108	872226.6436820017	-1046953.7285039361	1950725786.5551183	0.0105822327709	574096121.131
9	nan	nan	1	1	32.0	32.0	32.0	1.018	7.68368071001e-20	-1.50754907409e-18	6.78288102293e-21	1.0	3.93340924881e-20	-2.11526626242e-20	-4.12721766633e-20	1.0	2804377373.92	224779.783234	900036.211067	220835.827028	2258142562.68	-1104861.42865	884113.418711	-1104857.9084	2250788388.84	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2804377373.92	220805.28804911594	884122.0148005893	220835.82702800017	2218214698.113949	-1085325.5684184674	884113.4187109966	-1085322.1104125737	2210990558.7819257	0.0118932787522	589813035.291
