5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	-7.4398689311e-07	4.97309234939e-07	3.2093455295e-07	4.97309234939e-07	-3.35009130506e-06	1.4688853826e-06	3.2093455295e-07	1.4688853826e-06	-1.98173677807e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.4398689311e-07	4.97309234939e-07	3.2093455295e-07	4.97309234939e-07	-3.35009130506e-06	1.4688853826e-06	3.2093455295e-07	1.4688853826e-06	-1.98173677807e-06	0.0	3.55273398055e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	9.31529446827e-21	-1.22937650589e-19	1.95235304078e-21	1.0	-7.89151811072e-19	2.61389073567e-22	7.10134555877e-22	1.0	506048356.604	-12114930.1691	-7007494.03456	-12090749.0274	136619611.652	8992635.41809	-6993507.30379	8992636.27305	169325617.898	0.001998002662673058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	506048356.604	-12090748.671756485	-6993507.020518961	-12090749.0274	136346917.81636727	8974686.045998003	-6993507.30379	8974686.899251498	168987642.61277443	0.00133200177512	355674245.454
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-2.0059957035e-20	3.92121660658e-18	1.81979734762e-22	1.0	9.57195206873e-19	-4.66281711296e-21	1.53946583802e-20	1.0	851008977.936	-15849977.7408	-5682896.61668	-15786831.2244	366955400.188	14234670.3511	-5660256.99535	14234671.0924	405960833.141	0.003992021269537457	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	851008977.936	-15786830.419123506	-5660255.594302788	-15786831.2244	365493426.48207176	14177958.517031873	-5660256.995349999	14177959.255378485	404343459.30378485	0.00266134751302	468848815.489
3	nan	nan	1	1	32.0	32.0	32.0	1.006	1.26393197598e-19	4.30390013645e-18	-1.24598215669e-20	1.0	-6.19147997218e-19	-6.1744896824e-21	-3.54000214948e-20	1.0	1137380643.29	-15403393.0786	-2676486.39218	-15311524.6367	628329028.996	16979432.0105	-2660524.01947	16979432.6534	669424534.732	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	1137380643.29	-15311523.934990061	-2660523.252664016	-15311524.636700002	624581539.7574553	16878163.03230616	-2660524.0194699974	16878163.67137177	665431943.0735587	0.00398804778503	495240150.347
4	nan	nan	1	1	32.0	32.0	32.0	1.008	2.97272168539e-20	-3.03669583397e-19	9.76131025455e-20	1.0	9.90333716573e-19	-1.75395377086e-20	1.75296115412e-20	1.0	1417331491.09	-15062307.0086	-1360908.10515	-14942767.643	893049738.723	19099188.7875	-1350104.72473	19099192.3181	936257619.11	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1417331491.09	-14942764.889484128	-1350107.247172619	-14942767.643	885962042.3839287	18947607.924107146	-1350104.7247300001	18947611.42668651	928827003.0853175	0.00531211309945	512997200.991
5	nan	nan	1	1	32.0	32.0	32.0	1.01	1.12812546301e-19	-2.34283473315e-17	-7.05783585855e-20	1.0	-1.58737944782e-18	3.99859108108e-21	-7.86946547558e-20	1.0	1694982424.16	-14819334.2759	-798670.094378	-14672612.1547	1159180882.53	20800039.9528	-790756.704568	20800045.8558	1204457174.53	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1694982424.16	-14672608.193960397	-790762.4696811881	-14672612.1547	1147703844.089109	20594098.963168316	-790756.704568028	20594104.807722766	1192531855.970297	0.00663355390211	528119368.733
6	nan	nan	1	1	32.0	32.0	32.0	1.012	1.47446598549e-19	7.10336387946e-18	-1.0848970042e-19	1.0	2.00689236729e-18	2.19996955715e-20	1.30251167975e-19	1.0	1971283418.12	-14661340.3046	-570481.607824	-14487497.9236	1426312558.02	22178337.2669	-563693.36507	22178355.2163	1473501595.26	0.011928570865273812	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-4.440892098500627e-16	1971283418.12	-14487490.419565218	-563717.003778656	-14487497.9236	1409399760.889328	21915353.030533597	-563693.3650699897	21915370.767094865	1456029244.3280632	0.00795238057685	541995086.06
7	nan	nan	1	1	32.0	32.0	32.0	1.014	1.03794623263e-20	2.41214535473e-17	7.87277419803e-20	1.0	-6.70996339758e-18	4.12316448133e-20	-1.92405519202e-19	1.0	2246579925.91	-14586726.8793	-502196.562894	-14385330.9961	1694252235.75	23350370.6722	-495227.083014	23350383.792	1743241035.61	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2246579925.91	-14385332.22810651	-495262.8825384614	-14385330.9961	1670860193.0473373	23027978.96666667	-495227.08301395853	23027991.90532543	1719172618.9447732	0.00926860344599	555144393.659
8	nan	nan	1	1	32.0	32.0	32.0	1.016	2.19037426204e-19	1.84463162571e-17	2.07615716306e-19	1.0	2.52538241012e-18	2.7280416602e-20	-8.45477847703e-20	1.0	2521045943.95	-14575906.1105	-517634.898063	-14346365.1586	1962897355.13	24378185.0739	-509441.83075	24378196.2943	2013608155.37	0.015873349156290163	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2521045943.95	-14346364.28198819	-509483.16738484247	-14346365.158600003	1931985585.7578743	23994276.64753937	-509441.8307499635	23994287.69124016	1981897790.718504	0.0105822327709	567826947.576
9	nan	nan	1	1	32.0	32.0	32.0	1.018	5.98481716794e-20	1.93989371552e-17	1.26171513194e-19	1.0	-8.40538586829e-18	2.17349977754e-20	-6.76693298072e-19	1.0	2794772529.93	-14600606.8649	-569159.392103	-14342515.6714	2232202685.53	25299434.611	-559024.032316	25299506.3149	2284560342.25	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2794772529.93	-14342442.892829077	-559095.6700422395	-14342515.6714	2192733482.8389	24852096.867387034	-559024.0323159564	24852167.303438094	2244165365.6679764	0.0118932787522	580175141.016
