6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.15709344415e-07
1.0	0.00133200177512	317162548.007
2.0	0.00266134751303	444675909.868
3.0	0.00398804778503	475791004.931
4.0	0.00531211309945	496421711.854
5.0	0.00663355390211	513926557.239
6.0	0.00795238057685	529942659.813
7.0	0.00926860344599	545084331.414
8.0	0.0105822327709	559637461.473
9.0	0.0118932787522	573762763.52
10.0	0.0132017515308	587556233.16
