5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.68410520666e-06	4.24172792614e-07	7.83436115044e-08	4.24172792614e-07	5.55002781435e-06	-1.04774237469e-07	7.83436115044e-08	-1.04774237469e-07	4.30312679696e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.68410520666e-06	4.24172792614e-07	7.83436115044e-08	4.24172792614e-07	5.55002781435e-06	-1.04774237469e-07	7.83436115044e-08	-1.04774237469e-07	4.30312679696e-06	0.0	1.52677237729e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	6.5120827699e-21	1.83187832046e-19	-3.95599127953e-22	1.0	3.12882307469e-19	-3.06160224221e-22	1.4465320962e-21	1.0	480249675.963	-4469524.90901	2893825.90186	-4460603.71664	165102654.284	-2249622.62377	2888049.88631	-2249622.602	166650320.671	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	480249675.963	-4460603.701606786	2888049.802255489	-4460603.716639999	164773108.06786427	-2245132.3590518963	2888049.88631	-2245132.337325349	166317685.30039918	0.00133200177512	314865698.347
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-4.83073477731e-21	-6.58235538185e-19	-6.35274710441e-22	1.0	-4.8166727069e-21	-2.95013965467e-21	-1.16467030247e-21	1.0	835444371.101	-5940897.61764	3489594.80057	-5917228.3971	393444821.44	-3489944.8993	3475692.2258	-3489945.22515	395609425.813	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	835444371.101	-5917228.702828685	3475692.032440239	-5917228.3971	391877312.19123507	-3476040.736354582	3475692.2257999997	-3476041.0609063744	394033292.6424303	0.00266134751302	442693565.306
3	nan	nan	1	1	32.0	32.0	32.0	1.006	7.80693062128e-21	-1.83461551281e-19	5.05903662637e-21	1.0	9.98762687015e-19	-6.93198032835e-21	-4.18189430482e-20	1.0	1125231663.57	-6043707.96919	3281393.23831	-6007662.26882	654381146.221	-4080040.9247	3261822.89743	-4080038.89688	656384961.949	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	1125231663.57	-6007661.99720676	3261822.3044831012	-6007662.268820001	650478276.5616302	-4055706.6845924454	3261822.89743	-4055704.6688667987	652470141.1023858	0.00398804778503	473960591.486
4	nan	nan	1	1	32.0	32.0	32.0	1.008	2.00483765064e-20	-1.87119421498e-19	1.34665003724e-21	1.0	-1.16227644178e-18	-9.76931322698e-21	-6.13701840065e-20	1.0	1407222011.65	-6052190.35413	3140432.66219	-6004157.09114	919253937.008	-4587290.75248	3115508.14293	-4587292.26145	921212833.694	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1407222011.65	-6004157.097351191	3115508.5934424605	-6004157.091140001	911958270.8412699	-4550883.683015874	3115508.14293	-4550885.180009922	913901620.7281747	0.00531211309945	494496591.865
5	nan	nan	1	1	32.0	32.0	32.0	1.01	-1.67107027348e-20	9.42810329225e-19	8.61756762158e-21	1.0	1.70478780961e-18	-2.17920732377e-21	-1.66594175368e-20	1.0	1686537040.41	-6068281.54274	3023821.23713	-6008195.88573	1185635969.23	-4981633.30209	2993876.14996	-4981635.72257	1187644321.41	0.009950330853168092	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1686537040.41	-6008199.547267327	2993882.4129999997	-6008195.88573	1173896999.2376237	-4932310.200089109	2993876.149960001	-4932312.596603959	1175885466.7425742	0.00663355390211	511852093.967
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-8.84586947064e-21	5.42797572319e-19	9.23133563609e-22	1.0	2.4401199413e-18	1.13406461981e-21	-2.791238259e-20	1.0	1964318006.47	-6098759.03288	2935818.98451	-6026434.10232	1453006931.32	-5289137.51611	2900995.98386	-5289145.08038	1455095760.01	0.011928570865273812	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	1964318006.47	-6026441.732094862	2901006.901689723	-6026434.10232	1435777600.118577	-5226420.470464427	2900995.9838600005	-5226427.945039522	1437841660.0889328	0.00795238057685	527716240.241
7	nan	nan	1	1	32.0	32.0	32.0	1.014	1.60798947997e-19	1.42390539773e-18	-5.78033812052e-21	1.0	-8.95406469476e-20	-1.54455299879e-21	-1.72318265207e-20	1.0	2240982607.2	-6151178.30752	2880128.54124	-6066240.22573	1721180154.55	-5543034.60946	2840345.14885	-5543036.5196	1723346855.9	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2240982607.2	-6066250.796370809	2840363.4528994085	-6066240.22573	1697416325.9861934	-5466503.559625247	2840345.1488500023	-5466505.443392505	1699553112.3274164	0.00926860344599	542707685.388
8	nan	nan	1	1	32.0	32.0	32.0	1.016	1.52806728918e-19	9.68066428073e-19	-1.02537308732e-20	1.0	3.20952695115e-18	-1.30185820707e-20	1.60109079366e-20	1.0	2516730689.28	-6221514.53387	2851921.74557	-6123535.09174	1990067670.78	-5757533.42563	2806991.55668	-5757540.27876	1992296288.16	0.015873349156290163	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2516730689.28	-6123537.927037402	2807009.592096457	-6123535.091740001	1958728022.4212599	-5666863.607903544	2806991.556680002	-5666870.3531102305	1960921543.4645672	0.0105822327709	557117822.514
9	nan	nan	1	1	32.0	32.0	32.0	1.018	1.21099241678e-19	-1.34675715713e-18	-7.60344419059e-21	1.0	-9.0410840952e-18	-2.62282428628e-20	2.11758236814e-20	1.0	2791670406.6	-6300918.79997	2839539.09786	-6189502.56354	2259613575.01	-5949912.20948	2789316.42714	-5949932.34796	2261896134.63	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2791670406.6	-6189507.662053045	2789331.1373870336	-6189502.56354	2219659700.4027505	-5844707.474931237	2789316.4271399966	-5844727.2573281145	2221901900.422397	0.0118932787522	571103726.23
