6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.52677237729e-06
1.0	0.00133200177512	314865698.347
2.0	0.00266134751302	442693565.306
3.0	0.00398804778503	473960591.486
4.0	0.00531211309945	494496591.865
5.0	0.00663355390211	511852093.967
6.0	0.00795238057685	527716240.241
7.0	0.00926860344599	542707685.388
8.0	0.0105822327709	557117822.514
9.0	0.0118932787522	571103726.23
10.0	0.0132017515308	584763912.927
