6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.05044316127e-06
1.0	0.00133200177512	300580929.967
2.0	0.00266134751302	435757017.491
3.0	0.00398804778503	467416339.315
4.0	0.00531211309945	486596653.338
5.0	0.00663355390211	502467205.368
6.0	0.00795238057685	516910922.672
7.0	0.00926860344599	530579508.542
8.0	0.0105822327709	543753482.87
9.0	0.0118932787522	556580829.758
10.0	0.0132017515308	569146081.293
