6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.03117464505e-06
1.0	0.00133200177512	315231142.005
2.0	0.00266134751302	445235472.065
3.0	0.00398804778503	478945108.56
4.0	0.00531211309945	501936281.23
5.0	0.00663355390211	521550114.112
6.0	0.00795238057685	539492847.864
7.0	0.00926860344599	556406625.413
8.0	0.0105822327709	572612407.696
9.0	0.0118932787522	588291677.101
10.0	0.0132017515308	603558595.402
