6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.73872654647e-06
1.0	0.00133200177512	337445987.16
2.0	0.00266134751302	456888876.798
3.0	0.00398804778503	483478432.828
4.0	0.00531211309945	500906858.163
5.0	0.00663355390211	515655352.136
6.0	0.00795238057685	529211049.391
7.0	0.00926860344599	542102459.153
8.0	0.0105822327709	554574485.574
9.0	0.0118932787522	566749416.609
10.0	0.0132017515308	578703259.592
