5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	8.67183389352e-06	-1.66319786969e-06	-2.69689024909e-06	-1.66319786969e-06	7.9587601849e-06	1.89247515934e-06	-2.69689024909e-06	1.89247515934e-06	7.97343346189e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.67183389352e-06	-1.66319786969e-06	-2.69689024909e-06	-1.66319786969e-06	7.9587601849e-06	1.89247515934e-06	-2.69689024909e-06	1.89247515934e-06	7.97343346189e-06	0.0	6.43124758389e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-7.34453665886e-21	5.63494044835e-19	-7.00001593373e-22	1.0	-1.86067454554e-19	8.8363568936e-22	-2.96298163368e-20	1.0	503092160.357	-1838384.86652	-1523616.86797	-1834714.88629	160824722.15	1172111.44893	-1520575.82895	1172110.88381	148123253.542	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	503092160.357	-1834715.4356487023	-1520575.716536926	-1834714.88629	160503714.72055888	1169771.9051197604	-1520575.82895	1169771.3411277444	147827598.34530938	0.00133200177512	349129428.871
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-8.30754032799e-20	4.58688193273e-20	-4.03581420865e-21	1.0	3.75980306339e-18	-4.97714574573e-21	-4.98955345492e-21	1.0	850033728.069	-3128567.73319	-4859695.50613	-3116103.3157	396154106.903	-1251882.60248	-4840335.47934	-1251882.62991	377784777.576	0.003992021269537457	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	850033728.069	-3116103.3199103586	-4840334.169452191	-3116103.3157	394575803.688247	-1246895.0223904382	-4840335.47934	-1246895.0497111538	376279658.940239	0.00266134751302	464988037.448
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-3.88510190104e-20	-3.24551757961e-19	-5.74063345112e-21	1.0	8.85489235676e-18	-5.96347590814e-20	8.69978937447e-20	1.0	1135545509.97	-3066890.89213	-7392588.08064	-3048596.45109	659103357.93	-3416579.16585	-7348495.82438	-3416580.44819	640417102.262	0.005982071677547469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1135545509.97	-3048599.2963518887	-7348497.0980516905	-3048596.4510900006	655172323.9860835	-3396201.954125249	-7348495.82438	-3396203.228817092	636597517.1590457	0.00398804778503	490153798.332
4	nan	nan	1	1	32.0	32.0	32.0	1.008	2.15239012831e-19	-1.14078463511e-18	2.04115087954e-20	1.0	-1.32930240543e-18	-7.21500017493e-20	1.13517304183e-19	1.0	1415114099.91	-3309876.43469	-8926068.86839	-3283606.48044	925724343.361	-4655638.41115	-8855232.79494	-4655643.40794	905693543.283	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1415114099.91	-3283607.574097222	-8855227.051974205	-3283606.48044	918377324.7628968	-4618688.899950397	-8855232.794940002	-4618693.857083335	898505499.2886904	0.00531211309945	507291797.864
5	nan	nan	1	1	32.0	32.0	32.0	1.01	9.53904682396e-20	-1.3117678308e-18	4.89062265366e-20	1.0	-2.01501197218e-18	6.08804930839e-21	4.62923358009e-20	1.0	1692531669.44	-3484042.4341	-9941274.29643	-3449556.03427	1193728826.5	-5446065.55833	-9842856.22872	-5446069.93155	1172240912.87	0.009950330853168092	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1692531669.44	-3449546.9644554458	-9842845.838049505	-3449556.03427	1181909729.2079208	-5392144.117158416	-9842856.228720002	-5392148.447079211	1160634567.1980197	0.00663355390211	521981352.119
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-1.77145691262e-19	1.59448162056e-18	5.71085494907e-20	1.0	5.56081265776e-18	6.42938538816e-20	-1.87369643633e-19	1.0	1968650096.07	-3551311.82696	-10696141.9144	-3509217.48318	1462588536.36	-6013800.12286	-10569335.7339	-6013805.95018	1439735075.12	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1968650096.07	-3509201.410039526	-10569310.19209486	-3509217.48318	1445245589.2885375	-5942490.239980237	-10569335.733899998	-5942495.998201572	1422663117.7075098	0.00795238057685	535499792.933
7	nan	nan	1	1	32.0	32.0	32.0	1.014	1.16225493509e-19	7.95721610369e-18	4.77911870709e-20	1.0	1.90048219893e-18	6.73225756945e-20	1.45315781291e-19	1.0	2243796069.62	-3555751.94339	-11302422.011	-3506672.34832	1732146765.95	-6454520.7327	-11146392.8207	-6454508.67025	1708006250.02	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2243796069.62	-3506658.7212919137	-11146372.791913215	-3506672.3483200003	1708231524.6055229	-6365405.0618343195	-11146392.820699988	-6365393.16592702	1684424309.6844182	0.00926860344599	548340802.934
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-5.53681614818e-19	-3.82853763639e-18	4.30729488569e-20	1.0	-8.71692524803e-18	9.4727896569e-20	-4.4594961184e-20	1.0	2518128003.53	-3519200.64562	-11813546.9322	-3463784.16398	2002326801.38	-6828776.00299	-11627551.8625	-6828754.92838	1976976346.2	0.015873349156290163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2518128003.53	-3463780.163011811	-11627506.823031496	-3463784.1639800016	1970794095.8464568	-6721236.223415354	-11627551.862500008	-6721215.480688995	1945842860.433071	0.0105822327709	560741245.261
9	nan	nan	1	1	32.0	32.0	32.0	1.018	3.55072241022e-19	3.31241333011e-18	7.50087379463e-21	1.0	3.24452430113e-17	1.063828714e-19	-1.22081932245e-19	1.0	2791730423.47	-3448220.71247	-12263841.0416	-3387242.97136	2273096525.2	-7169769.24192	-12047043.1704	-7169746.22526	2246595236.83	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2791730423.47	-3387250.2087131636	-12046995.129273085	-3387242.971359999	2232904248.722986	-7042995.326051081	-12047043.170399992	-7042972.71636535	2206871548.9489193	0.0118932787522	572827000.301
