6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.00695517451e-07
1.0	0.00133200177512	314049645.647
2.0	0.00266134751302	443025044.863
3.0	0.00398804778503	475221220.902
4.0	0.00531211309945	496805108.546
5.0	0.00663355390211	515157404.7
6.0	0.00795238057685	531937908.015
7.0	0.00926860344599	547776543.897
8.0	0.0105822327709	562974145.18
9.0	0.0118932787522	577702530.12
10.0	0.0132017515308	592064845.517
