6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.19843634216e-06
1.0	0.00133200177512	330233074.964
2.0	0.00266134751302	451628514.703
3.0	0.00398804778503	477310163.11
4.0	0.00531211309945	494330093.756
5.0	0.00663355390211	508659007.433
6.0	0.00795238057685	521761824.147
7.0	0.00926860344599	534190860.293
8.0	0.0105822327709	546190810.714
9.0	0.0118932787522	557888660.523
10.0	0.0132017515308	569364630.248
