6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.54310619229e-06
1.0	0.00133200177512	322419022.7
2.0	0.00266134751302	449763847.188
3.0	0.00398804778503	479486172.343
4.0	0.00531211309945	498952446.868
5.0	0.00663355390211	515409271.318
6.0	0.00795238057685	530473702.63
7.0	0.00926860344599	544745445.971
8.0	0.0105822327709	558502531.215
9.0	0.0118932787522	571896168.573
10.0	0.0132017515308	585014883.065
